Group,Player
0,Shareef Abdur-Rahim
1,Tony Allen
2,Shandon Anderson
3,Rafael Araujo
4,"Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Shane Battier,Mike Bibby,Chauncey Billups,Earl Boykins,Kobe Bryant,Caron Butler,Vince Carter,Jamal Crawford,Antonio Daniels,Ricky Davis,Dan Dickau,Mike Dunleavy,Michael Finley,Derek Fisher,Steve Francis,Manu Ginobili,Ben Gordon,Richard Hamilton,Al Harrington,Devin Harris,Grant Hill,Kirk Hinrich,Josh Howard,Larry Hughes,Allen Iverson*,Stephen Jackson,LeBron James,Mike James,Antawn Jamison,Marko Jaric,Anthony Johnson,Joe Johnson,Eddie Jones,Fred Jones,Jason Kidd,Kyle Korver,Rashard Lewis,Tyronn Lue,Corey Maggette,Stephon Marbury,Shawn Marion,Desmond Mason,Tracy McGrady,Jeff McInnis,Andre Miller,Reggie Miller*,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Tony Parker,Gary Payton*,Morris Peterson,Paul Pierce,Tayshaun Prince,Vladimir Radmanovic,Michael Redd,Jason Richardson,Quentin Richardson,Luke Ridnour,Jalen Rose,Bobby Simmons,Latrell Sprewell,Jerry Stackhouse,Peja Stojakovic,Damon Stoudamire,Bob Sura,Wally Szczerbiak,Jason Terry,Kurt Thomas,Tim Thomas,Hedo Turkoglu,Dwyane Wade,Rasheed Wallace,David Wesley,Jason Williams"
5,Trevor Ariza
6,"Carlos Arroyo,Howard Eisley,Keith McLeod,Milt Palacio,Sebastian Telfair"
7,Marcus Banks
8,Leandro Barbosa
9,"Anthony Carter,Boris Diaw,Royal Ivey,Toni Kukoc,Shaun Livingston,John Salmons"
10,"Brent Barry,Damon Jones,Mike Miller"
11,Travis Best
12,Keith Bogans
13,Matt Bonner
14,Bruce Bowen
15,Ryan Bowen
16,"Shawn Bradley,Francisco Elson,Scot Pollard"
17,"Mark Blount,Carlos Boozer,Chris Bosh,Elton Brand,Primoz Brezec,P.J. Brown,Marcus Camby,Tyson Chandler,Josh Childress,Eddy Curry,Tim Duncan,Kevin Garnett,Pau Gasol,Drew Gooden,Matt Harpring,Udonis Haslem,Dwight Howard,Zydrunas Ilgauskas,Nenad Krstic,Kenyon Martin,Antonio McDyess,Chris Mihm,Brad Miller,Yao Ming*,Nazr Mohammed,Shaquille O'Neal*,Lamar Odom,Emeka Okafor,Mehmet Okur,Joe Smith,Josh Smith,Amar'e Stoudemire,Kenny Thomas,Ben Wallace,Lorenzen Wright"
18,"Matt Barnes,Vlade Divac,Tom Gugliotta,George Lynch,Brian Scalabrine,Jabari Smith"
19,Devin Brown
20,"Curtis Borchardt,Kwame Brown,Michael Curry,Obinna Ekezie,Marcus Fizer,Darvin Ham,Ryan Humphrey,Kris Humphries,Brandon Hunter,Ervin Johnson,Mario Kasun,Mark Madsen,Jamaal Magloire,Jerome Moiso,Alonzo Mourning*,Greg Ostertag,Kendrick Perkins,Jamal Sampson,John Thomas,Jake Voskuhl,Jackson Vroman,Jahidi White,Aaron Williams,Loren Woods"
21,Rick Brunson
22,"Greg Buckner,DerMarr Johnson"
23,"Rasual Butler,Pat Garrity"
24,"Stacey Augmon,Vin Baker,Calvin Booth,Damone Brown,Elden Campbell,Calbert Cheaney,DeSagana Diop,Corsley Edwards,John Edwards,Marcus Haislip,Viktor Khryapa,Maciej Lampe,Sean Marks,Tony Massenburg,Darko Milicic,Bo Outlaw,Aleksandar Radojevic,Jared Reiner,Daniel Santiago,Ha Seung-Jin,Theron Smith,Pape Sow,Jake Tsakalidis,Nikoloz Tskitishvili,Samaki Walker,Clarence Weatherspoon,David West,Scott Williams,Kevin Willis"
25,Brian Cardinal
26,"Matt Carroll,Glenn Robinson"
27,Sam Cassell
28,"Chris Andersen,Kelvin Cato,Samuel Dalembert,Erick Dampier,Dale Davis,Adonal Foyle,Dan Gadzuric,Brendan Haywood,Jerome James,Chris Kaman,Dikembe Mutombo*,Rasho Nesterovic,Joel Przybilla,Theo Ratliff"
