Group,Player
0,Victor Alexander
1,"Greg Anderson,Anthony Bonner,Michael Cage,Brad Daugherty,Antonio Davis,Bison Dele,Chris Gatling,Kenny Gattison,Matt Geiger,Tyrone Hill,Popeye Jones,Luc Longley,Anthony Mason,Ed Pinckney,Dennis Rodman*"
2,"Vinny Del,Sedale Threatt"
3,"Michael Adams,Greg Anthony,Dana Barros,Muggsy Bogues,Rex Chapman,Dell Curry,Sherman Douglas,Joe Dumars*,Dale Ellis,Derek Harper,Mark Jackson,Avery Johnson,Dan Majerle,Vernon Maxwell,Chuck Person,Terry Porter,Dennis Scott,Brian Shaw,Scott Skiles,Kenny Smith,Nick Van,Spud Webb"
4,Vincent Askew
5,"Ron Anderson,Keith Askins,John Battle,Rolando Blackman,Walter Bond,Anthony Bowie,Joe Courtney,Danny Ferry,Paul Graham,Josh Grant,Litterial Green,Rod Higgins,Todd Lichti,John Paxson,Anthony Peeler,Mark Randall,John Williams,David Wingate"
6,"Alaa Abdelnaby,Isaac Austin,Corie Blount,Manute Bol,Sam Bowie,Randy Breuer,Mike Brown,Mark Bryant,Evers Burns,Scott Burrell,Willie Burton,Antoine Carr,Bill Cartwright,Duane Causwell,Marty Conlon,Lester Conner,Anthony Cook,Terry Cummings,Brian Davis,Terry Davis,Doug Edwards,James Edwards,Harold Ellis,LeRon Ellis,Pervis Ellison,Tellis Frank,Mike Gminski,Jeff Grayer,Jay Guidinger,Tom Hammonds,Antonio Harvey,Scott Haskin,Carl Herrera,Donald Hodge,Byron Houston,Dave Johnson,Ervin Johnson,Charles Jones,Reggie Jordan,Adam Keefe,Tim Kempton,Warren Kidd,Stacey King,Greg Kite,Larry Krystkowiak,Eric Leckner,Marcus Liberty,Rick Mahorn,Moses Malone*,Bob Martin,Marlon Maxey,Darnell Mee,Sam Mitchell,Darren Morningstar,Gheorghe Muresan,Jerrod Mustaf,Bo Outlaw,Gerald Paddio,Mike Peplowski,Will Perdue,Kurt Rambis,Eric Riley,Stanley Roberts,Tree Rollins,Sean Rooks,Danny Schayes,Steve Scheffler,Dwayne Schintzius,Malik Sealy,Reggie Smith,Andre Spencer,Derek Strong,LaSalle Thompson,Kenny Walker,Randy White,Morlon Wiley,Herb Williams,Jayson Williams,Lorenzo Williams,Scott Williams"
7,"Anthony Avent,Kevin Duckworth,Acie Earl"
8,Thurl Bailey
9,"Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,Elden Campbell,Cedric Ceballos,Derrick Coleman,Dale Davis,Vlade Divac,LaPhonso Ellis,Patrick Ewing*,Armen Gilliam,Horace Grant,A.C. Green,Tom Gugliotta,Larry Johnson,Shawn Kemp,Christian Laettner,Grant Long,Don MacLean,Karl Malone*,Danny Manning,Terry Mills,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Robert Parish*,Scottie Pippen*,Olden Polynice,Dino Radja,Clifford Robinson,David Robinson*,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Rik Smits,Felton Spencer,Bryant Stith,Otis Thorpe,Wayman Tisdale,Loy Vaught,Clarence Weatherspoon,Chris Webber,Buck Williams,Hot Rod,Kevin Willis"
10,"Johnny Dawkins,Lee Mayberry,Brent Price,Chris Smith"
11,David Benoit
12,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Willie Anderson,B.J. Armstrong,Mookie Blaylock,Dee Brown,Todd Day,Clyde Drexler*,Blue Edwards,Kevin Edwards,Craig Ehlo,Kendall Gill,Anfernee Hardaway,Ron Harper,Hersey Hawkins,Jeff Hornacek,Jim Jackson,Kevin Johnson,Jamal Mashburn,Derrick McKey,Reggie Miller*,Chris Mullin*,Eric Murdock,Gary Payton*,Sam Perkins,Mark Price,Glen Rice,Mitch Richmond*,Isaiah Rider,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Rod Strickland,Dominique Wilkins*,Gerald Wilkins,Micheal Williams,Reggie Williams"
13,"Randy Brown,Chris Corchiani,John Crotty,Vern Fleming,Jim Les,Gerald Madkins,Elliot Perry,Pooh Richardson,Doc Rivers,Rex Walters,David Wesley,Ennis Whatley,Randy Woods"
14,Shawn Bradley
15,Terrell Brandon
16,Frank Brickowski
17,"Tony Bennett,Kevin Brooks,Matt Bullard,Duane Cooper,Lloyd Daniels,Terry Dehere,Jo Jo,Sleepy Floyd,Greg Graham,Sean Green,Lucious Harris,Allan Houston,Jay Humphries,Bobby Hurley,Jaren Jackson,Frank Johnson,Mark Macon,Jimmy Oliver,Doug Overton,James Robinson,Rumeal Robinson,LaBradford Smith,Tom Tolbert,Chris Whitney,James Worthy*"
18,P.J. Brown
19,"Mark Aguirre,Jud Buechler,Bill Laimbeer"
20,Tony Campbell
21,"Jon Barry,Sam Cassell,Mario Elie,Keith Jennings"
22,Tom Chambers
23,Calbert Cheaney
24,Pete Chilcutt
25,Doug Christie
26,Bimbo Coles
27,Tyrone Corbin
28,Scott Brooks
29,"Danny Ainge,Hubert Davis,Steve Kerr,Tim Legler"
30,Greg Dreiling
31,Sean Elliott
32,Duane Ferrell
33,Rick Fox
34,Harvey Grant
35,Robert Horry
36,Lindsey Hunter
37,Eddie Johnson
38,Jerome Kersey
39,Joe Kleine
40,Negele Knight
41,Jon Koncak
42,Toni Kukoc
43,Andrew Lang
44,Fat Lever
45,Brad Lohaus
46,George Lynch
47,"Kevin Gamble,Jeff Malone,Johnny Newman,Tony Smith,Doug West"
48,Xavier McDaniel
49,Nate McMillan
50,Oliver Miller
51,Chris Mills
52,Harold Miner
53,Chris Morris
54,Tracy Murray
55,Pete Myers
56,Ken Norman
57,Robert Pack
58,Tim Perry
59,Bobby Phills
60,J.R. Reid
61,Rodney Rogers
62,Donald Royal
63,Bryon Russell
64,John Salley
65,"Ricky Pierce,Byron Scott"
66,Charles Smith
67,Doug Smith
68,Elmore Spencer
69,Isiah Thomas*
70,Jeff Turner
71,Bill Wennington
72,Mark West
73,"Larry Nance,Kenny Williams"
74,Walt Williams
75,"Mitchell Butler,Trevor Wilson"
76,David Wood
77,Orlando Woolridge
78,"Gary Grant,Haywoode Workman"
