Group,Player
10,"Nick Collison,Erick Dampier,Serge Ibaka,Amir Johnson,Craig Smith"
11,DeMar DeRozan
12,Chris Douglas-Roberts
13,"Arron Afflalo,Shane Battier,Jared Dudley,Channing Frye,Donte Greene,Anthony Morrow,Anthony Parker,Mickael Pietrus,Quentin Richardson,Brandon Rush,Rasheed Wallace,Martell Webster"
14,T.J. Ford
15,Randy Foye
16,Ben Gordon
17,"Lou Amundson,Chris Andersen,Tyson Chandler,Marcin Gortat,Ryan Hollins,DeAndre Jordan,Robin Lopez,JaVale McGee,Nazr Mohammed,Hasheem Thabeet"
18,"J.J. Barea,Willie Green"
19,Richard Hamilton
20,James Harden
21,"Chuck Hayes,Antonio McDyess"
22,Zydrunas Ilgauskas
23,Jared Jeffries
24,Yi Jianlian
25,Dahntay Jones
26,Andrei Kirilenko
27,Ty Lawson
28,Kevin Martin
29,Brad Miller
30,Mike Miller
31,Ronald Murray
32,"Joel Anthony,Zaza Pachulia"
33,Tony Parker
34,Tayshaun Prince
35,J.J. Redick
36,Sergio Rodriguez
37,Thabo Sefolosha
38,Ramon Sessions
39,"Juwan Howard,Darius Songaila"
40,Marreese Speights
41,Kurt Thomas
42,"Kris Humphries,Tyrus Thomas"
43,Anthony Tolliver
44,Hakim Warrick
45,Sonny Weems
46,Delonte West
47,Damien Wilkins
48,Terrence Williams
49,Sam Young
