Group,Player
0,"Mahmoud Abdul-Rauf,Michael Adams,Danny Ainge,Nick Anderson,B.J. Armstrong,Mookie Blaylock,Muggsy Bogues,Scott Brooks,Dee Brown,Rex Chapman,Bimbo Coles,Dell Curry,Todd Day,Clyde Drexler*,Joe Dumars*,Blue Edwards,Craig Ehlo,Mario Elie,Sean Elliott,Dale Ellis,Kevin Gamble,Gary Grant,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Mike Iuzzolino,Mark Jackson,Michael Jordan*,Dan Majerle,Vernon Maxwell,Derrick McKey,Nate McMillan,Reggie Miller*,Chris Mullin*,Eric Murdock,Gary Payton*,Anthony Peeler,Chuck Person,Drazen Petrovic*,Ricky Pierce,Terry Porter,Mark Price,Glen Rice,Pooh Richardson,Mitch Richmond*,Doc Rivers,Alvin Robertson,Byron Scott,Scott Skiles,Kenny Smith,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Rod Strickland,Isiah Thomas*,Sedale Threatt,Spud Webb,Dominique Wilkins*,Gerald Wilkins,Micheal Williams,Walt Williams,James Worthy*"
1,Kenny Anderson
2,"Duane Ferrell,Eddie Johnson"
3,"Mark Acres,Rafael Addison,Mark Aguirre,Ron Anderson,Willie Anderson,Vincent Askew,Keith Askins,Isaac Austin,Thurl Bailey,Steve Bardo,Jon Barry,John Battle,Benoit Benjamin,Tony Bennett,Rolando Blackman,Alex Blackwell,Lance Blanks,Manute Bol,Anthony Bonner,Randy Breuer,Kevin Brooks,Chucky Brown,Mike Brown,Jud Buechler,Willie Burton,Dexter Cambridge,Elden Campbell,Tony Campbell,Bill Cartwright,Terry Catledge,Maurice Cheeks,Pete Chilcutt,Doug Christie,Marty Conlon,Lester Conner,Duane Cooper,Chris Corchiani,Joe Courtney,John Crotty,Radisav Curcic,Hubert Davis,Bison Dele,Greg Dreiling,Chris Dudley,Mark Eaton,James Edwards,Sleepy Floyd,Greg Foster,Rick Fox,Winston Garland,Matt Geiger,Tate George,Gerald Glass,Mike Gminski,Greg Grant,Jeff Grayer,Litterial Green,Sidney Green,Jay Guidinger,Tom Hammonds,Scott Hastings,Steve Henson,Rod Higgins,Sean Higgins,Donald Hodge,Byron Houston,Brian Howard,Stephen Howard,Jaren Jackson,Jim Jackson,Keith Jennings,Buck Johnson,Dave Johnson,Frank Johnson,Charles Jones,Thomas Jordan,Tim Kempton,Steve Kerr,Alec Kessler,Bernard King*,Stacey King,Greg Kite,Joe Kleine,Negele Knight,Larry Krystkowiak,Jerome Lane,Andrew Lang,Tim Legler,Todd Lichti,Alton Lister,Luc Longley,Kevin Lynch,Sam Mack,Don MacLean,Mark Macon,Rick Mahorn,Moses Malone*,Sarunas Marciulionis*,Marlon Maxey,Travis Mays,Rodney McCray,Oliver Miller,Tracy Moore,Isaiah Morris,Tracy Murray,Jerrod Mustaf,Ed Nealy,Melvin Newbern,Doug Overton,Gerald Paddio,Walter Palmer,John Paxson,Kenny Payne,Will Perdue,Bobby Phills,Ed Pinckney,Gary Plummer,Paul Pressey,Brent Price,Kurt Rambis,Mark Randall,Blair Rasmussen,Tree Rollins,Jeff Sanders,Mike Sanders,Danny Schayes,Steve Scheffler,Malik Sealy,Brad Sellers,Charles Shackleford,Brian Shaw,Chris Smith,Larry Smith,Tony Smith,Andre Spencer,Elmore Spencer,Felton Spencer,Bryant Stith,Derek Strong,Lamont Strothers,LaSalle Thompson,Kiki Vandeweghe,Darrell Walker,Robert Werdann,Randy White,Eddie Lee,Corey Williams,Herb Williams,Jayson Williams,Kenny Williams,Lorenzo Williams,Scott Williams,Kennard Winchester,Joe Wolf,David Wood,Randy Woods,Danny Young"
4,"Anthony Avent,Kevin Duckworth,Jerome Kersey,Doug Smith"
5,David Benoit
6,Walter Bond
7,Anthony Bowie
8,Randy Brown
9,"Alaa Abdelnaby,Mark Bryant,Duane Causwell,Cedric Ceballos,Richard Dumas,Chris Gatling,Kenny Gattison,Carl Herrera,Adam Keefe,Bob McCann,Olden Polynice,John Salley,Larry Stewart,Tom Tolbert,Mark West"
