Group,Player
0,Quincy Acy
1,Tony Allen
2,"Matt Bonner,Reggie Bullock,Rasual Butler,Seth Curry,Troy Daniels,James Ennis,Channing Frye,Tim Hardaway,Solomon Hill,Richard Jefferson,Tyler Johnson,James Jones,Sean Kilpatrick,Andre Miller,Anthony Morrow,Gary Neal,Josh Richardson,Austin Rivers,Mike Scott,Jonathon Simmons,Jason Terry"
3,"Alexis Ajinca,Lou Amundson,Alan Anderson,James Anderson,Jeff Ayres,Luke Babbitt,Cameron Bairstow,Andrea Bargnani,Marco Belinelli,DeJuan Blair,Steve Blake,Elton Brand,Aaron Brooks,Anthony Brown,Markel Brown,Chase Budinger,Alec Burks,Caron Butler,DeMarre Carroll,Vince Carter,Ian Clark,Norris Cole,Pat Connaughton,Chris Copeland,Jared Cunningham,Bryce Dejean-Jones,Spencer Dinwiddie,Mike Dunleavy,Cleanthony Early,Jarell Eddie,Wayne Ellington,Tyler Ennis,Jordan Farmar,Randy Foye,Tim Frazier,Kevin Garnett,Drew Gooden,Archie Goodwin,Jerian Grant,Gerald Green,P.J. Hairston,Jordan Hamilton,Udonis Haslem,Gerald Henderson,Darrun Hilliard,Kirk Hinrich,Justin Holiday,Rondae Hollis-Jefferson,Marcelo Huertas,Kris Humphries,R.J. Hunter,Damien Inglis,Jarrett Jack,John Jenkins,Brandon Jennings,Chris Johnson,Orlando Johnson,Tyus Jones,Chris Kaman,Sergey Karasev,Ryan Kelly,Ty Lawson,Shelvin Mack,Devyn Marble,Kendall Marshall,Jarell Martin,Kevin Martin,O.J. Mayo,Ray McCallum,Chris McCullough,K.J. McDaniels,Jordan McRae,Josh McRoberts,Mike Miller,Elijah Millsap,Donatas Motiejunas,Xavier Munford,Shabazz Napier,Jameer Nelson,Johnny O'Bryant,Kelly Oubre,Kostas Papanikolaou,Lamar Patterson,Adreian Payne,Cameron Payne,Nikola Pekovic,Paul Pierce,Norman Powell,Phil Pressey,Tayshaun Prince,Brian Roberts,Glenn Robinson,Terry Rozier,Damjan Rudez,Robert Sacre,Kevin Seraphin,Iman Shumpert,Henry Sims,Kyle Singler,Tony Snell,Rodney Stuckey,Axel Toupane,Beno Udrih,Anderson Varejao,Greivis Vasquez,Rashad Vaughn,Charlie Villanueva,Sasha Vujacic,C.J. Watson,Briante Weber,Sonny Weems,C.J. Wilcox,Mo Williams,Christian Wood,Metta World,Delon Wright,Tony Wroten,James Young,Joe Young,Nick Young,Tyler Zeller"
4,Justin Anderson
5,Kyle Anderson
6,Ryan Anderson
7,"Carmelo Anthony,Trevor Ariza,Harrison Barnes,Will Barton,Nicolas Batum,Kent Bazemore,Bradley Beal,Patrick Beverley,Devin Booker,Chris Bosh,Avery Bradley,Kobe Bryant,Jimmy Butler,Kentavious Caldwell-Pope,Jordan Clarkson,Darren Collison,Mike Conley,Allen Crabbe,Jamal Crawford,Jae Crowder,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Kevin Durant,Monta Ellis,Raymond Felton,Evan Fournier,Rudy Gay,Paul George,Draymond Green,Jeff Green,James Harden,Gary Harris,Tobias Harris,Gordon Hayward,George Hill,Jrue Holiday,Rodney Hood,Al Horford,Kyrie Irving,Reggie Jackson,LeBron James,Joe Johnson,Cory Joseph,Brandon Knight,Zach LaVine,Courtney Lee,Kawhi Leonard,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Wesley Matthews,C.J. McCollum,Khris Middleton,C.J. Miles,Marcus Morris,Dirk Nowitzki,Victor Oladipo,Tony Parker,Chris Paul,Otto Porter,J.J. Redick,Derrick Rose,Terrence Ross,D'Angelo Russell,Dennis Schroder,Ish Smith,J.R. Smith,Jeff Teague,Mirza Teletovic,Isaiah Thomas,Klay Thompson,Dwyane Wade,Kemba Walker,John Wall,Russell Westbrook,Andrew Wiggins,Deron Williams,Marvin Williams"
8,Darrell Arthur
9,J.J. Barea
10,"Al-Farouq Aminu,Matt Barnes,Robert Covington"
11,"D.J. Augustin,Jerryd Bayless,Trey Burke,Eric Gordon,Donald Sloan,Marcus Thornton"
12,"Steven Adams,Lavoy Allen,Omer Asik,Brandon Bass,Aron Baynes,Bismack Biyombo,Andrew Bogut,Trevor Booker,Clint Capela,Willie Cauley-Stein,Tyson Chandler,Ed Davis,Gorgui Dieng,Tim Duncan,Kenneth Faried,Taj Gibson,Rudy Gobert,Aaron Gordon,Marcin Gortat,JaMychal Green,Jordan Hill,Dwight Howard,Amir Johnson,DeAndre Jordan,Enes Kanter,Kosta Koufos,Robin Lopez,Ian Mahinmi,Timofey Mozgov,Zaza Pachulia,Mason Plumlee,Tristan Thompson,Jonas Valanciunas,Hassan Whiteside,Cody Zeller"
13,Nemanja Bjelica
14,"Eric Bledsoe,Manu Ginobili"
15,"Arron Afflalo,Bojan Bogdanovic,Doug McDermott"
16,Omri Casspi
17,Mario Chalmers
18,Dante Cunningham
19,"LaMarcus Aldridge,Giannis Antetokounmpo,DeMarcus Cousins,Anthony Davis,Andre Drummond,Derrick Favors,Marc Gasol,Pau Gasol,Serge Ibaka,Nikola Jokic,Brook Lopez,Paul Millsap,Greg Monroe,Kristaps Porzingis,Zach Randolph,Jared Sullinger,Karl-Anthony Towns,Nikola Vucevic,Thaddeus Young"
20,"Cole Aldrich,Dewayne Dedmon,Festus Ezeli,John Henson,David Lee,Boban Marjanovic,JaVale McGee,Salah Mejri,Miles Plumlee,Dwight Powell,Amar'e Stoudemire,Jeff Withey"
21,"Jose Calderon,Matthew Dellavedova"
22,Boris Diaw
23,Toney Douglas
24,"Chris Andersen,Michael Beasley,Tarik Black,Jeremy Evans,Cristiano Felicio,Tyler Hansbrough,Montrezl Harrell,J.J. Hickson,Ryan Hollins,Richaun Holmes,Michael Kidd-Gilchrist,Carl Landry,James Michael,Mike Muscala,Lucas Nogueira,Willie Reed,Greg Smith,Tiago Splitter,Jason Thompson,Brandan Wright"
25,Tyreke Evans
26,Alonzo Gee
27,Jerami Grant
28,Blake Griffin
29,Devin Harris
30,Spencer Hawes
31,Mario Hezonja
32,Roy Hibbert
33,Nene Hilario
34,Andre Iguodala
35,Ersan Ilyasova
36,Joe Ingles
37,Al Jefferson
38,Jonas Jerebko
39,James Johnson
40,Stanley Johnson
41,"Danny Green,Wesley Johnson"
42,Terrence Jones
43,Frank Kaminsky
44,Kyle Korver
45,Jeremy Lamb
46,"Shane Larkin,T.J. McConnell"
47,Joffrey Lauvergne
48,Meyers Leonard
49,Jon Leuer
50,Shaun Livingston
51,Trey Lyles
52,Luc Mbah
53,Patty Mills
54,Nikola Mirotic
55,"Leandro Barbosa,E'Twaun Moore"
56,Markieff Morris
57,Emmanuel Mudiay
58,Larry Nance
59,Andrew Nicholson
60,Joakim Noah
61,Nerlens Noel
62,Jusuf Nurkic
63,Kyle O'Quinn
64,Jahlil Okafor
65,Kelly Olynyk
66,Jabari Parker
67,Chandler Parsons
68,Patrick Patterson
69,"Michael Carter-Williams,Elfrid Payton,Rajon Rondo,Ricky Rubio"
70,"Nick Collison,Kendrick Perkins"
71,Bobby Portis
72,"Raul Neto,Ronnie Price,Pablo Prigioni"
73,"Alex Len,Julius Randle"
74,"Maurice Harkless,Andre Roberson"
75,Thomas Robinson
76,JaKarr Sampson
77,Luis Scola
78,Thabo Sefolosha
79,Ramon Sessions
80,Marcus Smart
81,Jason Smith
82,Josh Smith
83,Marreese Speights
84,"Isaiah Canaan,Ben McLemore,Nik Stauskas,Hollis Thompson"
85,Lance Stephenson
86,"Langston Galloway,Garrett Temple"
87,Lance Thomas
88,"Brandon Rush,Anthony Tolliver"
89,P.J. Tucker
90,Evan Turner
91,Myles Turner
92,Noah Vonleh
93,"Corey Brewer,Dion Waiters"
94,T.J. Warren
95,David West
96,"Shabazz Muhammad,Derrick Williams"
97,"Danilo Gallinari,Lou Williams"
98,Justise Winslow
