Group,Player
0,"Arron Afflalo,Ray Allen,Ryan Anderson,Carmelo Anthony,J.J. Barea,Harrison Barnes,Nicolas Batum,Jerryd Bayless,Bradley Beal,Marco Belinelli,Eric Bledsoe,Corey Brewer,Kobe Bryant,Jose Calderon,Vince Carter,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Danilo Gallinari,Rudy Gay,Alonzo Gee,Paul George,Manu Ginobili,Ben Gordon,Jeff Green,James Harden,Gordon Hayward,Gerald Henderson,George Hill,Jrue Holiday,Andre Iguodala,Ersan Ilyasova,Kyrie Irving,Jarrett Jack,LeBron James,Brandon Jennings,Joe Johnson,Andrei Kirilenko,Brandon Knight,Ty Lawson,Courtney Lee,Damian Lillard,Jeremy Lin,Kyle Lowry,Kevin Martin,Wesley Matthews,O.J. Mayo,Andre Miller,Jameer Nelson,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Tayshaun Prince,J.J. Redick,Luke Ridnour,Nate Robinson,Ricky Rubio,Kyle Singler,J.R. Smith,Lance Stephenson,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Klay Thompson,Evan Turner,Greivis Vasquez,Dwyane Wade,Dion Waiters,Kemba Walker,John Wall,Martell Webster,Russell Westbrook,Deron Williams,Derrick Williams,Metta World"
1,"LaMarcus Aldridge,Carlos Boozer,Chris Bosh,DeMarcus Cousins,Tim Duncan,Kevin Garnett,Marc Gasol,Pau Gasol,Blake Griffin,Al Horford,Al Jefferson,David Lee,Brook Lopez,Shawn Marion,Paul Millsap,Greg Monroe,Zach Randolph,Luis Scola,Josh Smith,David West,Thaddeus Young"
2,"Matt Barnes,Caron Butler,Mario Chalmers,Carlos Delfino,Mike Dunleavy,Randy Foye,Danny Green,Kirk Hinrich,Antawn Jamison,Jason Kidd,Kyle Korver,John Salmons,Thabo Sefolosha,Alexey Shved,Jason Terry,Marcus Thornton,Dorell Wright"
3,"Lavoy Allen,Tony Allen,Al-Farouq Aminu,Omer Asik,Brandon Bass,Bismack Biyombo,Andray Blatche,Elton Brand,Tyson Chandler,Dante Cunningham,Anthony Davis,Ed Davis,Andre Drummond,Reggie Evans,Kenneth Faried,Derrick Favors,Taj Gibson,Marcin Gortat,Spencer Hawes,Roy Hibbert,J.J. Hickson,Nene Hilario,Dwight Howard,Serge Ibaka,Amir Johnson,DeAndre Jordan,Chris Kaman,Michael Kidd-Gilchrist,Kosta Koufos,Carl Landry,Robin Lopez,Ian Mahinmi,Jason Maxiell,Joakim Noah,Emeka Okafor,Nikola Pekovic,Kendrick Perkins,Larry Sanders,Kevin Seraphin,Tiago Splitter,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Nikola Vucevic,Tyler Zeller"
4,"Quincy Acy,Chris Andersen,Nick Collison,Jeremy Evans,Ryan Hollins,Chris Johnson,Ivan Johnson,Viacheslav Kravtsov,Greg Smith,Amar'e Stoudemire,Hasheem Thabeet,Chris Wilcox,Brandan Wright"
5,"Cole Aldrich,Joel Anthony,Gustavo Ayon,Aron Baynes,Andris Biedrins,DeJuan Blair,Trevor Booker,Kwame Brown,DeMarre Carroll,Aaron Gray,John Henson,Jordan Hill,Bernard James,Jon Leuer,Kenyon Martin,Arnett Moultrie,Timofey Mozgov,Kyle O'Quinn,Daniel Orton,Anthony Randolph,Shavlik Randolph,Mike Scott,Jared Sullinger,Lance Thomas,Ronny Turiaf,Jan Vesely"
6,"Alan Anderson,Trevor Ariza,Shane Battier,Toney Douglas,Wayne Ellington,Jimmer Fredette,Jodie Meeks,C.J. Miles,Gary Neal,Steve Novak,Brian Roberts,Jeffery Taylor,C.J. Watson,Lou Williams,Nick Young"
7,"Jeff Adrien,Lou Amundson,James Anderson,Darrell Arthur,D.J. Augustin,Jeff Ayres,Luke Babbitt,Leandro Barbosa,Andrea Bargnani,Earl Barron,Will Barton,Kent Bazemore,Rodrigue Beaubois,Patrick Beverley,Chauncey Billups,Steve Blake,Keith Bogans,Matt Bonner,Ronnie Brewer,Aaron Brooks,MarShon Brooks,Chase Budinger,Alec Burks,Marcus Camby,Omri Casspi,Wilson Chandler,Victor Claver,Jason Collins,Daequan Cook,Chris Copeland,Jae Crowder,Marquis Daniels,Austin Daye,Nando De,DeSagana Diop,Chris Duhon,Devin Ebanks,Kim English,Landry Fields,Derek Fisher,Evan Fournier,Joel Freeland,Francisco Garcia,Diante Garrett,Mickael Gelabale,Daniel Gibson,Drew Gooden,Draymond Green,Gerald Green,Willie Green,Hamed Haddadi,Jordan Hamilton,Ben Hansbrough,Al Harrington,Terrel Harris,Xavier Henry,Grant Hill,Justin Holiday,Josh Howard,Royal Ivey,Reggie Jackson,Stephen Jackson,Mike James,Richard Jefferson,Jared Jeffries,Charles Jenkins,John Jenkins,Jonas Jerebko,Chris Johnson,James Johnson,Orlando Johnson,Wesley Johnson,Dahntay Jones,DeQuan Jones,Dominique Jones,James Jones,Kevin Jones,Perry Jones,Terrence Jones,Cory Joseph,Linas Kleiza,Doron Lamb,Jeremy Lamb,Malcolm Lee,Rashard Lewis,DeAndre Liggins,Kevin Love,John Lucas,Shelvin Mack,Corey Maggette,Kendall Marshall,Cartier Martin,Roger Mason,Eric Maynor,Luc Mbah,Dominic McGuire,Khris Middleton,Darius Miller,Mike Miller,Patty Mills,Nazr Mohammed,Darius Morris,Anthony Morrow,Donatas Motiejunas,Troy Murphy,Travis Outlaw,Jannero Pargo,Jeremy Pargo,Sasha Pavlovic,Johan Petro,Mickael Pietrus,Quincy Pondexter,A.J. Price,Ronnie Price,Pablo Prigioni,Vladimir Radmanovic,Jason Richardson,Austin Rivers,Terrence Ross,Brandon Roy,Robert Sacre,Samardo Samuels,Iman Shumpert,Chris Singleton,Donald Sloan,Ish Smith,Nolan Smith,Jerry Stackhouse,DeShawn Stevenson,Tyshawn Taylor,Marquis Teague,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Kurt Thomas,Tyrus Thomas,Anthony Tolliver,Hedo Turkoglu,Charlie Villanueva,Rasheed Wallace,Luke Walton,Hakim Warrick,Earl Watson,Maalik Wayns,James White,Damien Wilkins,Reggie Williams,Terrence Williams,Tony Wroten,Sam Young"
8,Michael Beasley
9,Andrew Bogut
10,Avery Bradley
11,Shannon Brown
12,Jimmy Butler
13,Earl Clark
14,"Samuel Dalembert,Enes Kanter"
15,Glen Davis
16,Boris Diaw
17,Eric Gordon
18,Richard Hamilton
19,Tyler Hansbrough
20,Maurice Harkless
21,Devin Harris
22,Udonis Haslem
23,"Festus Ezeli,Chuck Hayes,Brendan Haywood,Thomas Robinson"
24,Kawhi Leonard
25,Meyers Leonard
26,Shaun Livingston
27,"Tobias Harris,JaVale McGee"
28,Josh McRoberts
