Group,Player
0,Tony Allen
1,"Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Brent Barry,Shane Battier,Raja Bell,Mike Bibby,Chauncey Billups,Keith Bogans,Bruce Bowen,Earl Boykins,Kobe Bryant,Greg Buckner,Caron Butler,Vince Carter,Speedy Claxton,Jamal Crawford,Antonio Daniels,Baron Davis,Ricky Davis,Dan Dickau,Mike Dunleavy,Michael Finley,Derek Fisher,Steve Francis,Manu Ginobili,Gordan Giricek,Ben Gordon,Richard Hamilton,Al Harrington,Jason Hart,Grant Hill,Kirk Hinrich,Fred Hoiberg,Troy Hudson,Larry Hughes,Allen Iverson*,Stephen Jackson,LeBron James,Mike James,Antawn Jamison,DerMarr Johnson,Joe Johnson,Damon Jones,Eddie Jones,Fred Jones,Jason Kidd,Brevin Knight,Kyle Korver,Rashard Lewis,Tyronn Lue,Corey Maggette,Stephon Marbury,Shawn Marion,Donyell Marshall,Desmond Mason,Tracy McGrady,Jeff McInnis,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Tony Parker,Gary Payton*,Morris Peterson,Paul Pierce,Tayshaun Prince,Vladimir Radmanovic,Michael Redd,Jason Richardson,Quentin Richardson,Luke Ridnour,Jalen Rose,Bobby Simmons,J.R. Smith,Latrell Sprewell,Jerry Stackhouse,Peja Stojakovic,Damon Stoudamire,Bob Sura,Wally Szczerbiak,Jason Terry,Tim Thomas,Jamaal Tinsley,Hedo Turkoglu,Nick Van,Dwyane Wade,David Wesley,Jason Williams,Mo Williams"
2,"Darrell Armstrong,Rick Brunson,Doug Christie,Chris Duhon,Eddie Gill,Lindsey Hunter,Keith McLeod,Eric Snow"
3,Shandon Anderson
4,Trevor Ariza
5,"Carlos Arroyo,Howard Eisley,Milt Palacio,Sebastian Telfair"
6,Marcus Banks
7,"Tony Battie,Marcus Camby,Tyson Chandler,Antonio Davis,Adonal Foyle,Jerome James,Rasho Nesterovic,Michael Olowokandi,Theo Ratliff,Josh Smith,Ben Wallace"
8,Travis Best
9,Matt Bonner
10,"Malik Allen,Andris Biedrins,Calvin Booth,Curtis Borchardt,Michael Bradley,Shawn Bradley,Kwame Brown,Zarko Cabarkapa,Jarron Collins,Dale Davis,Michael Doleac,Ronald Dupree,Francisco Elson,Brian Grant,Darvin Ham,Ben Handlogten,David Harrison,Alan Henderson,Brandon Hunter,Steven Hunter,Jermaine Jackson,Ervin Johnson,Mario Kasun,Mark Madsen,Jamaal Magloire,Jerome Moiso,Mikki Moore,Alonzo Mourning*,Eduardo Najera,Greg Ostertag,Kendrick Perkins,Scot Pollard,Vitaly Potapenko,Zeljko Rebraca,Justin Reed,Jamal Sampson,Brian Skinner,Michael Stewart,Etan Thomas,James Thomas,John Thomas,Jake Tsakalidis,Anderson Varejao,Jake Voskuhl,Jahidi White,Chris Wilcox,Loren Woods"
11,"Shareef Abdur-Rahim,Mark Blount,Carlos Boozer,Chris Bosh,Elton Brand,Primoz Brezec,P.J. Brown,Josh Childress,Eddy Curry,Samuel Dalembert,Tim Duncan,Dan Gadzuric,Kevin Garnett,Pau Gasol,Drew Gooden,Matt Harpring,Udonis Haslem,Dwight Howard,Josh Howard,Andre Iguodala,Zydrunas Ilgauskas,Chris Kaman,Nenad Krstic,Kenyon Martin,Antonio McDyess,Chris Mihm,Brad Miller,Yao Ming*,Nazr Mohammed,Troy Murphy,Shaquille O'Neal*,Lamar Odom,Emeka Okafor,Mehmet Okur,Joe Smith,Amar'e Stoudemire,Kenny Thomas,Kurt Thomas,Gerald Wallace,Rasheed Wallace,Lorenzen Wright"
12,Devin Brown
13,"Rafael Araujo,Stacey Augmon,Vin Baker,Damone Brown,Elden Campbell,Calbert Cheaney,Michael Curry,DeSagana Diop,Vlade Divac,Corsley Edwards,John Edwards,Obinna Ekezie,Marcus Fizer,Marcus Haislip,Ryan Humphrey,Kris Humphries,Viktor Khryapa,Maciej Lampe,Sean Marks,Tony Massenburg,Darko Milicic,Bo Outlaw,Aleksandar Radojevic,Jared Reiner,Daniel Santiago,Ansu Sesay,Ha Seung-Jin,Theron Smith,Pape Sow,Nikoloz Tskitishvili,Jackson Vroman,Samaki Walker,Clarence Weatherspoon,David West,Aaron Williams,Scott Williams,Kevin Willis"
14,Brian Cardinal
15,Sam Cassell
16,"Chris Andersen,Kelvin Cato,Nick Collison,Erick Dampier,Danny Fortson,Othella Harrington,Brendan Haywood,Nene Hilario,Al Jefferson,Dikembe Mutombo*,Joel Przybilla,Mike Sweetney"
