Group,Player
0,Kareem Abdul-Jabbar*
1,Mark Acres
2,"Michael Adams,Danny Ainge,Joe Dumars*,Dale Ellis,Vern Fleming,Sleepy Floyd,Darrell Griffith,Derek Harper,Hersey Hawkins,Mark Jackson,Eddie Johnson,Kevin Johnson,Magic Johnson*,Reggie Miller*,Johnny Newman,Terry Porter,Mark Price,Byron Scott,John Stockton*,Isiah Thomas*,Gerald Wilkins"
3,Mark Alarie
4,Richard Anderson
5,"Mark Aguirre,Greg Anderson,Ron Anderson,Willie Anderson,Thurl Bailey,Charles Barkley*,Rolando Blackman,Tom Chambers,Terry Cummings,Brad Daugherty,Clyde Drexler*,Alex English*,Mike Gminski,A.C. Green,Ron Harper,Michael Jordan*,Jerome Kersey,Bernard King*,Larry Krystkowiak,Bill Laimbeer,Fat Lever,Reggie Lewis,Jeff Malone,Karl Malone*,Moses Malone*,Xavier McDaniel,Kevin McHale*,Derrick McKey,Chris Mullin*,Ken Norman,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Chuck Person,Ed Pinckney,Mitch Richmond*,Danny Schayes,Reggie Theus,Billy Thompson,LaSalle Thompson,Otis Thorpe,Wayman Tisdale,Kelly Tripucka,Dominique Wilkins*,John Williams,James Worthy*"
6,Ken Bannister
7,John Battle
8,"Benoit Benjamin,Patrick Ewing*,Larry Nance,Rik Smits,Hot Rod"
9,Walter Berry
