Group,Player
0,Quincy Acy
1,"Cole Aldrich,Lavoy Allen,Tony Allen,Carlos Boozer,Dante Cunningham,Kevin Garnett,Nene Hilario,Kris Humphries,Chris Kaman,Kosta Koufos,Kevin Seraphin,Henry Sims"
2,Al-Farouq Aminu
3,"Jeff Adrien,Furkan Aldemir,Chris Andersen,Joel Anthony,Jeff Ayres,Leandro Barbosa,Glen Davis,Jeremy Evans,Reggie Evans,Festus Ezeli,Alonzo Gee,JaMychal Green,Jorge Gutierrez,Justin Hamilton,Ryan Hollins,Bernard James,John Jenkins,Jerome Jordan,David Lee,James Michael,Mitch McGary,JaVale McGee,Josh McRoberts,Mike Muscala,Kyle O'Quinn,Jabari Parker,Dwight Powell,Thomas Robinson,Larry Sanders,Greg Smith,Jarnell Stokes,Anderson Varejao,T.J. Warren,Shayne Whittington,Jeff Withey"
4,"Kyle Anderson,Earl Barron,Anthony Bennett,Markel Brown,Reggie Bullock,Nick Calathes,Vince Carter,Ian Clark,Chris Copeland,Austin Daye,Matthew Dellavedova,Spencer Dinwiddie,Chris Douglas-Roberts,Larry Drew,Cleanthony Early,Tyler Ennis,Tim Frazier,Francisco Garcia,Drew Gooden,Erick Green,Willie Green,P.J. Hairston,Jordan Hamilton,Gary Harris,Kirk Hinrich,Nick Johnson,Dahntay Jones,Ryan Kelly,Ricky Ledo,Devyn Marble,Cartier Martin,Mike Miller,Quincy Miller,Elijah Millsap,Darius Morris,Steve Novak,Johnny O'Bryant,Kostas Papanikolaou,Phil Pressey,Ronnie Price,Shavlik Randolph,Jason Richardson,Nate Robinson,Ricky Rubio,Brandon Rush,John Salmons,Ish Smith,Nik Stauskas,Travis Wear,Martell Webster,Elliot Williams,Nate Wolters"
5,Pero Antic
6,"Ryan Anderson,Trevor Ariza,Harrison Barnes,Matt Barnes,Nicolas Batum,Avery Bradley,Kentavious Caldwell-Pope,DeMarre Carroll,Wilson Chandler,Robert Covington,Evan Fournier,Eric Gordon,Danny Green,Draymond Green,Gerald Green,Tim Hardaway,Wesley Johnson,Kyle Korver,Courtney Lee,Wesley Matthews,O.J. Mayo,Ben McLemore,C.J. Miles,Marcus Morris,Kelly Olynyk,Chandler Parsons,Patrick Patterson,Paul Pierce,J.J. Redick,Terrence Ross,J.R. Smith,P.J. Tucker,Greivis Vasquez,Marvin Williams"
7,Darrell Arthur
8,"Steven Adams,Omer Asik,Tarik Black,Andrew Bogut,Trevor Booker,Tyson Chandler,Ed Davis,Taj Gibson,Rudy Gobert,John Henson,J.J. Hickson,DeAndre Jordan,Michael Kidd-Gilchrist,Alex Len,Robin Lopez,Joakim Noah,Jusuf Nurkic,Mason Plumlee,Jason Thompson,Tristan Thompson,Hassan Whiteside"
9,J.J. Barea
10,Andrea Bargnani
11,Jerryd Bayless
12,"Alexis Ajinca,Aron Baynes,James Johnson,Carl Landry,Tiago Splitter,Amar'e Stoudemire,Brandan Wright"
13,Kent Bazemore
