Group,Player
0,Rafael Addison
1,Victor Alexander
2,"Michael Adams,Danny Ainge,Greg Anthony,Walter Bond,Anthony Bowie,Scott Brooks,Dell Curry,Hubert Davis,Johnny Dawkins,Blue Edwards,Kevin Edwards,Craig Ehlo,Mario Elie,Dale Ellis,Danny Ferry,Rick Fox,Kevin Gamble,Lucious Harris,Steve Henson,Allan Houston,Keith Jennings,Steve Kerr,Tim Legler,Brad Lohaus,Jeff Malone,Vernon Maxwell,Lee Mayberry,George McCloud,Chris Mullin*,Anthony Peeler,Chuck Person,Wesley Person,Eric Piatkowski,Ricky Pierce,Trevor Ruffin,Dennis Scott,Chris Smith,Kenny Smith,Sedale Threatt,Jeff Turner,Rex Walters,Morlon Wiley"
3,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,B.J. Armstrong,Dana Barros,Mookie Blaylock,Muggsy Bogues,Terrell Brandon,Dee Brown,Scott Burrell,Sam Cassell,Calbert Cheaney,Bimbo Coles,Todd Day,Terry Dehere,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Sean Elliott,Kendall Gill,Tom Gugliotta,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Mark Jackson,Avery Johnson,Larry Johnson,Eddie Jones,Jason Kidd,Toni Kukoc,Dan Majerle,Jamal Mashburn,Derrick McKey,Reggie Miller*,Chris Mills,Terry Mills,Chris Morris,Eric Murdock,Lamond Murray,Gary Payton*,Sam Perkins,Elliot Perry,Scottie Pippen*,Glen Rice,Pooh Richardson,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Rodney Rogers,Jalen Rose,Detlef Schrempf,Scott Skiles,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Rod Strickland,Nick Van,Spud Webb,Dominique Wilkins*,Reggie Williams,Walt Williams"
4,Vincent Askew
5,"Stacey Augmon,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Elden Campbell,Cedric Ceballos,Derrick Coleman,Terry Cummings,Vlade Divac,Chris Dudley,Patrick Ewing*,Armen Gilliam,Brian Grant,A.C. Green,Grant Hill,Tyrone Hill,Juwan Howard,Popeye Jones,Shawn Kemp,Christian Laettner,Grant Long,Karl Malone*,Tony Massenburg,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,David Robinson*,Sean Rooks,Clifford Rozier,Charles Smith,Rik Smits,Bryant Stith,Loy Vaught,Clarence Weatherspoon,Buck Williams,Hot Rod,Lorenzo Williams,Kevin Willis,Sharone Wright"
6,"Alaa Abdelnaby,Greg Anderson,Willie Anderson,Jon Barry,Chucky Brown,Mark Bryant,Jud Buechler,Duane Causwell,Antonio Davis,James Donaldson,Richard Dumas,Pat Durham,Doug Edwards,Harold Ellis,Duane Ferrell,Matt Fish,Vern Fleming,Corey Gaines,Kenny Gattison,Gary Grant,Tom Hammonds,Darrin Hancock,Carl Herrera,Byron Houston,Stacey King,Eric Leckner,Alton Lister,Ryan Lorthridge,George Lynch,Rick Mahorn,Jim McIlvaine,Anthony Miller,Greg Minor,Eric Mobley,Ed Pinckney,Kurt Rambis,Carlos Rogers,Tree Rollins,Steve Scheffler,Rony Seikaly,Charles Shackleford,Reggie Slater,Michael Smith,Felton Spencer,Zan Tabak,Jamie Watson,Ennis Whatley,Joe Wolf"
7,"Derrick Alston,Keith Askins,Anthony Avent,John Battle,Corie Blount,Anthony Bonner,Sam Bowie,Tim Breaux,Mike Brown,Randy Brown,Tony Campbell,Bill Cartwright,Chris Childs,Steve Colter,John Crotty,Bill Curley,Lloyd Daniels,Terry Davis,Greg Dreiling,Kevin Duckworth,Tony Dumas,Ledell Eackles,Acie Earl,James Edwards,Howard Eisley,Jo Jo,Sleepy Floyd,Greg Graham,Greg Grant,Jeff Grayer,Andres Guibert,Jack Haley,Jerome Harmon,Antonio Harvey,Sean Higgins,Donald Hodge,Jay Humphries,Lindsey Hunter,Bobby Hurley,Jaren Jackson,Ervin Johnson,Askia Jones,Michael Jordan*,Negele Knight,Jon Koncak,Larry Krystkowiak,Jim Les,Cliff Levingston,Don MacLean,Mark Macon,Moses Malone*,Darrick Martin,Aaron McKie,Harold Miner,Dwayne Morton,Tracy Murray,Pete Myers,Ivano Newbill,Robert Parish*,Tim Perry,Terry Porter,Kevin Pritchard,Eric Riley,Doc Rivers,Fred Roberts,Bryon Russell,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Doug Smith,Tony Smith,Elmore Spencer,Larry Stewart,Greg Sutton,Brooks Thompson,LaSalle Thompson,Anthony Tucker,Henry Turner,B.J. Tyler,Kenny Walker,David Wesley,Chris Whitney,Herb Williams,Jayson Williams,John Williams,Monty Williams,Trevor Wilson,David Wingate,Randy Woods,Haywoode Workman"
8,"Benoit Benjamin,Michael Cage,Marty Conlon,Dale Davis,Bison Dele,Chris Gatling,Matt Geiger,Horace Grant,Adam Keefe,Danny Manning,Anthony Mason,Oliver Miller,Eric Montross,Gheorghe Muresan,Charles Oakley,Bo Outlaw,Will Perdue,J.R. Reid,Dennis Rodman*,Michael Smith,Otis Thorpe,Mark West"
9,David Benoit
