Group,Player
0,"Arron Afflalo,Ray Allen,Ryan Anderson,Carmelo Anthony,Gilbert Arenas,D.J. Augustin,Leandro Barbosa,J.J. Barea,Shane Battier,Nicolas Batum,Jerryd Bayless,Chauncey Billups,Steve Blake,Keith Bogans,Matt Bonner,Aaron Brooks,Kobe Bryant,Jose Calderon,Brian Cardinal,Vince Carter,Wilson Chandler,Darren Collison,Mike Conley,Stephen Curry,Baron Davis,Carlos Delfino,Luol Deng,Boris Diaw,Toney Douglas,Jared Dudley,Mike Dunleavy,Kevin Durant,Monta Ellis,Tyreke Evans,Jordan Farmar,Raymond Felton,Rudy Fernandez,Channing Frye,Danilo Gallinari,Rudy Gay,Manu Ginobili,Eric Gordon,Danny Granger,Jeff Green,Richard Hamilton,James Harden,Devin Harris,George Hill,Grant Hill,Kirk Hinrich,Jrue Holiday,Eddie House,Andre Iguodala,Stephen Jackson,LeBron James,Richard Jefferson,Brandon Jennings,Joe Johnson,James Jones,Andrei Kirilenko,Ty Lawson,Rashard Lewis,Kyle Lowry,Kevin Martin,Wesley Matthews,Tracy McGrady,C.J. Miles,Andre Miller,Mike Miller,Steve Nash,Jameer Nelson,Dirk Nowitzki,Tony Parker,Chris Paul,Paul Pierce,Mickael Pietrus,James Posey,Jason Richardson,Luke Ridnour,Rajon Rondo,Derrick Rose,Brandon Rush,John Salmons,Ramon Sessions,J.R. Smith,DeShawn Stevenson,Rodney Stuckey,Jason Terry,Marcus Thornton,Hedo Turkoglu,Beno Udrih,Dwyane Wade,John Wall,Russell Westbrook,Deron Williams,Lou Williams,Mo Williams,Dorell Wright"
1,Al-Farouq Aminu
2,"Jeff Adrien,Alexis Ajinca,Cole Aldrich,Lou Amundson,David Andersen,Hilton Armstrong,Tony Battie,Andris Biedrins,Jon Brockman,Derrick Brown,Derrick Caracter,Josh Childress,Earl Clark,Brian Cook,Erick Dampier,Marquis Daniels,Ike Diogu,DeSagana Diop,Joey Dorsey,Devin Ebanks,Francisco Elson,Melvin Ely,Semih Erden,Jeremy Evans,Reggie Evans,Kyrylo Fesenko,Jeff Foster,Dan Gadzuric,Alonzo Gee,Aaron Gray,Hamed Haddadi,Udonis Haslem,Juwan Howard,Didier Ilunga-Mbenga,Darnell Jackson,Damion James,Othyus Jeffers,Yi Jianlian,Chris Johnson,James Johnson,Solomon Jones,Chris Kaman,Kosta Koufos,Jamaal Magloire,Ian Mahinmi,Jason Maxiell,Antonio McDyess,Dominic McGuire,Timofey Mozgov,Andres Nocioni,Jermaine O'Neal,Kendrick Perkins,Johan Petro,Leon Powe,Josh Powell,Joel Przybilla,Anthony Randolph,Samardo Samuels,Larry Sanders,Kevin Seraphin,Garret Siler,Craig Smith,Jason Smith,Marreese Speights,Tiago Splitter,Hasheem Thabeet,Ekpe Udoh,Anderson Varejao,D.J. White,Damien Wilkins,Shelden Williams,Brandan Wright,Julian Wright"
3,"LaMarcus Aldridge,DeJuan Blair,Carlos Boozer,Chris Bosh,Elton Brand,Tim Duncan,Kevin Garnett,Marc Gasol,Pau Gasol,Blake Griffin,Chuck Hayes,Nene Hilario,Al Horford,Dwight Howard,Al Jefferson,David Lee,Brook Lopez,Kevin Love,Shawn Marion,Paul Millsap,Greg Monroe,Lamar Odom,Zach Randolph,Luis Scola,Josh Smith,Amar'e Stoudemire,Gerald Wallace,David West,Thaddeus Young"
4,Darrell Arthur
5,"Joel Anthony,Omer Asik,Kwame Brown,Brendan Haywood,Zaza Pachulia"
6,"Malik Allen,James Anderson,Carlos Arroyo,Luke Babbitt,Earl Barron,Rodrigue Beaubois,Charlie Bell,Avery Bradley,Caron Butler,Rasual Butler,Rodney Carney,Matt Carroll,Anthony Carter,Jarron Collins,Jason Collins,Jordan Crawford,Chris Douglas-Roberts,Zabian Dowdell,Chris Duhon,Wayne Ellington,Maurice Evans,Christian Eyenga,Jonny Flynn,Gary Forbes,T.J. Ford,Sundiata Gaines,Joey Graham,Stephen Graham,Willie Green,Donte Greene,Luke Harangody,Manny Harris,Lazar Hayward,Luther Head,Xavier Henry,Josh Howard,Royal Ivey,Jared Jeffries,Eugene Jeter,Armon Johnson,Dahntay Jones,Dominique Jones,Jason Kapono,Linas Kleiza,Acie Law,Sean Marks,Cartier Martin,Roger Mason,Eric Maynor,Patty Mills,Jamario Moon,Troy Murphy,Eduardo Najera,Mehmet Okur,Larry Owens,Sasha Pavlovic,Quincy Pondexter,A.J. Price,Ronnie Price,Chris Quinn,Michael Redd,Quentin Richardson,Nate Robinson,Quinton Ross,Mustafa Shakur,Ish Smith,Lance Stephenson,DaJuan Summers,Jermaine Taylor,Jeff Teague,Sebastian Telfair,Garrett Temple,Ime Udoka,Ben Uzoh,Greivis Vasquez,Von Wafer,Luke Walton,Willie Warren,Sonny Weems,Delonte West,Mario West,Jason Williams,Jawad Williams,Terrence Williams"
7,Matt Barnes
8,"Andrea Bargnani,Michael Beasley,DeMar DeRozan"
9,"Marco Belinelli,Raja Bell,Mike Bibby,Shannon Brown,Chase Budinger,Omri Casspi,Mario Chalmers,Jamal Crawford,Austin Daye,Keyon Dooling,Randy Foye,Francisco Garcia,Daniel Gibson,Ryan Gomes,Ben Gordon,Al Harrington,Kyle Korver,Courtney Lee,O.J. Mayo,Jodie Meeks,Anthony Morrow,Gary Neal,Anthony Parker,J.J. Redick,Charlie Villanueva,Sasha Vujacic,Reggie Williams,Nick Young"
