Group,Player
0,"Michael Adams,Rafael Addison,Cory Alexander,Jerome Allen,John Amaechi,Greg Anderson,Steve Bardo,Jon Barry,Mario Bennett,Travis Best,Corie Blount,Melvin Booker,Anthony Bowie,Marques Bragg,Tim Breaux,Frank Brickowski,Scott Brooks,Randy Brown,Jud Buechler,Matt Bullard,Scott Burrell,Junior Burrough,Mitchell Butler,Jason Caffey,Chris Carr,Duane Causwell,Pete Chilcutt,Randolph Childress,Doug Christie,Derrick Coleman,Marty Conlon,Tyrone Corbin,Joe Courtney,John Crotty,Michael Curry,Sasha Danilovic,Yinka Dare,Mark Davis,Terry Davis,Andrew DeClercq,Richard Dumas,Ledell Eackles,Acie Earl,Doug Edwards,James Edwards,Kevin Edwards,Howard Eisley,Mario Elie,LaPhonso Ellis,Vincenzo Esposito,Duane Ferrell,Sherell Ford,Greg Foster,Kevin Gamble,Kenny Gattison,Anthony Goldwire,Greg Graham,Ron Grandison,Gary Grant,Greg Grant,Tom Hammonds,Lucious Harris,Antonio Harvey,Carl Herrera,Sean Higgins,Donald Hodge,Byron Houston,Bobby Hurley,Eddie Johnson,Charles Jones,Reggie Jordan,Randolph Keys,Jimmy King,Stacey King,Joe Kleine,Voshon Lenard,Martin Lewis,Brad Lohaus,George Lynch,Sam Mack,Mark Macon,Rick Mahorn,Jeff Malone,Danny Manning,Rich Manning,Donny Marshall,Donyell Marshall,Jamal Mashburn,Lee Mayberry,Nate McMillan,Loren Meyer,Anthony Miller,Harold Miner,Tracy Moore,Lawrence Moten,Todd Mundt,Pete Myers,Ed O'Bannon,Dan O'Sullivan,Greg Ostertag,Doug Overton,Robert Parish*,Cherokee Parks,Tim Perry,Eric Piatkowski,Mark Price,Eldridge Recasner,Khalid Reeves,J.R. Reid,Terrence Rencher,Shawn Respert,Jerry Reynolds,Eric Riley,Doc Rivers,Fred Roberts,Stanley Roberts,Rumeal Robinson,Lou Roe,Bryon Russell,John Salley,Danny Schayes,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Scott Skiles,Tony Smith,Eric Snow,Derek Strong,Bob Sura,Greg Sutton,Brooks Thompson,LaSalle Thompson,Keith Tower,Jeff Turner,David Vaughn,Rex Walters,Charlie Ward,Jamie Watson,Doug West,Mark West,Dwayne Whitfield,Chris Whitney,Gerald Wilkins,Herb Williams,Micheal Williams,Monty Williams,Reggie Williams,Scott Williams,Corliss Williamson,David Wingate,Dontonio Wingfield,David Wood,Haywoode Workman,George Zidek"
1,"Ron Harper,Alvin Robertson"
2,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Willie Anderson,Greg Anthony,B.J. Armstrong,Dana Barros,Brent Barry,Mookie Blaylock,Terrell Brandon,Dee Brown,Sam Cassell,Calbert Cheaney,Chris Childs,Bimbo Coles,Dell Curry,Terry Dehere,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Tyus Edney,Blue Edwards,Craig Ehlo,Sean Elliott,Dale Ellis,Danny Ferry,Michael Finley,Rick Fox,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Allan Houston,Jim Jackson,Mark Jackson,Avery Johnson,Kevin Johnson,Eddie Jones,Michael Jordan*,Jason Kidd,Toni Kukoc,Dan Majerle,Vernon Maxwell,George McCloud,Aaron McKie,Reggie Miller*,Chris Mills,Tracy Murray,Johnny Newman,Gary Payton*,Sam Perkins,Chuck Person,Wesley Person,Bobby Phills,Scottie Pippen*,Terry Porter,Brent Price,Glen Rice,Pooh Richardson,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Jalen Rose,Trevor Ruffin,Detlef Schrempf,Dennis Scott,Kenny Smith,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Walt Williams"
3,Vincent Askew
4,Keith Askins
5,"Anthony Avent,Jerome Kersey,Charles Smith"
6,"Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,Shawn Bradley,Chucky Brown,P.J. Brown,Elden Campbell,Cedric Ceballos,Terry Cummings,Antonio Davis,Dale Davis,Bison Dele,Vlade Divac,Patrick Ewing*,Kevin Garnett,Chris Gatling,Matt Geiger,Armen Gilliam,Brian Grant,Horace Grant,A.C. Green,Tom Gugliotta,Grant Hill,Juwan Howard,Larry Johnson,Popeye Jones,Shawn Kemp,Christian Laettner,Andrew Lang,Grant Long,Luc Longley,Karl Malone*,Anthony Mason,Antonio McDyess,Derrick McKey,Oliver Miller,Sam Mitchell,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,Bryant Reeves,David Robinson*,Arvydas Sabonis*,Rony Seikaly,Joe Smith,Rik Smits,Kurt Thomas,Otis Thorpe,Loy Vaught,Clarence Weatherspoon,Buck Williams,Hot Rod,Jayson Williams,Kevin Willis"
7,"Hubert Davis,Steve Kerr,Tim Legler,Chris Mullin*"
8,David Benoit
9,"Derrick Alston,Michael Cage,Chris Dudley,Pervis Ellison,Ervin Johnson,Will Perdue,Dennis Rodman*,Rasheed Wallace,Lorenzo Williams"
10,"Mark Bryant,Adam Keefe,Eric Montross,Ed Pinckney,Theo Ratliff,Don Reid,Felton Spencer,Zan Tabak,Gary Trent"
11,"Ashraf Amaya,Mike Brown,Adrian Caldwell,Matt Fish,Darrin Hancock,Tyrone Hill,Antonio Lang,Eric Leckner,Alton Lister,Bob McCann,Eric Mobley,Carlos Rogers,Clifford Rozier,Steve Scheffler,Chris Webber"
12,Antoine Carr
13,Todd Day
14,Tony Dumas
15,Vern Fleming
16,Kendall Gill
17,Harvey Grant
18,Alan Henderson
19,"Bo Outlaw,Sean Rooks,Donald Royal,Michael Smith"
20,Magic Johnson*
21,Chris King
22,Jon Koncak
23,Don MacLean
24,Sarunas Marciulionis*
25,Darrick Martin
26,Jim McIlvaine
27,Terry Mills
28,Greg Minor
29,"Rex Chapman,Chris Morris,Anthony Peeler"
30,Eric Murdock
31,Lamond Murray
32,Ken Norman
33,Robert Pack
34,Elliot Perry
35,Ricky Pierce
36,"Lindsey Hunter,James Robinson"
37,Rodney Rogers
38,Byron Scott
39,Malik Sealy
40,Brian Shaw
41,Sedale Threatt
42,"Tony Massenburg,Wayman Tisdale"
43,Spud Webb
44,Bill Wennington
45,Eric Williams
46,Joe Wolf
47,Sharone Wright
