Group,Player
0,"Andris Biedrins,Curtis Borchardt,Michael Bradley,Shawn Bradley,Kwame Brown,Zarko Cabarkapa,Jarron Collins,Obinna Ekezie,Francisco Elson,Marcus Fizer,Brian Grant,Darvin Ham,Zendon Hamilton,Ben Handlogten,David Harrison,Brandon Hunter,Steven Hunter,Jermaine Jackson,Ervin Johnson,Mario Kasun,Christian Laettner,Mark Madsen,Jamaal Magloire,Jerome Moiso,Mikki Moore,Alonzo Mourning*,Eduardo Najera,Travis Outlaw,Kendrick Perkins,Scot Pollard,Vitaly Potapenko,Zeljko Rebraca,Justin Reed,Jamal Sampson,Brian Skinner,Michael Stewart,Etan Thomas,James Thomas,John Thomas,Jake Tsakalidis,Anderson Varejao,Jake Voskuhl,Jahidi White,Chris Wilcox,Metta World"
1,"Shareef Abdur-Rahim,Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Brent Barry,Tony Battie,Shane Battier,Raja Bell,Mike Bibby,Chauncey Billups,Mark Blount,Carlos Boozer,Chris Bosh,Bruce Bowen,Earl Boykins,Elton Brand,Primoz Brezec,P.J. Brown,Kobe Bryant,Caron Butler,Marcus Camby,Vince Carter,Sam Cassell,Tyson Chandler,Josh Childress,Speedy Claxton,Jamal Crawford,Eddy Curry,Samuel Dalembert,Antonio Davis,Baron Davis,Ricky Davis,Tony Delk,Luol Deng,Dan Dickau,Tim Duncan,Mike Dunleavy,Reggie Evans,Michael Finley,Derek Fisher,Adonal Foyle,Steve Francis,Dan Gadzuric,Kevin Garnett,Pau Gasol,Manu Ginobili,Gordan Giricek,Drew Gooden,Ben Gordon,Richard Hamilton,Matt Harpring,Al Harrington,Jason Hart,Udonis Haslem,Grant Hill,Kirk Hinrich,Dwight Howard,Josh Howard,Troy Hudson,Larry Hughes,Zydrunas Ilgauskas,Allen Iverson*,Jim Jackson,Marc Jackson,Stephen Jackson,Jerome James,LeBron James,Mike James,Antawn Jamison,Marko Jaric,Joe Johnson,Damon Jones,Eddie Jones,Fred Jones,Jumaine Jones,Chris Kaman,Jason Kapono,Jason Kidd,Brevin Knight,Kyle Korver,Nenad Krstic,Raef LaFrentz,Rashard Lewis,Tyronn Lue,Corey Maggette,Stephon Marbury,Shawn Marion,Donyell Marshall,Kenyon Martin,Desmond Mason,Antonio McDyess,Tracy McGrady,Jeff McInnis,Chris Mihm,Darius Miles,Andre Miller,Brad Miller,Mike Miller,Reggie Miller*,Yao Ming*,Cuttino Mobley,Nazr Mohammed,Troy Murphy,Lee Nailon,Steve Nash,Rasho Nesterovic,Dirk Nowitzki,Jermaine O'Neal,Shaquille O'Neal*,Lamar Odom,Emeka Okafor,Mehmet Okur,Tony Parker,Ruben Patterson,Gary Payton*,Morris Peterson,Paul Pierce,Mickael Pietrus,Tayshaun Prince,Vladimir Radmanovic,Zach Randolph,Michael Redd,Jason Richardson,Quentin Richardson,Luke Ridnour,Jalen Rose,Bobby Simmons,J.R. Smith,Joe Smith,Josh Smith,Latrell Sprewell,Peja Stojakovic,Damon Stoudamire,Amar'e Stoudemire,Bob Sura,Wally Szczerbiak,Jason Terry,Kenny Thomas,Kurt Thomas,Tim Thomas,Jamaal Tinsley,Robert Traylor,Hedo Turkoglu,Nick Van,Dwyane Wade,Antoine Walker,Ben Wallace,Gerald Wallace,Rasheed Wallace,Chris Webber,Bonzi Wells,David Wesley,Jason Williams,Mo Williams,Corliss Williamson,Lorenzen Wright"
2,Tony Allen
3,"Carlos Arroyo,Doug Christie,Howard Eisley,Keith McLeod,Sebastian Telfair"
4,"Cory Alexander,Malik Allen,Derek Anderson,Kenny Anderson,Shandon Anderson,Rafael Araujo,Darrell Armstrong,Stacey Augmon,Vin Baker,Matt Barnes,Andre Barrett,Jon Barry,Steve Blake,Calvin Booth,Ryan Bowen,Jamison Brewer,Damone Brown,Devin Brown,Tierre Brown,Rodney Buford,Antonio Burks,Rasual Butler,Elden Campbell,Matt Carroll,Anthony Carter,Lionel Chalmers,Calbert Cheaney,Brian Cook,Michael Curry,Josh Davis,Carlos Delfino,Boris Diaw,DeSagana Diop,Vlade Divac,Juan Dixon,Keyon Dooling,Ronald Dupree,Corsley Edwards,John Edwards,Maurice Evans,Richie Frahm,Matt Freije,Reece Gaines,Alex Garcia,Pat Garrity,Devean George,Eddie Gill,Kendall Gill,Anthony Goldwire,Willie Green,Adrian Griffin,Tom Gugliotta,Marcus Haislip,Anfernee Hardaway,Junior Harrington,Devin Harris,Lucious Harris,Jarvis Hayes,Eddie House,Allan Houston,Ryan Humphrey,Kris Humphries,Lindsey Hunter,Royal Ivey,Bobby Jackson,Casey Jacobsen,Horace Jenkins,Dahntay Jones,James Jones,Mark Jones,Viktor Khryapa,Kerry Kittles,Toni Kukoc,Maciej Lampe,Randy Livingston,Shaun Livingston,Raul Lopez,George Lynch,Sean Marks,Darrick Martin,Kevin Martin,Tony Massenburg,Walter McCarty,Aaron McKie,Stanislav Medvedenko,Ron Mercer,Darko Milicic,Lamond Murray,Ronald Murray,Bostjan Nachbar,Moochie Norris,Kevin Ollie,Greg Ostertag,Bo Outlaw,Scott Padgett,Jannero Pargo,Smush Parker,Sasha Pavlovic,Anthony Peeler,Wesley Person,Eric Piatkowski,Zoran Planinic,James Posey,Laron Profit,Aleksandar Radojevic,Jared Reiner,Bernard Robinson,Glenn Robinson,Kareem Rush,Bryon Russell,John Salmons,Daniel Santiago,Brian Scalabrine,Ansu Sesay,Ha Seung-Jin,Donta Smith,Jabari Smith,Steve Smith,Theron Smith,Kirk Snyder,Pape Sow,DeShawn Stevenson,Erick Strickland,Rod Strickland,Billy Thomas,Nikoloz Tskitishvili,Beno Udrih,Jackson Vroman,Sasha Vujacic,Dajuan Wagner,Samaki Walker,Luke Walton,Charlie Ward,Clarence Weatherspoon,David West,Delonte West,Rodney White,Damien Wilkins,Mike Wilks,Aaron Williams,Scott Williams,Kevin Willis,Loren Woods"
5,"Leandro Barbosa,Matt Bonner,Greg Buckner,Fred Hoiberg,DerMarr Johnson"
6,Travis Best
7,Keith Bogans
8,"Michael Doleac,Michael Olowokandi,Maurice Taylor"
9,Brian Cardinal
10,"Chris Andersen,Kelvin Cato,Nick Collison,Erick Dampier,Dale Davis,Jeff Foster,Othella Harrington,Trenton Hassell,Brendan Haywood,Alan Henderson,Nene Hilario,Al Jefferson,Dikembe Mutombo*,Joel Przybilla,Theo Ratliff,Darius Songaila,Mike Sweetney"
11,Jason Collier
12,Jason Collins
13,Austin Croshere
14,Antonio Daniels
15,Marquis Daniels
16,Predrag Drobnjak
17,"Rick Brunson,Chris Duhon"
18,Melvin Ely
19,Eddie Griffin
20,Robert Horry
21,Juwan Howard
22,Andre Iguodala
23,Jared Jeffries
24,Andrei Kirilenko
25,"Anthony Johnson,Jameer Nelson,Earl Watson"
26,Ira Newble
27,Andres Nocioni
28,Milt Palacio
29,"Clifford Robinson,Rodney Rogers"
30,"Trevor Ariza,Zaza Pachulia,Malik Rose,Stromile Swift"
31,Quinton Ross
32,Michael Ruffin
33,Eric Snow
34,"Richard Jefferson,Jerry Stackhouse"
35,Keith Van
36,Jacque Vaughn
37,"Marcus Banks,Jiri Welsch"
38,Eric Williams
39,"Danny Fortson,Jerome Williams"
