Group,Player
0,"Michael Adams,Danny Ainge,Rex Chapman,Dale Ellis,Sleepy Floyd,Darrell Griffith,Derek Harper,Hersey Hawkins,Rod Higgins,Mark Jackson,Eddie Johnson,Vernon Maxwell,Reggie Miller*,Chris Morris,Johnny Newman,Terry Porter,Harold Pressley,Mark Price,Doc Rivers,Byron Scott,Jack Sikma,Kenny Smith,Gerald Wilkins,Mike Woodson"
1,Mark Alarie
2,"Mark Acres,Steve Alford,Michael Anderson,John Bagley,Larry Bird*,Otis Birdsong,Uwe Blab,Anthony Bowie,Sam Bowie,Dudley Bradley,Adrian Branch,Randy Breuer,Mike Brown,Tony Brown,Mark Bryant,Greg Butler,Tony Campbell,Ben Coleman,Steve Colter,Darwin Cook,Dell Curry,Charles Davis,Mark Davis,Johnny Dawkins,Chris Dudley,T.R. Dunn,Jim Farmer,Dave Feitl,Duane Ferrell,Tellis Frank,Anthony Frederick,Corey Gaines,Kevin Gamble,Grant Gondrezick,Ron Grandison,Harvey Grant,Stuart Gray,Sylvester Gray,Jeff Grayer,Rickey Green,Jack Haley,Bob Hansen,Bill Hanzlik,Tito Horford,Phil Hubbard,Eddie Hughes,Marc Iavaroni,Avery Johnson,Frank Johnson,Anthony Jones,Bill Jones,Caldwell Jones,Charles Jones,Shelton Jones,Steve Kerr,Randolph Keys,Albert King,Greg Kite,Bart Kofoed,Jeff Lamp,Jerome Lane,Allen Leavell,Keith Lee,Jim Les,Ralph Lewis,Rob Lock,John Long,Sidney Lowe,John Lucas,Dan Majerle,Danny Manning,Todd Mitchell,Paul Mokeski,Pete Myers,Calvin Natt,Craig Neal,Ed Nealy,Chuck Nevitt,Norm Nixon,Jose Ortiz,Jim Paxson,Will Perdue,Tim Perry,Dave Popson,Dominic Pressley,Jerry Reynolds,David Rivers,Fred Roberts,Cliff Robinson,Tree Rollins,Scott Roth,Charles Shackleford,Purvis Short,Jerry Sichting,Derek Smith,Mike Smrek,John Starks,Everette Stephens,Brook Steppe,Anthony Taylor,Bernard Thompson,Bob Thornton,Ray Tolbert,Tom Tolbert,Terry Tyler,Kelvin Upshaw,Darnell Valentine,Kiki Vandeweghe,Jay Vincent,Pearl Washington,Chris Welp,Bill Wennington,Clinton Wheeler,Eric White,Jerome Whitehead,Morlon Wiley,Eddie Lee,Kevin Williams,Micheal Williams,David Wingate,Randy Wittman,Danny Young"
3,"Mark Aguirre,Ron Anderson,Willie Anderson,Thurl Bailey,Rolando Blackman,Tom Chambers,Terry Cummings,Quintin Dailey,Clyde Drexler*,Alex English*,Ron Harper,Magic Johnson*,Vinnie Johnson,Michael Jordan*,Jerome Kersey,Bernard King*,Fat Lever,Reggie Lewis,Jeff Malone,Karl Malone*,Rodney McCray,Xavier McDaniel,Derrick McKey,Chris Mullin*,Ken Norman,Chuck Person,Scottie Pippen*,Mitch Richmond*,Alvin Robertson,Terry Teagle,Reggie Theus,Isiah Thomas*,Kelly Tripucka,Dominique Wilkins*,John Williams,James Worthy*"
4,"Ken Bannister,Greg Dreiling,Andrew Lang,Eric Leckner,Ben McDonald,Mark McNamara,John Shasky,Roy Tarpley"
5,"Greg Anderson,Charles Barkley*,Benoit Benjamin,Frank Brickowski,Michael Cage,Bill Cartwright,Terry Catledge,Wayne Cooper,Brad Daugherty,Kevin Duckworth,Mark Eaton,Patrick Ewing*,Armen Gilliam,Mike Gminski,Horace Grant,A.C. Green,Roy Hinson,Larry Krystkowiak,Bill Laimbeer,Cliff Levingston,Alton Lister,Grant Long,Moses Malone*,Kevin McHale*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Ed Pinckney,Kurt Rambis,Danny Schayes,Rony Seikaly,Charles Smith,Rik Smits,Billy Thompson,LaSalle Thompson,Otis Thorpe,Wayman Tisdale,Buck Williams,Hot Rod"
6,John Battle
7,Walter Berry
8,Manute Bol
9,"Richard Anderson,Ricky Berry,Scott Brooks,Michael Cooper,Brad Davis,Craig Hodges,John Paxson,Russ Schoene,Trent Tucker,Reggie Williams"
10,Antoine Carr
11,Maurice Cheeks
12,"Dallas Comegys,James Edwards,Tim Kempton,Tim McCormick,Olden Polynice,John Salley"
13,Dave Corzine
14,Pat Cummings
15,Adrian Dantley*
16,Vinny Del
17,"Tyrone Corbin,James Donaldson,Dave Hoppen,Buck Johnson,Rick Mahorn,Dennis Rodman*,Mychal Thompson,Mark West"
18,"Walter Davis,Joe Dumars*,Ricky Pierce"
19,Ledell Eackles
20,"Kevin Edwards,Winston Garland,Gary Grant,Rory Sparrow"
21,"Craig Ehlo,Mike McGee"
22,Tom Garrick
23,Sidney Green
