Group,Player
0,"Furkan Aldemir,Lou Amundson,Joel Anthony,Aron Baynes,Bismack Biyombo,Tarik Black,Dewayne Dedmon,Joey Dorsey,Ian Mahinmi,Kyle O'Quinn,Kendrick Perkins,Miles Plumlee,Thomas Robinson,Larry Sanders"
1,"Cole Aldrich,Lavoy Allen,Joel Freeland,Jusuf Nurkic"
2,Tony Allen
3,Al-Farouq Aminu
4,"Alexis Ajinca,Chris Andersen,James Johnson,Terrence Jones,David Lee,Tiago Splitter,Amar'e Stoudemire,Brandan Wright"
5,"Quincy Acy,Jordan Adams,Jeff Adrien,Kyle Anderson,Darrell Arthur,Earl Barron,Will Barton,Michael Beasley,Anthony Bennett,DeJuan Blair,Elton Brand,Jabari Brown,Lorenzo Brown,Markel Brown,Chase Budinger,Reggie Bullock,Alec Burks,Dwight Buycks,Jose Calderon,Vince Carter,Ian Clark,Chris Copeland,Bryce Cotton,Allen Crabbe,Samuel Dalembert,Troy Daniels,Brandon Davies,Austin Daye,Matthew Dellavedova,Spencer Dinwiddie,Toney Douglas,Chris Douglas-Roberts,Larry Drew,Cleanthony Early,Tyler Ennis,Reggie Evans,Jordan Farmar,Raymond Felton,Landry Fields,Tim Frazier,Jimmer Fredette,Francisco Garcia,Alonzo Gee,Drew Gooden,Archie Goodwin,Aaron Gordon,Ben Gordon,Danny Granger,Erick Green,Willie Green,P.J. Hairston,Jordan Hamilton,Maurice Harkless,Gary Harris,Joe Harris,Udonis Haslem,Chuck Hayes,Brendan Haywood,Kirk Hinrich,Justin Holiday,Robbie Hummel,Cory Jefferson,Chris Johnson,Nick Johnson,Tyler Johnson,Dahntay Jones,Perry Jones,Sergey Karasev,Ryan Kelly,Joffrey Lauvergne,Ricky Ledo,Jon Leuer,John Lucas,Shelvin Mack,Devyn Marble,Shawn Marion,Kendall Marshall,Cartier Martin,Kenyon Martin,Jason Maxiell,C.J. McCollum,Doug McDermott,Mike Miller,Quincy Miller,Elijah Millsap,Nazr Mohammed,E'Twaun Moore,Darius Morris,Shabazz Napier,Andrew Nicholson,Steve Novak,Johnny O'Bryant,Kostas Papanikolaou,Jabari Parker,Adreian Payne,Phil Pressey,A.J. Price,Ronnie Price,Shavlik Randolph,Jason Richardson,Luke Ridnour,Glenn Robinson,Nate Robinson,Ricky Rubio,Brandon Rush,Robert Sacre,John Salmons,Donald Sloan,Ish Smith,Nik Stauskas,Jeffery Taylor,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Malcolm Thomas,Ekpe Udoh,Noah Vonleh,Henry Walker,Gerald Wallace,Travis Wear,Martell Webster,C.J. Wilcox,Elliot Williams,Reggie Williams,Nate Wolters,Dorell Wright,James Young"
6,Ryan Anderson
7,"Steven Adams,LaMarcus Aldridge,Giannis Antetokounmpo,Omer Asik,Brandon Bass,Andrew Bogut,Trevor Booker,Carlos Boozer,Tyson Chandler,DeMarcus Cousins,Anthony Davis,Ed Davis,Gorgui Dieng,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Rudy Gobert,Marcin Gortat,Draymond Green,Blake Griffin,John Henson,Roy Hibbert,J.J. Hickson,Jordan Hill,Al Horford,Dwight Howard,Kris Humphries,Al Jefferson,Amir Johnson,DeAndre Jordan,Chris Kaman,Enes Kanter,Michael Kidd-Gilchrist,Kosta Koufos,Alex Len,Kawhi Leonard,Brook Lopez,Robin Lopez,Kevin Love,Paul Millsap,Nikola Mirotic,Greg Monroe,Donatas Motiejunas,Timofey Mozgov,Joakim Noah,Nerlens Noel,Zaza Pachulia,Mason Plumlee,Zach Randolph,Luis Scola,Kevin Seraphin,Henry Sims,Marreese Speights,Jared Sullinger,Jason Thompson,Tristan Thompson,P.J. Tucker,Jonas Valanciunas,Nikola Vucevic,David West,Hassan Whiteside,Marvin Williams,Tyler Zeller"
8,Pero Antic
9,"Jeff Ayres,Festus Ezeli,JaMychal Green,Jorge Gutierrez,Ryan Hollins,Bernard James,Jerome Jordan,James Michael,Mitch McGary,JaVale McGee,Josh McRoberts,Dwight Powell,Greg Smith,Jarnell Stokes,Anderson Varejao,Shayne Whittington,Jeff Withey"
