Group,Player
10,Avery Bradley
11,"Lavoy Allen,Elton Brand,Dante Cunningham,Taj Gibson,Kevin Seraphin"
12,Shannon Brown
13,Jimmy Butler
14,Will Bynum
15,Earl Clark
16,Samuel Dalembert
17,Glen Davis
18,Boris Diaw
19,Andre Drummond
20,Pau Gasol
21,Eric Gordon
22,Draymond Green
23,Richard Hamilton
24,Tyler Hansbrough
25,Maurice Harkless
26,Devin Harris
27,Tobias Harris
28,Udonis Haslem
29,"Reggie Evans,Festus Ezeli,Chuck Hayes,Brendan Haywood,Ian Mahinmi,Thomas Robinson"
30,Antawn Jamison
31,Chris Kaman
32,Enes Kanter
33,Andrei Kirilenko
34,Courtney Lee
35,Kawhi Leonard
36,Meyers Leonard
37,Shaun Livingston
38,JaVale McGee
39,Josh McRoberts
40,E'Twaun Moore
41,Marcus Morris
42,Markieff Morris
43,Byron Mullens
44,Steve Nash
45,Andrew Nicholson
46,Dirk Nowitzki
47,Lamar Odom
48,Patrick Patterson
49,Rajon Rondo
50,Ricky Rubio
51,Ramon Sessions
52,"Ersan Ilyasova,Kyle Singler"
53,Marreese Speights
54,Greg Stiemsma
55,"Norris Cole,Jamaal Tinsley"
56,P.J. Tucker
57,"Rodney Stuckey,Dion Waiters"
58,Gerald Wallace
59,"Jimmer Fredette,Lou Williams,Nick Young"
60,Marvin Williams
61,"Beno Udrih,Mo Williams"
