Group,Player
0,Mark Acres
1,"Michael Adams,Mark Aguirre,Danny Ainge,Craig Ehlo,Dale Ellis,Sleepy Floyd,Derek Harper,Hersey Hawkins,Magic Johnson*,Reggie Miller*,Chris Mullin*,Johnny Newman,Chuck Person,Terry Porter,Mark Price,Byron Scott"
2,Mark Alarie
3,"Randy Allen,Ken Bannister,William Bedford,Winston Bennett,Stanley Brundy,Mark Bryant,Adrian Caldwell,Derrick Chievous,Ben Coleman,Pat Cummings,Terry Davis,T.R. Dunn,Pervis Ellison,Derrick Gervin,Stuart Gray,Dave Greenwood,Tom Hammonds,Roy Hinson,Mike Holton,Ed Horton,Byron Irvin,Steve Johnson,Caldwell Jones,Tim Kempton,Gary Leonard,Lewis Lloyd,Mike McGee,Mark McNamara,Scott Meents,Ed Nealy,Kurt Nimphius,Jim Petersen,Tree Rollins,Doug Roth,Jim Rowinski,Donald Royal,Charles Smith,Mike Smrek,Bob Thornton,Henry Turner,Bill Wennington,Eddie Lee,John Williams,Micheal Williams"
4,Greg Anderson
5,Michael Ansley
6,B.J. Armstrong
7,John Battle
8,"Ron Anderson,Willie Anderson,Larry Bird*,Rolando Blackman,Tony Campbell,Tom Chambers,Tyrone Corbin,Terry Cummings,Walter Davis,Clyde Drexler*,Joe Dumars*,Alex English*,Dennis Hopson,Buck Johnson,Kevin Johnson,Michael Jordan*,Bernard King*,Fat Lever,Reggie Lewis,Jeff Malone,Xavier McDaniel,Ken Norman,Scottie Pippen*,Mitch Richmond*,Alvin Robertson,Purvis Short,Terry Teagle,Reggie Theus,Isiah Thomas*,Kelly Tripucka,Darrell Walker,Dominique Wilkins*,Gerald Wilkins,James Worthy*"
9,Mookie Blaylock
10,Manute Bol
11,"Steve Alford,John Bagley,Uwe Blab,Anthony Bowie,Tony Brown,Steve Colter,Lanard Copeland,Quintin Dailey,Charles Davis,Byron Dinkins,Greg Dreiling,Jim Farmer,Kevin Gamble,Greg Grant,Rickey Green,Scott Haffner,Jack Haley,Scott Hastings,Dave Hoppen,Tito Horford,Eddie Hughes,Jaren Jackson,Avery Johnson,Eric Johnson,Anthony Jones,Frank Kornet,Larry Krystkowiak,John Long,Sidney Lowe,John Lucas,Roy Marble,Jeff Martin,Anthony Mason,George McCloud,Tim McCormick,Carlton McKinney,Paul Mokeski,Johnny Moore,Mike Morrison,John Morton,Pete Myers,Dyron Nix,Zarko Paspalj,Jim Paxson,Kenny Payne,Will Perdue,Brian Quinnett,Robert Reid,David Rivers,Scott Roth,Brian Rowsom,Delaney Rudd,Ralph Sampson*,Jeff Sanders,Brad Sellers,Jerry Sichting,Michael Smith,Jay Taylor,Sedric Toney,Andre Turner,Jeff Turner,Kelvin Upshaw,Kiki Vandeweghe,Jay Vincent,Chris Welp,Doug West,Randy White,Morlon Wiley,Mike Williams,Reggie Williams,Randy Wittman,Joe Wolf,Leon Wood,Mike Woodson,Michael Young"
12,Frank Brickowski
13,"Richard Anderson,Dana Barros,Scott Brooks,Michael Cooper,Larry Drew,Darrell Griffith,Craig Hodges,Steve Kerr,Harold Pressley,Scott Skiles,Jon Sundvold,Trent Tucker"
14,Chucky Brown
15,"Mark Eaton,Charles Jones,Stacey King,Tod Murphy,John Salley,LaSalle Thompson"
16,"Randy Breuer,Joe Barry,Roy Tarpley,Herb Williams"
17,"Nick Anderson,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Sam Bowie,Michael Cage,Antoine Carr,Bill Cartwright,Terry Catledge,Vlade Divac,James Donaldson,Kevin Duckworth,James Edwards,Sean Elliott,Patrick Ewing*,Tellis Frank,Armen Gilliam,Mike Gminski,Horace Grant,A.C. Green,Sidney Green,Jerome Kersey,Rick Mahorn,Karl Malone*,Moses Malone*,Danny Manning,Rodney McCray,Kevin McHale*,Derrick McKey,Sam Mitchell,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Blair Rasmussen,J.R. Reid,Fred Roberts,David Robinson*,Dennis Rodman*,Detlef Schrempf,Rony Seikaly,Charles Smith,Otis Smith,Rik Smits,Billy Thompson,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Mark West,Buck Williams,Hot Rod,Kevin Willis"
18,Rex Chapman
19,Wayne Cooper
20,"Johnny Dawkins,Sherman Douglas,Vern Fleming,Tim Hardaway,Jay Humphries,Kenny Smith,John Stockton*,Rod Strickland"
21,Dell Curry
22,Adrian Dantley*
23,Brad Daugherty
24,Brad Davis
25,Vinny Del
26,Chris Dudley
27,Ledell Eackles
28,Blue Edwards
29,Winston Garland
30,Tom Garrick
31,Gary Grant
32,Jeff Grayer
33,Bob Hansen
34,Bill Hanzlik
35,Ron Harper
36,Gerald Henderson
37,Rod Higgins
38,Jeff Hornacek
39,Mark Jackson
40,"Lester Conner,Dennis Johnson*"
41,Eddie Johnson
42,"Kevin Edwards,Vinnie Johnson"
43,Shawn Kemp
44,Randolph Keys
45,Greg Kite
46,Joe Kleine
47,Bill Laimbeer
48,"Kenny Battle,Jon Koncak,Andrew Lang,Eric Leckner,Calvin Natt,Ed Pinckney,Melvin Turpin"
49,Todd Lichti
50,Brad Lohaus
51,Grant Long
52,Dan Majerle
53,Sarunas Marciulionis*
