Group,Player
0,"Steven Adams,LaMarcus Aldridge,Trevor Booker,Clint Capela,Willie Cauley-Stein,Tyson Chandler,Dewayne Dedmon,Gorgui Dieng,Andre Drummond,Kenneth Faried,Cristiano Felicio,Taj Gibson,Rudy Gobert,Marcin Gortat,JaMychal Green,Montrezl Harrell,John Henson,Willy Hernangomez,Nene Hilario,Richaun Holmes,Dwight Howard,Serge Ibaka,Amir Johnson,DeAndre Jordan,Enes Kanter,Michael Kidd-Gilchrist,Kosta Koufos,David Lee,Jon Leuer,Robin Lopez,JaVale McGee,Salah Mejri,Greg Monroe,Markieff Morris,Larry Nance,Nerlens Noel,Lucas Nogueira,Kyle O'Quinn,Kelly Olynyk,Zaza Pachulia,Mason Plumlee,Kristaps Porzingis,Dwight Powell,Julius Randle,Willie Reed,Tristan Thompson,Myles Turner,Jonas Valanciunas,Nikola Vucevic,Hassan Whiteside,Cody Zeller"
1,"Alexis Ajinca,Cole Aldrich,Lavoy Allen,Chris Andersen,Joel Anthony,Omer Asik,Brandon Bass,DeAndre' Bembry,Dragan Bender,Anthony Bennett,Anthony Brown,Rakeem Christmas,Nick Collison,Deyonta Davis,Ed Davis,Cheick Diallo,Archie Goodwin,A.J. Hammons,Udonis Haslem,Spencer Hawes,Roy Hibbert,Kris Humphries,Derrick Jones,Skal Labissiere,Shawn Long,Kevon Looney,Ian Mahinmi,Boban Marjanovic,James Michael,Jordan Mickey,Donatas Motiejunas,Maurice Ndour,Joakim Noah,David Nwaba,Georgios Papagiannis,Adreian Payne,Marshall Plumlee,Miles Plumlee,Jakob Poeltl,Thomas Robinson,Damjan Rudez,Luis Scola,Kevin Seraphin,Pascal Siakam,Jarrod Uthoff,Alan Williams,Jeff Withey,Christian Wood,Brandan Wright,Tyler Zeller,Ivica Zubac"
2,Tony Allen
3,Al-Farouq Aminu
4,"Alex Abrines,Darrell Arthur,Luke Babbitt,Davis Bertans,Pat Connaughton,Troy Daniels,Mike Dunleavy,Yogi Ferrell,Langston Galloway,Jerian Grant,Devin Harris,Joe Harris,Buddy Hield,Justin Holiday,Rodney Hood,Joe Johnson,James Jones,Tyus Jones,Meyers Leonard,Patrick McCaw,Doug McDermott,Raul Neto,Terrence Ross,J.R. Smith,Mirza Teletovic,Jason Terry,Delon Wright"
5,Justin Anderson
6,Kyle Anderson
7,"Robert Covington,Seth Curry,Draymond Green,Gary Harris,Patty Mills"
8,"Giannis Antetokounmpo,Carmelo Anthony,D.J. Augustin,Harrison Barnes,Will Barton,Nicolas Batum,Bradley Beal,Marco Belinelli,Eric Bledsoe,Bojan Bogdanovic,Devin Booker,Avery Bradley,Malcolm Brogdon,Jimmy Butler,Kentavious Caldwell-Pope,Wilson Chandler,Jordan Clarkson,Darren Collison,Mike Conley,DeMarcus Cousins,Jamal Crawford,Stephen Curry,Anthony Davis,DeMar DeRozan,Goran Dragic,Kevin Durant,Evan Fournier,Danilo Gallinari,Marc Gasol,Paul George,Aaron Gordon,Eric Gordon,Blake Griffin,Tim Hardaway,James Harden,Tobias Harris,Gordon Hayward,George Hill,Jrue Holiday,Al Horford,Ersan Ilyasova,Kyrie Irving,LeBron James,James Johnson,Tyler Johnson,Nikola Jokic,Cory Joseph,Frank Kaminsky,Sean Kilpatrick,Zach LaVine,Courtney Lee,Kawhi Leonard,Damian Lillard,Brook Lopez,Kevin Love,Kyle Lowry,Wesley Matthews,C.J. McCollum,Paul Millsap,Nikola Mirotic,Marcus Morris,Jamal Murray,Victor Oladipo,Jabari Parker,Chris Paul,Elfrid Payton,J.J. Redick,Austin Rivers,Derrick Rose,Ricky Rubio,D'Angelo Russell,Dennis Schroder,Ish Smith,Nik Stauskas,Jeff Teague,Isaiah Thomas,Klay Thompson,Karl-Anthony Towns,Dwyane Wade,Kemba Walker,John Wall,Russell Westbrook,Andrew Wiggins,Lou Williams,Marvin Williams"
9,"Ryan Anderson,Allen Crabbe,Jared Dudley,Wayne Ellington,Channing Frye,Kyle Korver,C.J. Miles,Tony Snell,Anthony Tolliver,Nick Young"
