Group,Player
0,"LaMarcus Aldridge,Al-Farouq Aminu,Omer Asik,Brandon Bass,Andray Blatche,Carlos Boozer,Chris Bosh,Elton Brand,Tyson Chandler,DeMarcus Cousins,Anthony Davis,Ed Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Kevin Garnett,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,Spencer Hawes,Roy Hibbert,J.J. Hickson,Nene Hilario,Al Horford,Dwight Howard,Serge Ibaka,Al Jefferson,Amir Johnson,DeAndre Jordan,Enes Kanter,Michael Kidd-Gilchrist,Kosta Koufos,Carl Landry,David Lee,Brook Lopez,Robin Lopez,Shawn Marion,JaVale McGee,Paul Millsap,Greg Monroe,Joakim Noah,Jermaine O'Neal,Emeka Okafor,Nikola Pekovic,Zach Randolph,Larry Sanders,Luis Scola,Greg Smith,Jason Smith,Josh Smith,Tiago Splitter,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Nikola Vucevic,David West,Brandan Wright,Thaddeus Young"
1,"Ray Allen,Matt Barnes,Bradley Beal,Marco Belinelli,Jared Dudley,Mike Dunleavy,Randy Foye,Danny Green,Kyle Korver,Kawhi Leonard,Kevin Martin,Wesley Matthews,J.J. Redick,John Salmons,Thabo Sefolosha,Jason Terry,Martell Webster,Dorell Wright"
2,Tony Allen
3,"Jeff Adrien,Lou Amundson,Earl Barron,Kwame Brown,Marcus Camby,DeSagana Diop,Landry Fields,Draymond Green,Hamed Haddadi,Chuck Hayes,Brendan Haywood,James Johnson,Jon Leuer,Dominic McGuire,Nazr Mohammed,Daniel Orton,Anthony Randolph,Thomas Robinson,Chris Singleton"
4,"Quincy Acy,Chris Andersen,DeJuan Blair,Trevor Booker,Nick Collison,Jeremy Evans,Ryan Hollins,Chris Johnson,Ivan Johnson,Viacheslav Kravtsov,Kenyon Martin,Arnett Moultrie,Shavlik Randolph,Hasheem Thabeet,Chris Wilcox"
5,"Cole Aldrich,Joel Anthony,Gustavo Ayon,Aron Baynes,Andris Biedrins,Aaron Gray,John Henson,Jordan Hill,Bernard James,Timofey Mozgov,Kyle O'Quinn,Mike Scott,Jared Sullinger,Ronny Turiaf,Jan Vesely"
6,Darrell Arthur
7,"Alan Anderson,James Anderson,D.J. Augustin,Jeff Ayres,Luke Babbitt,Leandro Barbosa,Andrea Bargnani,Will Barton,Kent Bazemore,Rodrigue Beaubois,Chauncey Billups,Steve Blake,Keith Bogans,Matt Bonner,Avery Bradley,Ronnie Brewer,Aaron Brooks,Chase Budinger,Alec Burks,Will Bynum,Omri Casspi,Victor Claver,Norris Cole,Daequan Cook,Chris Copeland,Marquis Daniels,Austin Daye,Nando De,Chris Duhon,Devin Ebanks,Kim English,Derek Fisher,Evan Fournier,Jimmer Fredette,Joel Freeland,Diante Garrett,Mickael Gelabale,Daniel Gibson,Drew Gooden,Gerald Green,Willie Green,Jordan Hamilton,Richard Hamilton,Ben Hansbrough,Al Harrington,Terrel Harris,Xavier Henry,Grant Hill,Justin Holiday,Josh Howard,Royal Ivey,Reggie Jackson,Stephen Jackson,Mike James,Richard Jefferson,Jared Jeffries,Charles Jenkins,John Jenkins,Chris Johnson,Orlando Johnson,Wesley Johnson,Dahntay Jones,DeQuan Jones,Dominique Jones,James Jones,Kevin Jones,Perry Jones,Cory Joseph,Linas Kleiza,Doron Lamb,Jeremy Lamb,Malcolm Lee,Rashard Lewis,John Lucas,Shelvin Mack,Corey Maggette,Kendall Marshall,Cartier Martin,Roger Mason,Eric Maynor,Luc Mbah,Khris Middleton,Darius Miller,Mike Miller,Patty Mills,E'Twaun Moore,Darius Morris,Anthony Morrow,Donatas Motiejunas,Troy Murphy,Gary Neal,Travis Outlaw,Jannero Pargo,Jeremy Pargo,Sasha Pavlovic,Johan Petro,Mickael Pietrus,Quincy Pondexter,A.J. Price,Ronnie Price,Vladimir Radmanovic,Austin Rivers,Brian Roberts,Terrence Ross,Brandon Roy,Robert Sacre,Samardo Samuels,Alexey Shved,Donald Sloan,Ish Smith,Nolan Smith,Jerry Stackhouse,DeShawn Stevenson,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Tyrus Thomas,Jamaal Tinsley,Anthony Tolliver,Hedo Turkoglu,Beno Udrih,Rasheed Wallace,Luke Walton,Hakim Warrick,Earl Watson,Maalik Wayns,James White,Mo Williams,Reggie Williams,Terrence Williams,Tony Wroten,Nick Young,Sam Young"
8,Michael Beasley
9,Patrick Beverley
