Group,Player
0,Tariq Abdul-Wahad
1,Courtney Alexander
2,Malik Allen
3,Rafer Alston
4,Chris Andersen
5,"Shareef Abdur-Rahim,Ray Allen,Derek Anderson,Gilbert Arenas,Chauncey Billups,Kobe Bryant,Caron Butler,Sam Cassell,Ricky Davis,Michael Finley,Steve Francis,Kevin Garnett,Richard Hamilton,Matt Harpring,Allan Houston,Juwan Howard,Troy Hudson,Allen Iverson*,Antawn Jamison,Richard Jefferson,Eddie Jones,Michael Jordan*,Jason Kidd,Rashard Lewis,Corey Maggette,Karl Malone*,Stephon Marbury,Shawn Marion,Donyell Marshall,Kenyon Martin,Jamal Mashburn,Tracy McGrady,Andre Miller,Brad Miller,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Tony Parker,Gary Payton*,Morris Peterson,Paul Pierce,Michael Redd,Jason Richardson,Glenn Robinson,Jalen Rose,Eric Snow,Latrell Sprewell,Jerry Stackhouse,Peja Stojakovic,Jason Terry,Kurt Thomas,Keith Van,Rasheed Wallace,Chris Webber,Bonzi Wells,David Wesley,Alvin Williams,Metta World"
6,Kenny Anderson
7,Shandon Anderson
8,Darrell Armstrong
9,"Vin Baker,Lonny Baxter,Calvin Booth,Primoz Brezec,Jason Caffey,Jarron Collins,Melvin Ely,Danny Fortson,Lawrence Funderburke,Jared Jeffries,Ken Johnson,Popeye Jones,Sean Lampley,Art Long,Mark Madsen,Tony Massenburg,Chris Mihm,Nazr Mohammed,Mamadou N'Diaye,Olumide Oyedeji,Scot Pollard,Vitaly Potapenko,Bruno Sundov,Etan Thomas,Jake Tsakalidis,Gerald Wallace,Jahidi White,Chris Wilcox"
10,Brent Barry
11,Jon Barry
12,Mike Batiste
13,Shane Battier
14,Raja Bell
15,Jonathan Bender
16,"John Amaechi,Stacey Augmon,Corey Benjamin,Damone Brown,Kedrick Brown,Randy Brown,Pat Burke,Chris Childs,Bimbo Coles,John Crotty,Emanual Davis,Hubert Davis,Juan Dixon,Michael Doleac,Danny Ferry,Greg Foster,Adam Harrington,Juaquin Hawkins,Eddie House,Ryan Humphrey,Lindsey Hunter,Jermaine Jackson,Chris Jefferies,Damon Jones,Fred Jones,Steve Kerr,Travis Knight,Grant Long,Matt Maloney,Sean Marks,Roger Mason,Stanislav Medvedenko,Chris Mills,Tracy Murray,Jannero Pargo,Igor Rakocevic,Efthimi Rentzias,Kareem Rush,John Salmons,Kenny Satterfield,Predrag Savovic,Ansu Sesay,Tamar Slay,Steve Smith,DeShawn Stevenson,Michael Stewart,Jiri Welsch,Mike Wilks,Frank Williams,Scott Williams,Loren Woods,Wang Zhizhi"
17,Travis Best
18,Mike Bibby
19,Corie Blount
20,Mark Blount
21,Bruce Bowen
22,Ryan Bowen
23,Earl Boykins
24,"Shawn Bradley,Tyson Chandler,Keon Clark,Derrick Coleman,Erick Dampier,Adonal Foyle,Jamaal Magloire,Greg Ostertag,Theo Ratliff,David Robinson*,Stromile Swift,Ben Wallace"
25,"Elton Brand,Tim Duncan,Pau Gasol,Zydrunas Ilgauskas,Yao Ming*,Jermaine O'Neal,Shaquille O'Neal*,Malik Rose,Amar'e Stoudemire"
26,"Chucky Atkins,J.R. Bremer,Keyon Dooling,Casey Jacobsen,Damon Stoudamire,Chris Whitney"
27,Kwame Brown
28,"Tony Battie,Carlos Boozer,P.J. Brown,Dale Davis,Brian Grant,Christian Laettner,Troy Murphy,Kenny Thomas,Clarence Weatherspoon,Jerome Williams"
29,"Carlos Arroyo,Rick Brunson"
30,"Al Harrington,Desmond Mason,Corliss Williamson"
31,Rasual Butler
32,Marcus Camby
33,Elden Campbell
34,Calbert Cheaney
35,"Tierre Brown,Robert Pack,Rod Strickland"
36,Doug Christie
37,Speedy Claxton
38,Jason Collier
39,Jason Collins
40,Austin Croshere
41,Eddy Curry
42,Michael Curry
43,Antonio Daniels
44,Antonio Davis
45,Baron Davis
46,Andrew DeClercq
47,Tony Delk
48,Dan Dickau
49,DeSagana Diop
50,Vlade Divac
51,Predrag Drobnjak
52,Mike Dunleavy
53,LaPhonso Ellis
54,Evan Eschmeyer
55,Reggie Evans
56,Derek Fisher
57,Marcus Fizer
58,Jeff Foster
59,Tremaine Fowlkes
60,Rick Fox
61,Pat Garrity
62,Devean George
63,Kendall Gill
64,Manu Ginobili
65,Gordan Giricek
66,Dion Glover
67,Drew Gooden
68,Adrian Griffin
69,Eddie Griffin
70,Tom Gugliotta
71,Marcus Haislip
72,Darvin Ham
73,Anfernee Hardaway
74,Tim Hardaway
75,Junior Harrington
76,Othella Harrington
77,Lucious Harris
78,Trenton Hassell
79,Brendan Haywood
80,Alan Henderson
81,Nene Hilario
82,Grant Hill
83,Tyrone Hill
84,Fred Hoiberg
85,Robert Horry
86,Larry Hughes
87,"Dan Gadzuric,Steven Hunter"
88,Bobby Jackson
89,Jim Jackson
90,Marc Jackson
91,Stephen Jackson
92,Jerome James
93,Anthony Johnson
94,Avery Johnson
95,Ervin Johnson
96,Joe Johnson
97,"Donnell Harvey,Shawn Kemp"
98,Andrei Kirilenko
99,Kerry Kittles
100,Toni Kukoc
101,Raef LaFrentz
102,Dan Langhi
103,Tyronn Lue
104,George Lynch
105,Todd MacCulloch
106,Anthony Mason
107,Walter McCarty
108,"Michael Bradley,Jelani McCoy,Kevin Willis"
109,Jeff McInnis
110,Aaron McKie
111,Ron Mercer
112,Darius Miles
113,Mike Miller
114,Reggie Miller*
115,Jerome Moiso
116,Terence Morris
117,Lee Nailon
118,Eduardo Najera
119,Rasho Nesterovic
120,Ira Newble
121,"Anthony Carter,Brevin Knight,Moochie Norris"
122,Charles Oakley
123,Lamar Odom
124,Mehmet Okur
125,Kevin Ollie
126,Michael Olowokandi
127,Bo Outlaw
128,Scott Padgett
129,Milt Palacio
130,"Mark Jackson,Smush Parker"
131,Cherokee Parks
132,Ruben Patterson
133,Anthony Peeler
134,"Wesley Person,Eric Piatkowski,Glen Rice"
135,Scottie Pippen*
136,James Posey
137,Tayshaun Prince
138,"Dikembe Mutombo*,Joel Przybilla"
139,"Jumaine Jones,Vladimir Radmanovic"
140,Zach Randolph
141,"Maceo Baston,Zeljko Rebraca"
142,Quentin Richardson
143,Clifford Robinson
144,"Greg Buckner,Eddie Robinson"
145,Rodney Rogers
146,Sean Rooks
147,Bryon Russell
148,Arvydas Sabonis*
149,Jeryl Sasser
150,Brian Scalabrine
151,Brian Shaw
152,Bobby Simmons
153,"Kelvin Cato,Brian Skinner,Gary Trent"
154,Reggie Slater
155,Joe Smith
156,Vladimir Stepania
157,John Stockton*
158,Erick Strickland
159,Bob Sura
160,"Vince Carter,Wally Szczerbiak"
161,Maurice Taylor
162,Tim Thomas
163,Jamaal Tinsley
164,Oscar Torres
165,Robert Traylor
166,Nikoloz Tskitishvili
167,Hedo Turkoglu
168,"Jamal Crawford,Howard Eisley,Voshon Lenard,Nick Van,Jason Williams"
169,Jacque Vaughn
170,Jake Voskuhl
171,Dajuan Wagner
172,Antoine Walker
173,Samaki Walker
174,Charlie Ward
175,"Marko Jaric,Earl Watson"
176,Rodney White
177,Aaron Williams
178,Eric Williams
179,Jay Williams
180,Monty Williams
181,"Mike James,Shammond Williams"
182,Walt Williams
183,Qyntel Woods
184,Lorenzen Wright
185,Vincent Yarbrough
