Group,Player
27,"D.J. Augustin,Harrison Barnes,Bojan Bogdanovic,Devin Booker,Malcolm Brogdon,Wilson Chandler,Jordan Clarkson,Darren Collison,Jamal Crawford,Evan Fournier,Aaron Gordon,Ersan Ilyasova,Cory Joseph,Frank Kaminsky,Sean Kilpatrick,Nikola Mirotic,Marcus Morris,Jamal Murray,Austin Rivers,Derrick Rose,Ish Smith,Nik Stauskas,Andrew Wiggins,Marvin Williams"
28,Matt Barnes
33,Kent Bazemore
36,Michael Beasley
42,"Trevor Ariza,Patrick Beverley,DeMarre Carroll,Vince Carter,Danny Green,Joe Ingles"
45,"Aron Baynes,Tarik Black,Noah Vonleh"
48,Andrew Bogut
52,Corey Brewer
57,Jaylen Brown
74,Marquese Chriss
77,Ian Clark
99,"Dante Cunningham,Sam Dekker,Glenn Robinson"
101,"Matthew Dellavedova,Tim Frazier,Brandon Jennings,Sergio Rodriguez"
107,Spencer Dinwiddie
117,Monta Ellis
118,Joel Embiid
119,James Ennis
127,Raymond Felton
138,Pau Gasol
139,Rudy Gay
143,Manu Ginobili
150,Jerami Grant
158,Justin Hamilton
168,Andrew Harrison
172,"Jeff Green,Gerald Henderson"
185,Rondae Hollis-Jefferson
193,Andre Iguodala
196,Brandon Ingram
200,Al Jefferson
201,Richard Jefferson
203,"Nemanja Bjelica,Jonas Jerebko"
209,Wesley Johnson
213,"Derrick Favors,Terrence Jones"
227,Jeremy Lamb
229,Joffrey Lauvergne
231,Ty Lawson
235,"Bismack Biyombo,Alex Len,Jusuf Nurkic"
239,Caris LeVert
242,Jeremy Lin
243,Shaun Livingston
254,Thon Maker
258,Luc Mbah
267,Rodney McGruder
281,E'Twaun Moore
286,Timofey Mozgov
288,Shabazz Muhammad
301,Dirk Nowitzki
305,Jahlil Okafor
308,"Dorian Finney-Smith,Kelly Oubre"
312,"Reggie Jackson,Jameer Nelson,Tony Parker,Deron Williams"
314,Patrick Patterson
324,"Jae Crowder,Otto Porter"
325,Bobby Portis
328,Norman Powell
333,Zach Randolph
336,Josh Richardson
339,"Maurice Harkless,Andre Roberson,Thaddeus Young"
344,"T.J. McConnell,Rajon Rondo"
352,Domantas Sabonis
353,Dario Saric
358,Thabo Sefolosha
362,"Solomon Hill,Iman Shumpert"
364,Jonathon Simmons
366,Marcus Smart
369,"Mike Muscala,Jason Smith"
371,Marreese Speights
378,Garrett Temple
388,P.J. Tucker
392,Tyler Ulis
402,Dion Waiters
406,T.J. Warren
409,David West
