Group,Player
0,Lavoy Allen
1,Tony Allen
2,Giannis Antetokounmpo
3,"Arron Afflalo,Ray Allen,James Anderson,Carmelo Anthony,Trevor Ariza,D.J. Augustin,J.J. Barea,Matt Barnes,Nicolas Batum,Jerryd Bayless,Bradley Beal,Marco Belinelli,Patrick Beverley,Chris Bosh,Avery Bradley,Corey Brewer,Aaron Brooks,Trey Burke,Alec Burks,Jimmy Butler,Jose Calderon,DeMarre Carroll,Vince Carter,Michael Carter-Williams,Mario Chalmers,Wilson Chandler,Norris Cole,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Boris Diaw,Goran Dragic,Mike Dunleavy,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Randy Foye,Channing Frye,Rudy Gay,Paul George,Manu Ginobili,Eric Gordon,Danny Green,Gerald Green,Jeff Green,Tim Hardaway,James Harden,Spencer Hawes,Gordon Hayward,Gerald Henderson,George Hill,Kirk Hinrich,Kyrie Irving,Jarrett Jack,Reggie Jackson,LeBron James,Richard Jefferson,Brandon Jennings,Joe Johnson,Wesley Johnson,Brandon Knight,Kyle Korver,Jeremy Lamb,Ty Lawson,Courtney Lee,Kawhi Leonard,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Shelvin Mack,Kevin Martin,Wesley Matthews,Josh McRoberts,Jodie Meeks,Khris Middleton,C.J. Miles,Mike Miller,Patty Mills,Paul Millsap,Marcus Morris,Anthony Morrow,Jameer Nelson,Dirk Nowitzki,Victor Oladipo,Chandler Parsons,Chris Paul,Paul Pierce,Pablo Prigioni,Brian Roberts,Terrence Ross,Ricky Rubio,Mike Scott,Ramon Sessions,Kyle Singler,J.R. Smith,Josh Smith,Lance Stephenson,Rodney Stuckey,Jeff Teague,Mirza Teletovic,Isaiah Thomas,Klay Thompson,Anthony Tolliver,P.J. Tucker,Evan Turner,Greivis Vasquez,Dion Waiters,Kemba Walker,John Wall,Martell Webster,Russell Westbrook,Deron Williams,Marvin Williams,Mo Williams,Tony Wroten,Nick Young,Thaddeus Young"
4,Darrell Arthur
5,"Jeff Adrien,Alexis Ajinca,Chris Andersen,Omer Asik,Jeff Ayres,Bismack Biyombo,Tyson Chandler,Nick Collison,Ed Davis,Jeremy Evans,Ryan Hollins,Jermaine O'Neal,Kendrick Perkins,Mason Plumlee,Thomas Robinson,Robert Sacre,Henry Sims,Tiago Splitter,Greg Stiemsma,Brandan Wright,Tyler Zeller"
6,"DeJuan Blair,Andrew Bogut,Trevor Booker,Elton Brand,Kyle O'Quinn"
7,"Ryan Anderson,Joel Anthony,Pero Antic,Chris Babb,Luke Babbitt,Leandro Barbosa,Will Barton,Shane Battier,Aron Baynes,Michael Beasley,Anthony Bennett,Chauncey Billups,Matt Bonner,Ronnie Brewer,MarShon Brooks,Lorenzo Brown,Shannon Brown,Kobe Bryant,Chase Budinger,Reggie Bullock,Rasual Butler,Dwight Buycks,Andrew Bynum,Isaiah Canaan,Dionte Christmas,Earl Clark,Ian Clark,Victor Claver,Jason Collins,Chris Copeland,Jae Crowder,Luigi Datome,Austin Daye,Nando De,Matthew Dellavedova,Toney Douglas,Chris Douglas-Roberts,Wayne Ellington,Jordan Farmar,Vitor Faverani,Landry Fields,Jamaal Franklin,Jimmer Fredette,Francisco Garcia,Diante Garrett,Alonzo Gee,Drew Gooden,Ben Gordon,Danny Granger,Willie Green,Jorge Gutierrez,Jordan Hamilton,Josh Harrellson,Al Harrington,Devin Harris,Manny Harris,Solomon Hill,Robbie Hummel,Stephen Jackson,Antawn Jamison,John Jenkins,Jonas Jerebko,Chris Johnson,James Johnson,Orlando Johnson,James Jones,Perry Jones,Sergey Karasev,Doron Lamb,Shane Larkin,Jon Leuer,Rashard Lewis,John Lucas,Cartier Martin,Roger Mason,Eric Maynor,Ray McCallum,C.J. McCollum,Gal Mekel,Darius Miller,Quincy Miller,E'Twaun Moore,Darius Morris,Arnett Moultrie,Shabazz Muhammad,Byron Mullens,Toure' Murry,Mike Muscala,Steve Nash,Gary Neal,Nemanja Nedovic,Steve Novak,James Nunnally,Travis Outlaw,Jannero Pargo,Quincy Pondexter,Otto Porter,Ronnie Price,Anthony Randolph,Glen Rice,Luke Ridnour,Andre Roberson,Nate Robinson,Derrick Rose,Brandon Rush,Dennis Schroder,Thabo Sefolosha,Alexey Shved,Chris Singleton,Peyton Siva,Donald Sloan,Jason Smith,Tony Snell,Julyan Stone,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Garrett Temple,Jason Terry,Jamaal Tinsley,Hedo Turkoglu,Ekpe Udoh,Beno Udrih,Charlie Villanueva,Casper Ware,C.J. Watson,Earl Watson,Shawne Williams,Metta World,Dorell Wright"
8,Andrea Bargnani
9,"LaMarcus Aldridge,Al-Farouq Aminu,Brandon Bass,Andray Blatche,Carlos Boozer,DeMarcus Cousins,Samuel Dalembert,Anthony Davis,Glen Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,Tobias Harris,John Henson,Roy Hibbert,J.J. Hickson,Jordan Hill,Dwight Howard,Kris Humphries,Serge Ibaka,Al Jefferson,Amir Johnson,Terrence Jones,DeAndre Jordan,Enes Kanter,Kosta Koufos,David Lee,Robin Lopez,Greg Monroe,Markieff Morris,Timofey Mozgov,Joakim Noah,Nikola Pekovic,Miles Plumlee,Zach Randolph,Amar'e Stoudemire,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Anderson Varejao,Nikola Vucevic,David West"
10,Kent Bazemore
11,"Alan Anderson,Caron Butler,Derek Fisher,Evan Fournier,O.J. Mayo,Marcus Thornton"
12,Steve Blake
13,Eric Bledsoe
14,"Harrison Barnes,Ben McLemore,Iman Shumpert"
15,Will Bynum
16,Nick Calathes
17,Omri Casspi
18,"Quincy Acy,Cole Aldrich,Lou Amundson,Gustavo Ayon,Brandon Davies,Dewayne Dedmon,Joel Freeland,Rudy Gobert,Archie Goodwin,Aaron Gray,Mike Harris,Udonis Haslem,Chuck Hayes,Bernard James,Cory Joseph,Andrei Kirilenko,Carl Landry,Alex Len,Meyers Leonard,Brook Lopez,Kenyon Martin,Jason Maxiell,Luc Mbah,Andre Miller,Nazr Mohammed,Donatas Motiejunas,Greg Oden,Daniel Orton,Miroslav Raduljica,Larry Sanders,Tornike Shengelia,Hasheem Thabeet,Ronny Turiaf,Jeremy Tyler,Jarvis Varnado,Jeff Withey,Chris Wright"
19,Dante Cunningham
20,Gorgui Dieng
21,Jared Dudley
22,"Steven Adams,Reggie Evans,Tyler Hansbrough,Michael Kidd-Gilchrist,Ian Mahinmi"
23,Kevin Garnett
24,Draymond Green
25,Maurice Harkless
26,Xavier Henry
27,Nene Hilario
28,Jrue Holiday
29,Al Horford
30,Andre Iguodala
31,Ersan Ilyasova
32,Ryan Kelly
33,Shaun Livingston
34,Shawn Marion
35,Kendall Marshall
36,Andrew Nicholson
37,Kelly Olynyk
38,Zaza Pachulia
39,Tony Parker
40,Patrick Patterson
41,Phil Pressey
42,Tayshaun Prince
43,J.J. Redick
44,Austin Rivers
45,"Kentavious Caldwell-Pope,John Salmons"
46,Luis Scola
47,"Chris Kaman,Kevin Seraphin"
48,Marreese Speights
49,Hollis Thompson
50,Jan Vesely
51,Dwyane Wade
52,Gerald Wallace
53,Derrick Williams
54,Elliot Williams
55,Lou Williams
56,"Rajon Rondo,Ish Smith,Nate Wolters"
57,Cody Zeller
