Group,Player
0,Tariq Abdul-Wahad
1,John Amaechi
2,Nick Anderson
3,Shandon Anderson
4,Chris Anstey
5,"Kenny Anderson,Darrell Armstrong,Brent Barry,Mike Bibby,Terrell Brandon,Sam Cassell,Doug Christie,Steve Francis,Anfernee Hardaway,Lindsey Hunter,Stephon Marbury,Andre Miller,John Stockton*,Damon Stoudamire,Erick Strickland,Rod Strickland,Bob Sura,Nick Van,David Wesley,Walt Williams"
6,Chucky Atkins
7,Stacey Augmon
8,"Cory Alexander,Rafer Alston,William Avery,Chauncey Billups,Randy Brown,John Celestand,Emanual Davis,Sean Elliott,Dion Glover,Chris Herren,Anthony Johnson,Charles Jones,Rusty LaRue,Sam Mack,Walter McCarty,Eric Murdock,Robert Pack,Elliot Perry,Brent Price,Alvin Williams,Shammond Williams,Dedric Willoughby,Haywoode Workman"
9,Charles Barkley*
10,"B.J. Armstrong,Drew Barry,Tyronn Lue,Jeff McInnis,Doug Overton,Bryant Stith,Rex Walters"
11,Jon Barry
12,Corey Benjamin
13,Travis Best
14,Mookie Blaylock
15,Muggsy Bogues
16,Etdrick Bohannon
17,"Isaac Austin,Anthony Avent,Toby Bailey,Jonathan Bender,Calvin Booth,Lazaro Borrell,Cal Bowdler,Bruce Bowen,Chucky Brown,Rick Brunson,Rodney Buford,Antoine Carr,Tyrone Corbin,Chris Crawford,Terry Cummings,Bill Curley,Erick Dampier,Kornel David,Mark Davis,Chris Dudley,Obinna Ekezie,Greg Foster,Todd Fuller,Dean Garrett,Devean George,Armen Gilliam,Devin Gray,Thomas Hamilton,Tom Hammonds,Al Harrington,Cedric Henderson,Rick Hughes,Jumaine Jones,Popeye Jones,Reggie Jordan,Adam Keefe,Lari Ketner,Travis Knight,Andrew Lang,Tim Legler,Quincy Lewis,Felipe Lopez,Don MacLean,Tony Massenburg,Roshown McLeod,Nazr Mohammed,Eric Montross,Gheorghe Muresan,Scott Padgett,Milt Palacio,Anthony Parker,Will Perdue,Laron Profit,J.R. Reid,Roy Rogers,Michael Ruffin,John Salley,Dickey Simpkins,Ryan Stack,Vladimir Stepania,Joe Stephens,Michael Stewart,Derek Strong,John Thomas,Gary Trent,Loy Vaught,Doug West,Mark West"
18,Ryan Bowen
19,"Shareef Abdur-Rahim,Vin Baker,Elton Brand,Derrick Coleman,Vlade Divac,Tim Duncan,Kevin Garnett,Othella Harrington,Alan Henderson,Juwan Howard,Shawn Kemp,Christian Laettner,Karl Malone*,Anthony Mason,Antonio McDyess,Tracy McGrady,Alonzo Mourning*,Shaquille O'Neal*,Lamar Odom,David Robinson*,Keith Van,Rasheed Wallace,Chris Webber"
20,Mark Bryant
21,Greg Buckner
22,Jud Buechler
23,Scott Burrell
24,Jason Caffey
25,Michael Cage
26,Marcus Camby
27,Chris Carr
28,Anthony Carter
29,"Ray Allen,Derek Anderson,Kobe Bryant,Vince Carter,Michael Dickerson,Michael Finley,Grant Hill,Allan Houston,Allen Iverson*,Eddie Jones,Jamal Mashburn,Reggie Miller*,Cuttino Mobley,Lamond Murray,Dirk Nowitzki,Gary Payton*,Paul Pierce,Glen Rice,Mitch Richmond*,Clifford Robinson,Glenn Robinson,Rodney Rogers,Jalen Rose,Bryon Russell,Steve Smith,Latrell Sprewell,Jerry Stackhouse,Antoine Walker"
30,Duane Causwell
31,Cedric Ceballos
32,"Dee Brown,Matt Bullard,Rex Chapman,Bryce Drew,Troy Hudson,Damon Jones,Matt Maloney,Darrick Martin,Dennis Scott,John Starks"
33,Calbert Cheaney
34,Pete Chilcutt
35,Chris Childs
36,"Shawn Bradley,Kelvin Cato,Keon Clark,Dikembe Mutombo*,Scot Pollard,Theo Ratliff,Clarence Weatherspoon,Aaron Williams,Jerome Williams"
37,Bimbo Coles
38,Austin Croshere
39,John Crotty
40,Michael Curry
41,Antonio Daniels
42,"Elden Campbell,Antonio Davis,Patrick Ewing*"
43,Baron Davis
44,"P.J. Brown,Dale Davis,Tyrone Hill,Kurt Thomas"
45,"Dana Barros,Hubert Davis"
46,Ricky Davis
47,Todd Day
48,Andrew DeClercq
49,Vinny Del
50,Tony Delk
51,Michael Doleac
52,"Earl Boykins,Sherman Douglas,Moochie Norris,Bobby Phills"
53,Howard Eisley
54,Mario Elie
55,"Dale Ellis,Fred Hoiberg,Steve Kerr,Trajan Langdon"
56,LaPhonso Ellis
