Group,Player
0,"Mahmoud Abdul-Rauf,Tariq Abdul-Wahad,Chris Anstey,Vincent Askew,Keith Askins,Jon Barry,Corey Beck,Muggsy Bogues,Scott Brooks,Rick Brunson,James Collins,John Crotty,Kevin Edwards,Sean Elliott,Danny Ferry,Chris Garner,Kiwane Garris,Gary Grant,Ed Gray,Litterial Green,Anfernee Hardaway,Lucious Harris,Fred Hoiberg,Jerald Honeycutt,Bobby Hurley,Rusty LaRue,Brad Lohaus,Gerald Madkins,Nate McMillan,Terry Mills,Chris Morris,Martin Muursepp,Ivano Newbill,Kevin Ollie,Doug Overton,Robert Pack,Anthony Parker,Ricky Pierce,Rodrick Rhodes,Chris Robinson,Malik Rose,God Shammgod,Charles Smith,Eric Snow,Latrell Sprewell,Bryant Stith,Bob Sura,Johnny Taylor,Carl Thomas,Brooks Thompson,Jacque Vaughn,Bubba Wells,DeJuan Wheat,Alvin Williams,Micheal Williams"
1,Derek Anderson
2,"Greg Anderson,Jamie Feick,Todd Fuller,Grant Long,Rick Mahorn,Shawnelle Scott,David Vaughn,Travis Williams"
3,Nick Anderson
4,Shandon Anderson
5,"Cory Alexander,Greg Anthony"
6,B.J. Armstrong
7,"Darrell Armstrong,Tyus Edney"
8,Stacey Augmon
9,"Shareef Abdur-Rahim,Isaac Austin,Vin Baker,Charles Barkley*,P.J. Brown,Elden Campbell,Derrick Coleman,Antonio Davis,Dale Davis,Terry Davis,Bison Dele,Vlade Divac,Tim Duncan,LaPhonso Ellis,Kevin Garnett,Matt Geiger,Kendall Gill,Armen Gilliam,Brian Grant,Horace Grant,Tom Gugliotta,Ron Harper,Alan Henderson,Tyrone Hill,Robert Horry,Juwan Howard,Zydrunas Ilgauskas,Ervin Johnson,Larry Johnson,Shawn Kemp,Christian Laettner,Karl Malone*,Danny Manning,Donyell Marshall,Anthony Mason,Antonio McDyess,Sam Mitchell,Alonzo Mourning*,Lamond Murray,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Bo Outlaw,Will Perdue,Theo Ratliff,Bryant Reeves,Clifford Robinson,David Robinson*,Arvydas Sabonis*,Detlef Schrempf,Rik Smits,Otis Thorpe,Antoine Walker,Rasheed Wallace,Chris Webber,Jayson Williams,Corliss Williamson,Kevin Willis"
10,Tony Battie
11,"Benoit Benjamin,Mark Bryant,Marty Conlon,Bill Curley,Pervis Ellison,Darvin Ham,Tom Hammonds,Anthony Miller,Scot Pollard,Carlos Rogers,Sean Rooks,Dickey Simpkins,Michael Smith,Kebu Stewart,John Thomas,Buck Williams"
12,Mario Bennett
13,"David Benoit,Brian Evans"
14,Travis Best
15,"Kenny Anderson,Chauncey Billups,Howard Eisley,Anthony Goldwire,Darrick Martin,Mark Price,Khalid Reeves"
16,Corie Blount
17,Bruce Bowen
18,Anthony Bowie
19,Terrell Brandon
