Group,Player
0,Shandon Anderson
1,"Mahmoud Abdul-Rauf,Tariq Abdul-Wahad,Greg Anderson,Chris Anstey,B.J. Armstrong,Vincent Askew,Keith Askins,Stacey Augmon,Drew Barry,Jon Barry,Corey Beck,Bruce Bowen,Anthony Bowie,Scott Brooks,Chucky Brown,Randy Brown,Rick Brunson,Jud Buechler,Mitchell Butler,Chris Carr,Kelvin Cato,Duane Causwell,Keith Closs,Bimbo Coles,James Collins,Marty Conlon,Chris Crawford,Austin Croshere,John Crotty,Terry Cummings,Bill Curley,Emanual Davis,Mark Davis,Tony Delk,Chris Dudley,Ledell Eackles,Tyus Edney,Kevin Edwards,Sean Elliott,Brian Evans,Tony Farmer,Jamie Feick,Duane Ferrell,Danny Ferry,Adonal Foyle,Todd Fuller,Chris Garner,Kiwane Garris,Reggie Geary,Gary Grant,Harvey Grant,Ed Gray,Litterial Green,Anfernee Hardaway,Lucious Harris,Mark Hendrickson,Carl Herrera,Fred Hoiberg,Jerald Honeycutt,Bobby Hurley,Henry James,Anthony Johnson,Popeye Jones,Reggie Jordan,Jerome Kersey,Joe Kleine,Andrew Lang,Rusty LaRue,Priest Lauderdale,Brad Lohaus,Grant Long,Gerald Madkins,Rick Mahorn,Vernon Maxwell,Xavier McDaniel,Derrick McKey,Aaron McKie,Nate McMillan,Terry Mills,Greg Minor,Eric Montross,Chris Morris,Martin Muursepp,Ivano Newbill,Charles O'Bannon,Jermaine O'Neal,Kevin Ollie,Doug Overton,Robert Pack,Anthony Parker,Ricky Pierce,Scot Pollard,Mark Pope,Shawn Respert,Rodrick Rhodes,Pooh Richardson,Eric Riley,Chris Robinson,Carlos Rogers,Roy Rogers,Sean Rooks,Malik Rose,Donald Royal,Shawnelle Scott,God Shammgod,Brian Shaw,Charles Smith,Eric Snow,Felton Spencer,Latrell Sprewell,Kebu Stewart,Bryant Stith,Erick Strickland,Bob Sura,Zan Tabak,Johnny Taylor,Carl Thomas,Brooks Thompson,David Vaughn,Jacque Vaughn,Loy Vaught,Stojko Vrankovic,Samaki Walker,Rex Walters,Bubba Wells,Bill Wennington,Doug West,Mark West,DeJuan Wheat,Chris Whitney,Gerald Wilkins,Alvin Williams,Brandon Williams,Eric Williams,Herb Williams,Micheal Williams,Monty Williams,Scott Williams,Travis Williams,David Wingate,Joe Wolf"
2,"Cory Alexander,Greg Anthony,Dana Barros,Brent Barry,David Benoit,Dee Brown,Matt Bullard,Scott Burrell,Pete Chilcutt,Dell Curry,Hubert Davis,Terry Dehere,Joe Dumars*,Howard Eisley,Mario Elie,Dale Ellis,Derek Harper,Jaren Jackson,Eddie Johnson,Steve Kerr,Sam Mack,Dan Majerle,Matt Maloney,Lee Mayberry,George McCloud,Chris Mullin*,Steve Nash,Anthony Peeler,Sam Perkins,Chuck Person,Bobby Phills,Eric Piatkowski,Terry Porter,Brent Price,Mark Price,Eldridge Recasner,James Robinson,Charlie Ward,Eric Washington,Walt Williams"
3,"Benoit Benjamin,Mario Bennett,Corie Blount,Mark Bryant,Michael Cage,Antoine Carr,Cedric Ceballos,Harold Ellis,Pervis Ellison,Patrick Ewing*,Lawrence Funderburke,Darvin Ham,Tom Hammonds,Othella Harrington,Charles Jones,Tony Massenburg,Marko Milic,Anthony Miller,Don Reid,J.R. Reid,Dickey Simpkins,Michael Smith,Mark Strickland,John Thomas,Ben Wallace,Aaron Williams,Buck Williams,Hot Rod,Jerome Williams,Lorenzo Williams"
4,Darrell Armstrong
5,"Shareef Abdur-Rahim,Isaac Austin,Vin Baker,Charles Barkley*,Tony Battie,Shawn Bradley,P.J. Brown,Jason Caffey,Marcus Camby,Elden Campbell,Calbert Cheaney,Derrick Coleman,Erick Dampier,Antonio Davis,Dale Davis,Terry Davis,Andrew DeClercq,Bison Dele,Vlade Divac,Tim Duncan,Danny Fortson,Kevin Garnett,Dean Garrett,Chris Gatling,Matt Geiger,Kendall Gill,Armen Gilliam,Brian Grant,Horace Grant,A.C. Green,Tom Gugliotta,Ron Harper,Alan Henderson,Cedric Henderson,Grant Hill,Tyrone Hill,Robert Horry,Juwan Howard,Zydrunas Ilgauskas,Avery Johnson,Ervin Johnson,Larry Johnson,Michael Jordan*,Adam Keefe,Shawn Kemp,Brevin Knight,Christian Laettner,Luc Longley,George Lynch,Karl Malone*,Danny Manning,Donyell Marshall,Anthony Mason,Antonio McDyess,Jim McIlvaine,Ron Mercer,Sam Mitchell,Alonzo Mourning*,Lamond Murray,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Greg Ostertag,Bo Outlaw,Billy Owens,Cherokee Parks,Will Perdue,Vitaly Potapenko,Theo Ratliff,Bryant Reeves,Stanley Roberts,Clifford Robinson,David Robinson*,Glenn Robinson,Dennis Rodman*,Arvydas Sabonis*,Rony Seikaly,Reggie Slater,Joe Smith,Rik Smits,Michael Stewart,Derek Strong,Maurice Taylor,Otis Thorpe,Gary Trent,John Wallace,Rasheed Wallace,Clarence Weatherspoon,Chris Webber,Jayson Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
6,"Kenny Anderson,Nick Anderson,Chauncey Billups,Rex Chapman,Anthony Goldwire,Hersey Hawkins,Lindsey Hunter,Voshon Lenard,Darrick Martin,Tracy Murray,Wesley Person,Scottie Pippen*,Khalid Reeves,Bryon Russell,Dennis Scott,John Starks,Nick Van"
7,"Travis Best,Muggsy Bogues,Chris Childs,Derek Fisher,Eric Murdock,Elliot Perry"
8,Terrell Brandon
9,"Ray Allen,Derek Anderson,Mookie Blaylock,Kobe Bryant,Sam Cassell,Doug Christie,Tyrone Corbin,Sherman Douglas,Clyde Drexler*,Blue Edwards,LaPhonso Ellis,Michael Finley,Rick Fox,Tim Hardaway,Jeff Hornacek,Allan Houston,Allen Iverson*,Jim Jackson,Mark Jackson,Eddie Jones,Jason Kidd,Kerry Kittles,Toni Kukoc,Stephon Marbury,Jamal Mashburn,Walter McCarty,Reggie Miller*,Chris Mills,Johnny Newman,Gary Payton*,Glen Rice,Mitch Richmond*,Isaiah Rider,Rodney Rogers,Jalen Rose,Detlef Schrempf,Steve Smith,Jerry Stackhouse,John Stockton*,Damon Stoudamire,Rod Strickland,Tim Thomas,Keith Van,Antoine Walker,David Wesley"
