Group,Player
0,"Shareef Abdur-Rahim,Elton Brand,Vlade Divac,Tim Duncan,Kevin Garnett,Chris Gatling,Brian Grant,Juwan Howard,Raef LaFrentz,Karl Malone*,Shawn Marion,Donyell Marshall,Anthony Mason,Antonio McDyess,Shaquille O'Neal*,Ruben Patterson,Wally Szczerbiak,Rasheed Wallace,Chris Webber,Bonzi Wells"
1,"Tariq Abdul-Wahad,Cory Alexander,Rafer Alston,Kenny Anderson,Greg Anthony,Isaac Austin,William Avery,Dalibor Bagaric,Jonathan Bender,Corey Benjamin,Earl Boykins,Chucky Brown,Dee Brown,Rick Brunson,Mark Bryant,Greg Buckner,Jud Buechler,Rodney Buford,Brian Cardinal,Duane Causwell,Cedric Ceballos,Calbert Cheaney,Derrick Coleman,Bimbo Coles,Jason Collier,Tyrone Corbin,Jamal Crawford,John Crotty,Vonteego Cummings,Erick Dampier,Terry Davis,Todd Day,Derrick Dial,Sherman Douglas,Bryce Drew,Chris Dudley,Tyus Edney,Kevin Edwards,Obinna Ekezie,Khalid El-Amin,Jamie Feick,Derek Fisher,Greg Foster,Chris Garner,Matt Geiger,Devean George,Eddie Gill,Kendall Gill,Dion Glover,Anthony Goldwire,Steve Goodrich,Adrian Griffin,Tom Gugliotta,A.J. Guyton,Anfernee Hardaway,Ron Harper,Hersey Hawkins,Cedric Henderson,Chris Herren,Grant Hill,Eddie House,Troy Hudson,Tim James,Anthony Johnson,Avery Johnson,DerMarr Johnson,Jumaine Jones,Popeye Jones,Adam Keefe,Steve Kerr,Jerome Kersey,Travis Knight,Dan Langhi,Quincy Lewis,Luc Longley,Tyronn Lue,Mark Madsen,Dan Majerle,Darrick Martin,Vernon Maxwell,Walter McCarty,Jim McIlvaine,Chris Mills,Sam Mitchell,Jerome Moiso,Eric Montross,Chris Mullin*,Tracy Murray,Tyrone Nesby,Ira Newble,Kevin Ollie,Doug Overton,Billy Owens,Scott Padgett,Sam Perkins,Wesley Person,Lavor Postell,Laron Profit,Joel Przybilla,Eldridge Recasner,Larry Robinson,Soumaila Samake,Pepe Sanchez,Detlef Schrempf,Shawnelle Scott,Brian Skinner,Mike Smith,Vladimir Stepania,DeShawn Stevenson,Michael Stewart,Erick Strickland,Mark Strickland,Derek Strong,Dragan Tarlac,Gary Trent,David Vanterpool,Jake Voskuhl,John Wallace,Doug West,Ruben Wolkowyski"
2,Courtney Alexander
3,"Ray Allen,Derek Anderson,Shandon Anderson,Darrell Armstrong,Chucky Atkins,Brent Barry,Travis Best,Mike Bibby,Chauncey Billups,Mookie Blaylock,Terrell Brandon,Kobe Bryant,Vince Carter,Sam Cassell,Doug Christie,Antonio Daniels,Baron Davis,Tony Delk,Michael Dickerson,Howard Eisley,Mario Elie,Michael Finley,Rick Fox,Steve Francis,Richard Hamilton,Tim Hardaway,Lucious Harris,Fred Hoiberg,Allan Houston,Lindsey Hunter,Allen Iverson*,Mark Jackson,Stephen Jackson,Antawn Jamison,Larry Johnson,Eddie Jones,Jason Kidd,Voshon Lenard,Rashard Lewis,Stephon Marbury,Jamal Mashburn,George McCloud,Tracy McGrady,Jeff McInnis,Aaron McKie,Ron Mercer,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Lamond Murray,Steve Nash,Johnny Newman,Dirk Nowitzki,Lamar Odom,Gary Payton*,Anthony Peeler,Morris Peterson,Eric Piatkowski,Paul Pierce,Scottie Pippen*,Terry Porter,James Posey,Glen Rice,Clifford Robinson,Glenn Robinson,Rodney Rogers,Jalen Rose,Bryon Russell,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Peja Stojakovic,Damon Stoudamire,Jason Terry,Tim Thomas,Nick Van,Keith Van,Antoine Walker,Charlie Ward,David Wesley,Chris Whitney,Alvin Williams,Jason Williams,Metta World"
4,John Amaechi
5,"Vin Baker,Shawn Bradley,P.J. Brown,Marcus Camby,Elden Campbell,Keon Clark,Antonio Davis,Dale Davis,LaPhonso Ellis,Patrick Ewing*,Horace Grant,Othella Harrington,Alan Henderson,Tyrone Hill,Christian Laettner,George Lynch,Kenyon Martin,Darius Miles,Dikembe Mutombo*,Jermaine O'Neal,Hakeem Olajuwon*,Michael Olowokandi,Scot Pollard,Vitaly Potapenko,Theo Ratliff,Bryant Reeves,David Robinson*,Joe Smith,Kurt Thomas,Ben Wallace,Clarence Weatherspoon,Jahidi White,Aaron Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
6,"Dana Barros,Jon Barry,Matt Bullard,Dell Curry,Emanual Davis,Hubert Davis,Sean Elliott,Damon Jones,Trajan Langdon,Matt Maloney,Mike Penberthy,Shammond Williams"
7,"Stacey Augmon,Tony Battie,Ryan Bowen,Kelvin Cato,Andrew DeClercq,Danny Fortson,Lawrence Funderburke,Dean Garrett,Zydrunas Ilgauskas,Todd MacCulloch,Tony Massenburg,Jelani McCoy,Cherokee Parks,Don Reid,Carlos Rogers,Daniel Santiago,Reggie Slater,Felton Spencer,Zan Tabak,Samaki Walker"
8,"Mahmoud Abdul-Rauf,David Benoit,Cal Bowdler,Chris Carr,Chris Crawford,Bill Curley,Michael Curry,Kornel David,Vinny Del,Darvin Ham,Gerard King,Roshown McLeod,Paul McPherson,Hanno Mottola,Alonzo Mourning*,Lee Nailon,Eduardo Najera,Olumide Oyedeji,Elliot Perry,Bruno Sundov,Otis Thorpe,Loy Vaught"
9,"Mark Blount,Calvin Booth,Jason Caffey,Jeff Foster,Ervin Johnson,Nazr Mohammed,Mikki Moore,Greg Ostertag,Michael Smith,Robert Traylor,Jake Tsakalidis"
10,Bruce Bowen
11,Randy Brown
12,"Anthony Carter,Mateen Cleaves,Brevin Knight"
13,Chris Childs
14,Austin Croshere
15,Michael Doleac
16,Keyon Dooling
17,Danny Ferry
18,Marcus Fizer
19,Adonal Foyle
20,Matt Harpring
21,Al Harrington
22,Robert Horry
23,Larry Hughes
24,Bobby Jackson
25,"Nick Anderson,Jaren Jackson,Terry Mills"
26,Jim Jackson
27,Marc Jackson
28,Shawn Kemp
29,Toni Kukoc
30,Grant Long
31,Felipe Lopez
32,Corey Maggette
33,"Evan Eschmeyer,Jamaal Magloire,Malik Rose,Stromile Swift,Jerome Williams"
34,Danny Manning
35,Desmond Mason
36,Derrick McKey
37,"A.C. Green,Chris Mihm,Monty Williams"
38,Brad Miller
39,"Corie Blount,Rasho Nesterovic"
40,Charles Oakley
41,Bo Outlaw
42,Milt Palacio
43,Olden Polynice
44,Mark Pope
45,Chris Porter
46,Quentin Richardson
47,Mitch Richmond*
48,Isaiah Rider
49,Eddie Robinson
50,Sean Rooks
51,Michael Ruffin
52,Arvydas Sabonis*
53,Brian Shaw
54,"Robert Pack,Eric Snow"
55,Rod Strickland
56,Bob Sura
57,Maurice Taylor
58,Kenny Thomas
59,Hedo Turkoglu
60,"Moochie Norris,Jacque Vaughn"
61,Eric Williams
62,Scott Williams
63,"Pat Garrity,Walt Williams"
