Group,Player
0,Lavoy Allen
1,Tony Allen
2,Al-Farouq Aminu
3,Ryan Anderson
4,Giannis Antetokounmpo
5,Pero Antic
6,Darrell Arthur
7,"Jeff Adrien,Alexis Ajinca,Cole Aldrich,Omer Asik,Jeff Ayres,Bismack Biyombo,Trevor Booker,Tyson Chandler,Nick Collison,Ed Davis,Jeremy Evans,Jermaine O'Neal,Greg Oden,Henry Sims,Tiago Splitter,Ronny Turiaf,Jarvis Varnado,Jeff Withey,Tyler Zeller"
8,Chris Babb
9,Andrea Bargnani
10,Harrison Barnes
11,Matt Barnes
12,"Byron Mullens,Charlie Villanueva"
13,"Trevor Ariza,Nicolas Batum,DeMarre Carroll,Mike Dunleavy,Channing Frye,George Hill,Josh McRoberts,Lance Stephenson"
14,Kent Bazemore
15,Michael Beasley
16,"Ray Allen,Marco Belinelli,Jose Calderon,Kyle Korver,Courtney Lee,Mike Miller,Patty Mills,Martell Webster"
17,Patrick Beverley
18,"Joel Anthony,Luke Babbitt,Leandro Barbosa,Will Barton,Anthony Bennett,Chauncey Billups,Ronnie Brewer,MarShon Brooks,Lorenzo Brown,Shannon Brown,Chase Budinger,Reggie Bullock,Dwight Buycks,Isaiah Canaan,Dionte Christmas,Earl Clark,Ian Clark,Victor Claver,Jason Collins,Luigi Datome,Brandon Davies,Austin Daye,Toney Douglas,Wayne Ellington,Landry Fields,Jamaal Franklin,Diante Garrett,Alonzo Gee,Archie Goodwin,Ben Gordon,Willie Green,Jorge Gutierrez,Al Harrington,Manny Harris,Solomon Hill,Robbie Hummel,Stephen Jackson,Antawn Jamison,John Jenkins,Chris Johnson,Orlando Johnson,James Jones,Sergey Karasev,Doron Lamb,Shane Larkin,John Lucas,Cartier Martin,Roger Mason,Eric Maynor,Luc Mbah,Ray McCallum,C.J. McCollum,Gal Mekel,Darius Miller,Quincy Miller,Darius Morris,Arnett Moultrie,Shabazz Muhammad,Toure' Murry,Nemanja Nedovic,Steve Novak,James Nunnally,Travis Outlaw,Quincy Pondexter,Otto Porter,Phil Pressey,Ronnie Price,Anthony Randolph,Glen Rice,Luke Ridnour,Derrick Rose,Brandon Rush,John Salmons,Dennis Schroder,Alexey Shved,Chris Singleton,Peyton Siva,Donald Sloan,Tony Snell,Julyan Stone,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Garrett Temple,Jason Terry,Casper Ware,Nate Wolters"
19,DeJuan Blair
20,Steve Blake
21,Andray Blatche
22,Matt Bonner
23,Avery Bradley
24,Corey Brewer
25,"J.J. Barea,Jerryd Bayless,Aaron Brooks,Trey Burke,Jordan Crawford,Jarrett Jack,Shelvin Mack,Jameer Nelson,Brian Roberts,Greivis Vasquez,Mo Williams"
26,Caron Butler
27,Jimmy Butler
28,"Rasual Butler,Perry Jones"
29,Will Bynum
30,Nick Calathes
31,Kentavious Caldwell-Pope
32,"Arron Afflalo,D.J. Augustin,Bradley Beal,Vince Carter,Wilson Chandler,Jamal Crawford,Randy Foye,Gerald Green,Jeff Green,Gerald Henderson,Joe Johnson,Kevin Martin,Wesley Matthews,Jodie Meeks,Terrence Ross,J.R. Smith,Klay Thompson,Nick Young"
33,"Michael Carter-Williams,Tyreke Evans,Victor Oladipo"
34,Omri Casspi
35,Mario Chalmers
36,Norris Cole
37,"Carmelo Anthony,Eric Bledsoe,Darren Collison,Mike Conley,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Kevin Durant,Monta Ellis,Rudy Gay,Paul George,Manu Ginobili,Eric Gordon,James Harden,Gordon Hayward,Kyrie Irving,Reggie Jackson,LeBron James,Brandon Jennings,Brandon Knight,Ty Lawson,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Dirk Nowitzki,Chandler Parsons,Chris Paul,Paul Pierce,Jeff Teague,Isaiah Thomas,Dion Waiters,Kemba Walker,John Wall,Russell Westbrook,Deron Williams"
38,Chris Copeland
39,"LaMarcus Aldridge,Brandon Bass,Andrew Bogut,Carlos Boozer,Chris Bosh,DeMarcus Cousins,Anthony Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,John Henson,J.J. Hickson,Dwight Howard,Serge Ibaka,Al Jefferson,Amir Johnson,Terrence Jones,DeAndre Jordan,Enes Kanter,Kosta Koufos,David Lee,Robin Lopez,Paul Millsap,Greg Monroe,Markieff Morris,Timofey Mozgov,Joakim Noah,Miles Plumlee,Zach Randolph,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Anderson Varejao,Nikola Vucevic,David West"
40,Jae Crowder
41,Dante Cunningham
42,"Elton Brand,Samuel Dalembert,Gorgui Dieng,Jordan Hill,Kris Humphries,Kyle O'Quinn"
43,Glen Davis
44,Nando De
45,Matthew Dellavedova
46,Boris Diaw
47,Chris Douglas-Roberts
48,Jared Dudley
49,Jordan Farmar
50,"Quincy Acy,Lou Amundson,Aron Baynes,Andrew Bynum,Dewayne Dedmon,Vitor Faverani,Joel Freeland,Rudy Gobert,Aaron Gray,Udonis Haslem,Bernard James,Andrei Kirilenko,Alex Len,Meyers Leonard,Jason Maxiell,Nazr Mohammed,Donatas Motiejunas,Mike Muscala,Daniel Orton,Kevin Seraphin,Jason Smith,Jeremy Tyler,Ekpe Udoh"
51,"Raymond Felton,Kirk Hinrich"
52,Derek Fisher
53,"Alan Anderson,Evan Fournier,Marcus Thornton"
54,Jimmer Fredette
55,"Shane Battier,Francisco Garcia"
56,Kevin Garnett
57,Danny Granger
58,Danny Green
59,Draymond Green
60,Jordan Hamilton
61,"Reggie Evans,Tyler Hansbrough"
62,"Tim Hardaway,Anthony Morrow"
63,Maurice Harkless
64,Josh Harrellson
65,Devin Harris
66,Mike Harris
67,Tobias Harris
68,Spencer Hawes
69,Chuck Hayes
70,Xavier Henry
71,Roy Hibbert
72,Nene Hilario
73,Jrue Holiday
74,Ryan Hollins
75,Al Horford
76,Andre Iguodala
77,Ersan Ilyasova
78,"James Anderson,Richard Jefferson"
79,Jonas Jerebko
80,James Johnson
81,Wesley Johnson
82,Cory Joseph
83,Chris Kaman
84,Ryan Kelly
85,Michael Kidd-Gilchrist
86,Jeremy Lamb
87,Carl Landry
88,Kawhi Leonard
89,"Drew Gooden,Jon Leuer"
90,Rashard Lewis
91,Shaun Livingston
92,Brook Lopez
93,"Steven Adams,Ian Mahinmi"
94,Shawn Marion
95,Kendall Marshall
96,"Gustavo Ayon,Kenyon Martin,Andre Roberson"
97,Ben McLemore
98,Khris Middleton
99,E'Twaun Moore
100,Marcus Morris
101,"Kobe Bryant,Andre Miller,Steve Nash,Beno Udrih"
102,"O.J. Mayo,Gary Neal"
103,Andrew Nicholson
104,Kelly Olynyk
105,Zaza Pachulia
106,Jannero Pargo
107,Tony Parker
108,Patrick Patterson
109,Nikola Pekovic
110,Kendrick Perkins
111,"Chris Andersen,Mason Plumlee,Brandan Wright"
112,Pablo Prigioni
113,Tayshaun Prince
114,Miroslav Raduljica
115,"C.J. Miles,J.J. Redick"
116,Austin Rivers
117,Nate Robinson
118,Thomas Robinson
119,Rajon Rondo
120,Ricky Rubio
121,Robert Sacre
122,Larry Sanders
123,Luis Scola
124,Mike Scott
125,Thabo Sefolosha
126,"Alec Burks,Ramon Sessions"
127,Iman Shumpert
128,Kyle Singler
129,Ish Smith
130,Josh Smith
131,Marreese Speights
132,Greg Stiemsma
133,Amar'e Stoudemire
134,Rodney Stuckey
135,Mirza Teletovic
136,"Tornike Shengelia,Hasheem Thabeet"
137,Hollis Thompson
138,Jamaal Tinsley
139,Anthony Tolliver
140,P.J. Tucker
141,Evan Turner
142,Jan Vesely
143,Dwyane Wade
144,Gerald Wallace
145,C.J. Watson
146,Earl Watson
147,Derrick Williams
148,Elliot Williams
149,Lou Williams
150,Marvin Williams
151,Shawne Williams
152,"Hedo Turkoglu,Metta World"
153,Chris Wright
154,Dorell Wright
155,Tony Wroten
156,Thaddeus Young
157,Cody Zeller
