Group,Player
0,Quincy Acy
1,"Jordan Adams,Furkan Aldemir,Kyle Anderson,Luke Babbitt,Earl Barron,Will Barton,Michael Beasley,Marco Belinelli,Anthony Bennett,DeJuan Blair,Matt Bonner,Elton Brand,Jabari Brown,Lorenzo Brown,Markel Brown,Chase Budinger,Reggie Bullock,Alec Burks,Caron Butler,Rasual Butler,Dwight Buycks,Nick Calathes,Jose Calderon,Isaiah Canaan,Vince Carter,Ian Clark,Chris Copeland,Bryce Cotton,Allen Crabbe,Samuel Dalembert,Troy Daniels,Luigi Datome,Brandon Davies,Austin Daye,Matthew Dellavedova,Spencer Dinwiddie,Toney Douglas,Chris Douglas-Roberts,Larry Drew,Cleanthony Early,Tyler Ennis,Jordan Farmar,Raymond Felton,Landry Fields,Randy Foye,Tim Frazier,Jimmer Fredette,Francisco Garcia,Drew Gooden,Archie Goodwin,Aaron Gordon,Ben Gordon,Danny Granger,Erick Green,Willie Green,P.J. Hairston,Jordan Hamilton,Maurice Harkless,Gary Harris,Joe Harris,Udonis Haslem,Chuck Hayes,Brendan Haywood,Kirk Hinrich,Justin Holiday,Rodney Hood,Robbie Hummel,Cory Jefferson,Chris Johnson,Nick Johnson,Tyler Johnson,Dahntay Jones,James Jones,Perry Jones,Sergey Karasev,Ryan Kelly,Jeremy Lamb,Joffrey Lauvergne,Ricky Ledo,Jon Leuer,John Lucas,Shelvin Mack,Devyn Marble,Shawn Marion,Kendall Marshall,Cartier Martin,Kenyon Martin,C.J. McCollum,Doug McDermott,Mike Miller,Quincy Miller,Patty Mills,Elijah Millsap,Nazr Mohammed,E'Twaun Moore,Darius Morris,Shabazz Napier,Andrew Nicholson,Steve Novak,Johnny O'Bryant,Kostas Papanikolaou,Adreian Payne,Phil Pressey,A.J. Price,Ronnie Price,Pablo Prigioni,Shavlik Randolph,Jason Richardson,Luke Ridnour,Glenn Robinson,Nate Robinson,Ricky Rubio,Damjan Rudez,Brandon Rush,John Salmons,Larry Sanders,Mike Scott,Thabo Sefolosha,Alexey Shved,Donald Sloan,Ish Smith,Tony Snell,Nik Stauskas,Jeffery Taylor,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Malcolm Thomas,Marcus Thornton,Hedo Turkoglu,Ekpe Udoh,Charlie Villanueva,Noah Vonleh,Henry Walker,Gerald Wallace,Travis Wear,Martell Webster,C.J. Wilcox,Elliot Williams,Reggie Williams,Shawne Williams,Nate Wolters,Dorell Wright,James Young"
2,"Cole Aldrich,Lavoy Allen,Tony Allen,Lou Amundson,Carlos Boozer,Dante Cunningham,Glen Davis,Kevin Garnett,Nene Hilario,Kris Humphries,Chris Kaman,Kosta Koufos,David Lee,Jason Maxiell,Kendrick Perkins,Thomas Robinson,Robert Sacre,Kevin Seraphin,Henry Sims"
3,Al-Farouq Aminu
4,"Jeff Adrien,Chris Andersen,Joel Anthony,Jeff Ayres,Leandro Barbosa,Jeremy Evans,Reggie Evans,Festus Ezeli,Alonzo Gee,JaMychal Green,Jorge Gutierrez,Justin Hamilton,Ryan Hollins,Bernard James,John Jenkins,Jerome Jordan,James Michael,Mitch McGary,JaVale McGee,Josh McRoberts,Mike Muscala,Kyle O'Quinn,Jabari Parker,Dwight Powell,Greg Smith,Jarnell Stokes,Anderson Varejao,T.J. Warren,Shayne Whittington,Jeff Withey"
5,Pero Antic
6,"Ryan Anderson,Trevor Ariza,Harrison Barnes,Matt Barnes,Nicolas Batum,Avery Bradley,Kentavious Caldwell-Pope,DeMarre Carroll,Wilson Chandler,Robert Covington,Evan Fournier,Eric Gordon,Danny Green,Draymond Green,Gerald Green,Tim Hardaway,Wesley Johnson,Kyle Korver,Courtney Lee,Wesley Matthews,O.J. Mayo,Ben McLemore,C.J. Miles,Marcus Morris,Kelly Olynyk,Chandler Parsons,Patrick Patterson,Paul Pierce,J.J. Redick,Terrence Ross,J.R. Smith,P.J. Tucker,Greivis Vasquez,Marvin Williams"
7,Darrell Arthur
8,"Steven Adams,Omer Asik,Tarik Black,Andrew Bogut,Trevor Booker,Tyson Chandler,Ed Davis,Taj Gibson,Rudy Gobert,John Henson,J.J. Hickson,DeAndre Jordan,Michael Kidd-Gilchrist,Alex Len,Robin Lopez,Joakim Noah,Jusuf Nurkic,Mason Plumlee,Jason Thompson,Tristan Thompson,Hassan Whiteside"
9,J.J. Barea
