Group,Player
0,"Michael Adams,Danny Ainge,Rex Chapman,Dale Ellis,Sleepy Floyd,Darrell Griffith,Derek Harper,Hersey Hawkins,Rod Higgins,Mark Jackson,Eddie Johnson,Magic Johnson*,Vernon Maxwell,Reggie Miller*,Chris Morris,Johnny Newman,Terry Porter,Harold Pressley,Mark Price,Doc Rivers,Byron Scott,Jack Sikma,Kenny Smith,Isiah Thomas*,Gerald Wilkins,Mike Woodson"
1,Mark Alarie
2,"Mark Acres,Steve Alford,John Bagley,Larry Bird*,Otis Birdsong,Anthony Bowie,Sam Bowie,Adrian Branch,Randy Breuer,Mark Bryant,Tony Campbell,Ben Coleman,Steve Colter,Darwin Cook,Dell Curry,Mark Davis,Johnny Dawkins,Anthony Frederick,Kevin Gamble,Rickey Green,Bob Hansen,Eddie Hughes,Frank Johnson,Bill Jones,Steve Kerr,Ralph Lewis,Danny Manning,Norm Nixon,Jim Paxson,Tim Perry,Fred Roberts,Cliff Robinson,Charles Shackleford,Kelvin Upshaw,Darnell Valentine,Kiki Vandeweghe,Pearl Washington,Clinton Wheeler,Eric White,David Wingate,Danny Young"
3,"Mark Aguirre,Ron Anderson,Willie Anderson,Thurl Bailey,Rolando Blackman,Tom Chambers,Terry Cummings,Quintin Dailey,Clyde Drexler*,Alex English*,Ron Harper,Vinnie Johnson,Michael Jordan*,Jerome Kersey,Bernard King*,Fat Lever,Reggie Lewis,Jeff Malone,Karl Malone*,Rodney McCray,Xavier McDaniel,Derrick McKey,Chris Mullin*,Ken Norman,Chuck Person,Scottie Pippen*,Mitch Richmond*,Alvin Robertson,Terry Teagle,Reggie Theus,Kelly Tripucka,Dominique Wilkins*,John Williams,James Worthy*"
4,John Battle
5,"Greg Anderson,Charles Barkley*,Benoit Benjamin,Frank Brickowski,Michael Cage,Bill Cartwright,Terry Catledge,Wayne Cooper,Brad Daugherty,Kevin Duckworth,Mark Eaton,Patrick Ewing*,Armen Gilliam,Mike Gminski,Horace Grant,A.C. Green,Roy Hinson,Larry Krystkowiak,Bill Laimbeer,Cliff Levingston,Alton Lister,Grant Long,Moses Malone*,Kevin McHale*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Ed Pinckney,Kurt Rambis,Danny Schayes,Rony Seikaly,Charles Smith,Rik Smits,Billy Thompson,LaSalle Thompson,Otis Thorpe,Wayman Tisdale,Buck Williams,Hot Rod"
6,Walter Berry
7,Manute Bol
8,"Richard Anderson,Ricky Berry,Scott Brooks,Michael Cooper,Brad Davis,Craig Hodges,John Paxson,Russ Schoene,Trent Tucker,Reggie Williams"
9,"Michael Anderson,Uwe Blab,Dudley Bradley,Mike Brown,Tony Brown,Greg Butler,Charles Davis,Chris Dudley,T.R. Dunn,Jim Farmer,Dave Feitl,Duane Ferrell,Tellis Frank,Corey Gaines,Grant Gondrezick,Ron Grandison,Harvey Grant,Stuart Gray,Sylvester Gray,Jeff Grayer,Jack Haley,Bill Hanzlik,Tito Horford,Phil Hubbard,Marc Iavaroni,Avery Johnson,Anthony Jones,Caldwell Jones,Charles Jones,Shelton Jones,Randolph Keys,Albert King,Greg Kite,Bart Kofoed,Jeff Lamp,Jerome Lane,Allen Leavell,Keith Lee,Jim Les,Rob Lock,John Long,Sidney Lowe,John Lucas,Dan Majerle,Todd Mitchell,Paul Mokeski,Pete Myers,Calvin Natt,Craig Neal,Ed Nealy,Chuck Nevitt,Jose Ortiz,Will Perdue,Dave Popson,Dominic Pressley,Jerry Reynolds,David Rivers,Tree Rollins,Scott Roth,Purvis Short,Jerry Sichting,Derek Smith,Mike Smrek,John Starks,Everette Stephens,Brook Steppe,Anthony Taylor,Bernard Thompson,Bob Thornton,Ray Tolbert,Tom Tolbert,Terry Tyler,Jay Vincent,Chris Welp,Bill Wennington,Jerome Whitehead,Morlon Wiley,Eddie Lee,Kevin Williams,Micheal Williams,Randy Wittman"
