Group,Player
0,Alvan Adams
1,"Mark Aguirre,Larry Bird*,Dale Ellis,Eddie Johnson,Chuck Person,Byron Scott"
2,"Michael Adams,Danny Ainge,Richard Anderson,Dudley Bradley,Michael Cooper,Gerald Henderson,Craig Hodges,John Lucas,Mike McGee,Reggie Miller*,Trent Tucker,Leon Wood"
3,"Mark Alarie,Steve Alford,Nate Blackwell,Adrian Branch,Michael Brooks,Rick Carlisle,Charles Davis,Billy Donovan,Chris Engler,Mike Evans,Jim Farmer,World B.,Steve Harris,Scott Hastings,Conner Henry,Michael Jackson,Bart Kofoed,Brad Lohaus,Pace Mannion,Wes Matthews,Kevin McKenna,Jim Paxson,Robert Reid,Jerry Reynolds,Johnny Rogers,Scott Roth,Russ Schoene,Scott Skiles,Derek Smith,Rory Sparrow,Jon Sundvold,Andrew Toney,Sedric Toney,Kelly Tripucka,Milt Wagner,Duane Washington,Eric White,Tony White,Ricky Wilson,Joe Wolf,Danny Young"
4,"Vincent Askew,William Bedford,Uwe Blab,Mike Brown,Steve Burtt,Norris Coleman,Jeff Cook,Earl Cureton,Chris Dudley,Kenny Fields,Stuart Gray,Claude Gregory,Dave Henderson,Kevin Henderson,Dennis Hopson,Charles Jones,Greg Kite,Ralph Lewis,Bill Martin,Maurice Martin,Mark McNamara,Chris McNealy,Pete Myers,Ed Nealy,Martin Nessley,Louis Orr,Larry Smith,Mike Smrek,John Stroeder,Terry Tyler,Danny Vranes,Mark Wade,Granville Waiters,Darrell Walker,Chris Washburn,Reggie Williams,David Wingate,Orlando Woolridge"
5,"Ron Anderson,James Bailey,Manute Bol,Dallas Comegys,Wayne Cooper,Pat Cummings,Dave Feitl,Dave Greenwood,Buck Johnson,Clemon Johnson,Charles Jones,Maurice Lucas,Paul Mokeski,Kurt Nimphius,Jawann Oldham,Mike Sanders"
6,"Kareem Abdul-Jabbar*,Greg Anderson,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Walter Berry,Randy Breuer,Frank Brickowski,Michael Cage,Terry Catledge,Tom Chambers,Terry Cummings,Brad Daugherty,Clyde Drexler*,Kevin Duckworth,Alex English*,Patrick Ewing*,Mike Gminski,Horace Grant,A.C. Green,Roy Hinson,Michael Jordan*,Jerome Kersey,Bernard King*,Joe Kleine,Bill Laimbeer,Fat Lever,Karl Malone*,Moses Malone*,Tim McCormick,Rodney McCray,Xavier McDaniel,Kevin McHale*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Alvin Robertson,Cliff Robinson,Dennis Rodman*,Danny Schayes,Jack Sikma,Steve Stipanovich,Roy Tarpley,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Mark West,Dominique Wilkins*,Buck Williams,Hot Rod,John Williams,Kevin Willis,James Worthy*"
7,John Battle
8,"Tony Campbell,Lester Conner,Winston Crite,Darren Daye,Franklin Edwards,Dave Hoppen,Reggie Lewis,Calvin Natt,Carey Scurry,Bernard Thompson,Bob Thornton,Ray Tolbert,Chris Welp,Bill Wennington,Clinton Wheeler"
9,"Dave Corzine,Blair Rasmussen,Kenny Walker"
10,Otis Birdsong
11,"John Bagley,Rolando Blackman,Joe Dumars*,Sleepy Floyd,Derek Harper,Mark Jackson,Dennis Johnson*,Magic Johnson*,Jeff Malone,Paul Pressey,Doc Rivers,Purvis Short,Reggie Theus,Isiah Thomas*,Jay Vincent,Gerald Wilkins,Mike Woodson"
12,Muggsy Bogues
13,"Antoine Carr,Ben Coleman,James Donaldson,Cliff Levingston,Alton Lister,Rick Mahorn,Derrick McKey,Jim Petersen,John Salley"
14,Bill Cartwright
15,"Maurice Cheeks,Vern Fleming,Jeff Hornacek,Terry Porter,Kenny Smith,John Stockton*"
16,Steve Colter
17,Tyrone Corbin
18,Quintin Dailey
19,Adrian Dantley*
20,Brad Davis
21,"Walter Davis,Johnny Dawkins,Rod Higgins,John Long,Chris Mullin*,Mark Price,Otis Smith"
22,"Dell Curry,Larry Drew"
23,T.R. Dunn
24,"Joe Barry,Mark Eaton,Sidney Green,Ralph Sampson*,Herb Williams"
25,James Edwards
26,Craig Ehlo
27,Tellis Frank
28,Winston Garland
29,Armen Gilliam
30,"Mark Acres,Artis Gilmore*,Ed Pinckney,Kurt Rambis"
31,Darrell Griffith
32,Petur Gudmundsson
33,Bob Hansen
34,Bill Hanzlik
35,Ron Harper
36,Mike Holton
37,Phil Hubbard
38,Jay Humphries
39,Marc Iavaroni
40,"Rickey Green,Frank Johnson,Kevin Williams"
41,Kevin Johnson
42,Steve Johnson
43,Vinnie Johnson
44,Albert King
45,Allen Leavell
46,Cedric Maxwell
47,Ben McDonald
48,Nate McMillan
49,Dirk Minniefield
50,Mike Mitchell
51,Sidney Moncrief
52,Johnny Newman
53,Ken Norman
54,John Paxson
55,Ricky Pierce
56,Scottie Pippen*
57,"Jon Koncak,Olden Polynice"
58,Harold Pressley
59,"Larry Krystkowiak,Fred Roberts"
60,"Caldwell Jones,Tree Rollins,LaSalle Thompson"
61,Detlef Schrempf
62,Brad Sellers
63,Terry Teagle
64,"Jerry Sichting,Sedale Threatt"
65,Melvin Turpin
66,Darnell Valentine
67,Kiki Vandeweghe
68,Sam Vincent
69,Pearl Washington
70,Spud Webb
71,Jerome Whitehead
72,Randy Wittman
