Group,Player
0,"Ray Allen,Matt Bonner,Chase Budinger,Mike Dunleavy,George Hill,Kyle Korver,Gary Neal,Steve Novak,Brandon Rush"
1,"Solomon Alabi,Cole Aldrich,Lavoy Allen,Lou Amundson,Alan Anderson,James Anderson,Gilbert Arenas,Jeff Ayres,Luke Babbitt,Renaldo Balkman,Tony Battie,Jerryd Bayless,Raja Bell,Mike Bibby,Chauncey Billups,Andray Blatche,Eric Bledsoe,Andrew Bogut,Earl Boykins,Jon Brockman,Alec Burks,Jimmy Butler,Rasual Butler,Will Bynum,Brian Cardinal,DeMarre Carroll,Matt Carroll,Anthony Carter,Wilson Chandler,Josh Childress,Earl Clark,Jason Collins,Brian Cook,Daequan Cook,Stephen Curry,Marquis Daniels,Baron Davis,Josh Davis,Austin Daye,DeSagana Diop,Keyon Dooling,Toney Douglas,Jerome Dyson,Devin Ebanks,Wayne Ellington,Maurice Evans,Christian Eyenga,Jordan Farmar,Rudy Fernandez,Jonny Flynn,Gary Forbes,T.J. Ford,Jeff Foster,Francisco Garcia,Daniel Gibson,Manu Ginobili,Mickell Gladness,Ryan Gomes,Eric Gordon,Andrew Goudelock,Gerald Green,Willie Green,Donte Greene,Jordan Hamilton,Luke Harangody,Josh Harrellson,Manny Harris,Terrel Harris,Tobias Harris,Lazar Hayward,Xavier Henry,Cory Higgins,Al Horford,Josh Howard,Juwan Howard,Lester Hudson,Larry Hughes,Royal Ivey,Reggie Jackson,Damion James,Mike James,Jared Jeffries,Yi Jianlian,Armon Johnson,Carldell Johnson,Chris Johnson,JaJuan Johnson,Dominique Jones,James Jones,Solomon Jones,Jerome Jordan,Cory Joseph,Jason Kapono,Malcolm Lee,Jon Leuer,Rashard Lewis,Brook Lopez,John Lucas,Shelvin Mack,Jamaal Magloire,Cartier Martin,Kenyon Martin,Roger Mason,Eric Maynor,Tracy McGrady,Josh McRoberts,Darko Milicic,Brad Miller,Mike Miller,Patty Mills,Jamario Moon,E'Twaun Moore,Mikki Moore,Darius Morris,Marcus Morris,Eduardo Najera,Jermaine O'Neal,Mehmet Okur,Travis Outlaw,Jannero Pargo,Jeremy Pargo,Sasha Pavlovic,Mickael Pietrus,Dexter Pittman,A.J. Price,Ronnie Price,Joel Przybilla,Vladimir Radmanovic,Anthony Randolph,Zach Randolph,Michael Redd,Quentin Richardson,Walker Russell,Brian Scalabrine,Thabo Sefolosha,Josh Selby,Bobby Simmons,James Singleton,Donald Sloan,Ish Smith,J.R. Smith,Nolan Smith,Jerry Stackhouse,Lance Stephenson,DeShawn Stevenson,Julyan Stone,DaJuan Summers,Lance Thomas,Trey Thompkins,Jamaal Tinsley,Anthony Tolliver,Jeremy Tyler,Ben Uzoh,Charlie Villanueva,Von Wafer,Henry Walker,Ben Wallace,Luke Walton,Hakim Warrick,Martell Webster,Hassan Whiteside,Damien Wilkins,Elliot Williams,Reggie Williams,Shawne Williams,Terrence Williams,Sam Young"
2,"Arron Afflalo,Ryan Anderson,Carmelo Anthony,Trevor Ariza,Nicolas Batum,Corey Brewer,MarShon Brooks,Kobe Bryant,Jose Calderon,Mario Chalmers,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Landry Fields,Channing Frye,Danilo Gallinari,Rudy Gay,Alonzo Gee,Paul George,Danny Granger,James Harden,Al Harrington,Devin Harris,Gordon Hayward,Jrue Holiday,Andre Iguodala,Kyrie Irving,Jarrett Jack,LeBron James,Antawn Jamison,Brandon Jennings,Joe Johnson,Brandon Knight,Ty Lawson,Kevin Love,Kyle Lowry,O.J. Mayo,Andre Miller,Steve Nash,Jameer Nelson,Dirk Nowitzki,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Tayshaun Prince,Luke Ridnour,Rajon Rondo,Derrick Rose,Ramon Sessions,Iman Shumpert,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Marcus Thornton,Greivis Vasquez,Dwyane Wade,Kemba Walker,John Wall,Gerald Wallace,Russell Westbrook,Deron Williams,Lou Williams,Marvin Williams"
3,"Al-Farouq Aminu,Joel Anthony,Omer Asik,Gustavo Ayon,Andris Biedrins,Trevor Booker,Derrick Brown,Tyson Chandler,Nick Collison,Dante Cunningham,Reggie Evans,Kenneth Faried,Aaron Gray,Udonis Haslem,Brendan Haywood,Nene Hilario,Amir Johnson,Ivan Johnson,DeAndre Jordan,Enes Kanter,Kosta Koufos,Robin Lopez,Ian Mahinmi,Luc Mbah,Timofey Mozgov,Emeka Okafor,Nikola Pekovic,Samardo Samuels,Kevin Seraphin,Tiago Splitter,Greg Stiemsma,Ekpe Udoh,Anderson Varejao,Jan Vesely,Shelden Williams,Brandan Wright"
4,"Chuck Hayes,Dominic McGuire,Nazr Mohammed,Larry Sanders,Kurt Thomas"
5,"D.J. Augustin,J.J. Barea,Stephen Jackson,C.J. Miles,C.J. Watson"
6,Andrea Bargnani
7,"LaMarcus Aldridge,Tony Allen,Matt Barnes,Brandon Bass,Bismack Biyombo,DeJuan Blair,Carlos Boozer,Chris Bosh,Elton Brand,Andrew Bynum,Marcus Camby,DeMarcus Cousins,Samuel Dalembert,Ed Davis,Glen Davis,Tim Duncan,Derrick Favors,Kevin Garnett,Marc Gasol,Pau Gasol,Taj Gibson,Drew Gooden,Marcin Gortat,Blake Griffin,Gerald Henderson,Roy Hibbert,J.J. Hickson,Dwight Howard,Kris Humphries,Serge Ibaka,Ersan Ilyasova,Al Jefferson,Jonas Jerebko,James Johnson,Chris Kaman,David Lee,Kawhi Leonard,Shawn Marion,Jason Maxiell,JaVale McGee,Paul Millsap,Greg Monroe,Byron Mullens,Joakim Noah,Zaza Pachulia,Patrick Patterson,Kendrick Perkins,Luis Scola,Josh Smith,Marreese Speights,Amar'e Stoudemire,Jason Thompson,Tristan Thompson,Evan Turner,David West,Thaddeus Young"
8,Shane Battier
9,"Leandro Barbosa,Marco Belinelli,Shannon Brown,Caron Butler,Vince Carter,Omri Casspi,Carlos Delfino,Randy Foye,Ben Gordon,Danny Green,Richard Jefferson,Linas Kleiza,Courtney Lee,Kevin Martin,Wesley Matthews,Jodie Meeks,Anthony Morrow,J.J. Redick,Jason Richardson,Nate Robinson,Jason Terry,Klay Thompson,Hedo Turkoglu,Mo Williams,Metta World,Dorell Wright,Nick Young"
10,Michael Beasley
11,Rodrigue Beaubois
12,"Steve Blake,Chris Duhon,Jimmer Fredette,Kirk Hinrich,Jason Kidd,Sebastian Telfair"
13,Avery Bradley
14,Ronnie Brewer
15,"Chris Andersen,Kwame Brown,Semih Erden,Jeremy Evans,Hamed Haddadi,Jordan Hill,Ryan Hollins,DeAndre Liggins,Vernon Macklin,Daniel Orton,Craig Smith,Hasheem Thabeet,Ronny Turiaf,Chris Wilcox,Jordan Williams,Sean Williams,Chris Wright"
16,"Norris Cole,Derek Fisher"
17,Boris Diaw
18,Richard Hamilton
19,Tyler Hansbrough
20,Grant Hill
21,Dahntay Jones
22,Carl Landry
23,Jeremy Lin
24,"Charles Jenkins,Shaun Livingston"
25,Corey Maggette
26,Markieff Morris
27,"Troy Murphy,Quincy Pondexter"
28,Lamar Odom
29,Anthony Parker
30,Johan Petro
31,Ricky Rubio
32,John Salmons
33,"Wesley Johnson,Chris Singleton"
34,"Spencer Hawes,Jason Smith"
35,Tyrus Thomas
36,Beno Udrih
37,Nikola Vucevic
38,"Sundiata Gaines,Earl Watson"
39,Delonte West
40,D.J. White
41,Derrick Williams
