Group,Player
0,Derek Anderson
1,Shandon Anderson
2,"Ray Allen,Carmelo Anthony,Gilbert Arenas,Carlos Arroyo,Raja Bell,Mike Bibby,Chauncey Billups,Earl Boykins,Kobe Bryant,Brian Cardinal,Vince Carter,Sam Cassell,Jamal Crawford,Baron Davis,Ricky Davis,Mike Dunleavy,Michael Finley,Steve Francis,Manu Ginobili,Gordan Giricek,Richard Hamilton,Kirk Hinrich,Allan Houston,Larry Hughes,Allen Iverson*,Jim Jackson,Stephen Jackson,LeBron James,Richard Jefferson,Joe Johnson,Damon Jones,Eddie Jones,Jason Kidd,Kerry Kittles,Voshon Lenard,Rashard Lewis,Tyronn Lue,Corey Maggette,Stephon Marbury,Shawn Marion,Donyell Marshall,Desmond Mason,Tracy McGrady,Jeff McInnis,Andre Miller,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Tony Parker,Gary Payton*,Paul Pierce,James Posey,Tayshaun Prince,Vladimir Radmanovic,Michael Redd,Jason Richardson,Quentin Richardson,Latrell Sprewell,Peja Stojakovic,Damon Stoudamire,Jason Terry,Tim Thomas,Hedo Turkoglu,Keith Van,Dwyane Wade,Antoine Walker,Rasheed Wallace,David Wesley,Metta World"
3,"Rafer Alston,Darrell Armstrong,Mike James,Walter McCarty,Aaron McKie,Mike Miller,Reggie Miller*,Morris Peterson,Jiri Welsch,Jason Williams"
4,"Chucky Atkins,Steve Blake,Howard Eisley,Marko Jaric,Alvin Williams"
5,Brent Barry
6,Shane Battier
7,"Kenny Anderson,Travis Best,Jamison Brewer,Rick Brunson,Mitchell Butler,Dan Dickau,Keyon Dooling,Rick Fox,Eddie Gill,Jason Hart,Lindsey Hunter,Mark Jackson,Avery Johnson,Keith McLeod,Moochie Norris,Doug Overton,Robert Pack,Milt Palacio,Jannero Pargo,Scottie Pippen*,Zoran Planinic,Luke Ridnour,Jerry Stackhouse,Erick Strickland,Rod Strickland,Jacque Vaughn,Luke Walton,Frank Williams,Shammond Williams"
8,"Corie Blount,Andrew DeClercq,Francisco Elson,Ervin Johnson,Mark Madsen,Oliver Miller"
9,Keith Bogans
10,"Tony Battie,Calvin Booth"
11,"Shareef Abdur-Rahim,Chris Andersen,Mark Blount,Carlos Boozer,Chris Bosh,Elton Brand,Kwame Brown,P.J. Brown,Marcus Camby,Kelvin Cato,Samuel Dalembert,Erick Dampier,Tim Duncan,Jeff Foster,Kevin Garnett,Pau Gasol,Brian Grant,Al Harrington,Brendan Haywood,Nene Hilario,Juwan Howard,Zydrunas Ilgauskas,Antawn Jamison,Andrei Kirilenko,Jamaal Magloire,Kenyon Martin,Chris Mihm,Brad Miller,Yao Ming*,Nazr Mohammed,Dikembe Mutombo*,Rasho Nesterovic,Jermaine O'Neal,Shaquille O'Neal*,Lamar Odom,Mehmet Okur,Greg Ostertag,Zach Randolph,Theo Ratliff,Brian Skinner,Joe Smith,Amar'e Stoudemire,Stromile Swift,Etan Thomas,Kenny Thomas,Kurt Thomas,Ben Wallace,Jahidi White"
12,"Malik Allen,Curtis Borchardt,Ryan Bowen,Derrick Coleman,DeSagana Diop,Michael Doleac,Melvin Ely,Horace Grant,Donnell Harvey,Marc Jackson,Amal McCaskill,Mamadou N'Diaye,Zaza Pachulia,Scot Pollard,Joel Przybilla,Zeljko Rebraca,Vladimir Stepania,Michael Stewart,Samaki Walker,Gerald Wallace"
13,"Bruce Bowen,Devean George"
14,"Matt Barnes,Lonny Baxter,Torraye Braggs,Elden Campbell,Tyson Chandler,Danny Fortson,Adonal Foyle,Darvin Ham,Zendon Hamilton,Ben Handlogten,Othella Harrington,Brandon Hunter,Steven Hunter,Jerome James,Tony Massenburg,Antonio McDyess,Jerome Moiso,Mikki Moore,Eduardo Najera,Michael Olowokandi,Vitaly Potapenko,Jamal Sampson,Daniel Santiago,Darius Songaila,Mike Sweetney,Gary Trent,Jake Tsakalidis,Clarence Weatherspoon,David West,Kevin Willis,Loren Woods"
15,"Shawn Bradley,Devin Brown,Jason Collier,Brian Cook,Marcus Haislip,Christian Laettner,Raef LaFrentz,Maciej Lampe,Alonzo Mourning*,Troy Murphy,Lee Nailon,Scott Padgett,Ansu Sesay,Scott Williams"
16,"Jonathan Bender,Kedrick Brown,Rasual Butler,Richie Frahm,Wally Szczerbiak,Mike Wilks"
17,"Robert Archibald,Brandon Armstrong,Stacey Augmon,J.R. Bremer,Greg Buckner,Rodney Buford,Zarko Cabarkapa,Maurice Carter,Bimbo Coles,Omar Cook,Michael Curry,Tony Delk,Predrag Drobnjak,Ronald Dupree,Marcus Fizer,Tremaine Fowlkes,Reece Gaines,Willie Green,Adrian Griffin,Tom Gugliotta,Travis Hansen,Troy Hudson,Chris Jefferies,Britton Johnsen,DerMarr Johnson,Linton Johnson,Dahntay Jones,Jumaine Jones,Jason Kapono,Kyle Korver,Darrick Martin,Jamal Mashburn,Roger Mason,Ron Mercer,Darko Milicic,Lamond Murray,Bostjan Nachbar,Ira Newble,Sasha Pavlovic,Wesley Person,Eric Piatkowski,Mickael Pietrus,Glen Rice,Eddie Robinson,Sean Rooks,Michael Ruffin,Bryon Russell,Brian Scalabrine,Tamar Slay,Jabari Smith,Steve Smith,Theron Smith,Nikoloz Tskitishvili,Nick Van,Dajuan Wagner,John Wallace,Chris Whitney,Mo Williams,Qyntel Woods,Wang Zhizhi"
18,Caron Butler
19,Calbert Cheaney
20,Doug Christie
21,Speedy Claxton
22,Jason Collins
23,Chris Crawford
24,Austin Croshere
25,Eddy Curry
26,Antonio Daniels
27,Marquis Daniels
28,Antonio Davis
29,Dale Davis
30,Boris Diaw
31,Vlade Divac
32,"Juan Dixon,Derek Fisher,Eddie House"
33,Reggie Evans
34,Kendall Gill
35,Drew Gooden
36,Matt Harpring
37,Lucious Harris
38,Udonis Haslem
39,Trenton Hassell
40,"Dion Glover,Anfernee Hardaway,Jarvis Hayes"
41,Fred Hoiberg
42,Robert Horry
43,Josh Howard
44,Bobby Jackson
45,Jared Jeffries
46,Anthony Johnson
47,Fred Jones
48,Chris Kaman
49,Brevin Knight
50,Toni Kukoc
51,Raul Lopez
52,George Lynch
53,Karl Malone*
54,Stanislav Medvedenko
55,Ronald Murray
56,Kevin Ollie
57,"Dan Gadzuric,Bo Outlaw"
58,Ruben Patterson
59,"Casey Jacobsen,Anthony Peeler"
60,Clifford Robinson
61,Rodney Rogers
62,Jalen Rose
63,Malik Rose
64,Kareem Rush
65,John Salmons
66,Bobby Simmons
67,Eric Snow
68,DeShawn Stevenson
69,Bob Sura
70,"Darius Miles,Maurice Taylor"
71,Robert Traylor
72,"Jarron Collins,Jake Voskuhl"
73,"Leandro Barbosa,Jon Barry,Jamaal Tinsley,Charlie Ward"
74,"Marcus Banks,T.J. Ford,Earl Watson"
75,Chris Webber
76,Bonzi Wells
77,"Glenn Robinson,Rodney White"
78,"Vin Baker,Chris Wilcox,Corliss Williamson"
79,Aaron Williams
80,Eric Williams
81,Jerome Williams
82,Lorenzen Wright
