Group,Player
0,"Arron Afflalo,Ray Allen,Ryan Anderson,Carmelo Anthony,Trevor Ariza,Leandro Barbosa,Nicolas Batum,Marco Belinelli,Matt Bonner,Corey Brewer,MarShon Brooks,Shannon Brown,Kobe Bryant,Chase Budinger,Caron Butler,Jose Calderon,Vince Carter,Omri Casspi,Mario Chalmers,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Carlos Delfino,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Mike Dunleavy,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Landry Fields,Randy Foye,Channing Frye,Danilo Gallinari,Rudy Gay,Alonzo Gee,Paul George,Ben Gordon,Danny Granger,Danny Green,James Harden,Al Harrington,Devin Harris,Gordon Hayward,George Hill,Jrue Holiday,Andre Iguodala,Kyrie Irving,Jarrett Jack,LeBron James,Antawn Jamison,Richard Jefferson,Brandon Jennings,Joe Johnson,Linas Kleiza,Brandon Knight,Kyle Korver,Ty Lawson,Courtney Lee,Kevin Love,Kyle Lowry,Kevin Martin,Wesley Matthews,O.J. Mayo,Jodie Meeks,Andre Miller,Anthony Morrow,Steve Nash,Gary Neal,Jameer Nelson,Steve Novak,Dirk Nowitzki,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Tayshaun Prince,J.J. Redick,Jason Richardson,Luke Ridnour,Nate Robinson,Rajon Rondo,Derrick Rose,Brandon Rush,Ramon Sessions,Iman Shumpert,Rodney Stuckey,Jeff Teague,Jason Terry,Isaiah Thomas,Klay Thompson,Marcus Thornton,Hedo Turkoglu,Greivis Vasquez,Kemba Walker,John Wall,Gerald Wallace,Russell Westbrook,Deron Williams,Derrick Williams,Lou Williams,Marvin Williams,Mo Williams,Metta World,Dorell Wright,Nick Young"
1,"LaMarcus Aldridge,Tony Allen,Al-Farouq Aminu,Matt Barnes,Brandon Bass,Bismack Biyombo,DeJuan Blair,Trevor Booker,Carlos Boozer,Chris Bosh,Elton Brand,Derrick Brown,Andrew Bynum,Marcus Camby,Tyson Chandler,DeMarcus Cousins,Samuel Dalembert,Ed Davis,Glen Davis,Tim Duncan,Derrick Favors,Kevin Garnett,Marc Gasol,Pau Gasol,Taj Gibson,Drew Gooden,Marcin Gortat,Blake Griffin,Udonis Haslem,Spencer Hawes,Gerald Henderson,Roy Hibbert,J.J. Hickson,Nene Hilario,Grant Hill,Dwight Howard,Kris Humphries,Serge Ibaka,Ersan Ilyasova,Al Jefferson,Jonas Jerebko,Amir Johnson,James Johnson,DeAndre Jordan,Chris Kaman,David Lee,Kawhi Leonard,Shawn Marion,Jason Maxiell,JaVale McGee,Paul Millsap,Greg Monroe,Byron Mullens,Joakim Noah,Zaza Pachulia,Patrick Patterson,Nikola Pekovic,Kendrick Perkins,Luis Scola,Kevin Seraphin,Josh Smith,Marreese Speights,Amar'e Stoudemire,Jason Thompson,Tristan Thompson,Evan Turner,Ekpe Udoh,Dwyane Wade,David West,Shelden Williams,Thaddeus Young"
2,"Cole Aldrich,Lavoy Allen,Chris Andersen,Renaldo Balkman,Andris Biedrins,Kwame Brown,Josh Childress,Semih Erden,Jeremy Evans,Eric Gordon,Hamed Haddadi,Tobias Harris,Jordan Hill,Ryan Hollins,Al Horford,Chris Johnson,Jerome Jordan,Jon Leuer,DeAndre Liggins,Brook Lopez,Vernon Macklin,Josh McRoberts,Emeka Okafor,Daniel Orton,Anthony Randolph,Zach Randolph,James Singleton,Craig Smith,Hasheem Thabeet,Ronny Turiaf,Chris Wilcox,Elliot Williams,Jordan Williams,Sean Williams,Chris Wright"
3,"Luke Babbitt,Shane Battier,Steve Blake,Daequan Cook,Chris Duhon,Jimmer Fredette,Francisco Garcia,Kirk Hinrich,Wesley Johnson,James Jones,Jason Kidd,John Lucas,Roger Mason,Mike Miller,Markieff Morris,Jannero Pargo,Anthony Parker,Mickael Pietrus,Vladimir Radmanovic,Quentin Richardson,Thabo Sefolosha,Chris Singleton,J.R. Smith,Sebastian Telfair,Anthony Tolliver,Henry Walker,Martell Webster"
4,"Raja Bell,Stephen Curry,Jordan Farmar,Rudy Fernandez,Manu Ginobili,Gerald Green,Willie Green,Patty Mills"
5,"Joel Anthony,Omer Asik,Gustavo Ayon,Nick Collison,Dante Cunningham,Reggie Evans,Kenneth Faried,Aaron Gray,Brendan Haywood,Ivan Johnson,Enes Kanter,Kosta Koufos,Robin Lopez,Ian Mahinmi,Luc Mbah,Timofey Mozgov,Samardo Samuels,Jason Smith,Tiago Splitter,Greg Stiemsma,Anderson Varejao,Jan Vesely,Brandan Wright"
6,"D.J. Augustin,J.J. Barea,Norris Cole,Derek Fisher,Stephen Jackson,C.J. Miles,C.J. Watson"
7,Andrea Bargnani
8,Michael Beasley
9,Rodrigue Beaubois
