Group,Player
0,Derrick Alston
1,Ashraf Amaya
2,Willie Anderson
3,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Greg Anthony,B.J. Armstrong,Brent Barry,Mookie Blaylock,Terrell Brandon,Sam Cassell,Chris Childs,Bimbo Coles,Terry Dehere,Vinny Del,Clyde Drexler*,Rick Fox,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Mark Jackson,Eddie Jones,Michael Jordan*,Toni Kukoc,Vernon Maxwell,Reggie Miller*,Gary Payton*,Bobby Phills,Scottie Pippen*,Terry Porter,Brent Price,Glenn Robinson,Detlef Schrempf,Latrell Sprewell,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Walt Williams"
4,Vincent Askew
5,Keith Askins
6,Stacey Augmon
7,Anthony Avent
8,"Vin Baker,Benoit Benjamin,Bison Dele,Patrick Ewing*,Matt Geiger,Armen Gilliam,Brian Grant,Juwan Howard,Grant Long,Anthony Mason,Antonio McDyess,Billy Owens,Olden Polynice,Dino Radja,Bryant Reeves,Joe Smith,Kurt Thomas,Otis Thorpe,Loy Vaught,Clarence Weatherspoon,Kevin Willis"
9,"Charles Barkley*,Michael Cage,Elden Campbell,Cedric Ceballos,Dale Davis,Vlade Divac,Kevin Garnett,Tom Gugliotta,Grant Hill,Larry Johnson,Shawn Kemp,Christian Laettner,Karl Malone*,Oliver Miller,Alonzo Mourning*,Gheorghe Muresan,Shaquille O'Neal*,Hakeem Olajuwon*,David Robinson*,Arvydas Sabonis*"
10,Jon Barry
11,David Benoit
12,"Cory Alexander,Travis Best,Doug Christie,John Crotty,Howard Eisley,Anthony Goldwire,Greg Graham,Khalid Reeves,Rumeal Robinson,Tony Smith,Greg Sutton,Rex Walters,Charlie Ward"
13,"Sean Elliott,Michael Finley,Allan Houston,Jim Jackson,Dan Majerle,George McCloud,Chris Mills,Tracy Murray,Sam Perkins,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Steve Smith"
14,"Greg Anderson,Corie Blount"
15,"Rafael Addison,Jerome Allen,Melvin Booker,Tim Breaux,Mitchell Butler,Chris Carr,Randolph Childress,Kevin Edwards,Vincenzo Esposito,Kevin Gamble,Greg Grant,Sean Higgins,Bobby Hurley,Jimmy King,Joe Kleine,Jeff Malone,Harold Miner,Pete Myers,Doug Overton,Mark Price,Terrence Rencher,Shawn Respert,Scott Skiles,Jeff Turner,Gerald Wilkins,Micheal Williams,Reggie Williams,David Wingate"
16,Anthony Bowie
17,Shawn Bradley
18,"John Amaechi,Mario Bennett,Marques Bragg,Jason Caffey,Joe Courtney,Yinka Dare,Terry Davis,Andrew DeClercq,Richard Dumas,Acie Earl,Duane Ferrell,Kenny Gattison,Carl Herrera,Donald Hodge,Byron Houston,Stacey King,Antonio Lang,Anthony Miller,Eric Riley,Stanley Roberts,John Salley,Steve Scheffler,Dwayne Schintzius,Keith Tower,Dwayne Whitfield,Scott Williams,Corliss Williamson"
19,"Junior Burrough,Derrick Coleman,Doug Edwards,James Edwards,Antonio Harvey,Rick Mahorn,Rich Manning,Todd Mundt,Dan O'Sullivan,Cherokee Parks,Lou Roe,Danny Schayes,David Vaughn,Herb Williams,Monty Williams"
20,Frank Brickowski
21,Scott Brooks
22,Chucky Brown
23,Dee Brown
24,"Mike Brown,Adrian Caldwell,Tyrone Hill,Eric Leckner,Bob McCann,Eric Mobley,Clifford Rozier"
25,P.J. Brown
26,Randy Brown
27,Mark Bryant
28,Jud Buechler
29,"Matt Bullard,Randolph Keys,Mark Macon"
30,Antoine Carr
31,"Duane Causwell,Jim McIlvaine"
32,Calbert Cheaney
33,Pete Chilcutt
34,Marty Conlon
35,Tyrone Corbin
36,Terry Cummings
37,"Dell Curry,Dale Ellis,Danny Ferry,Wesley Person,Dennis Scott"
38,Michael Curry
39,"Michael Adams,Scott Burrell,Sasha Danilovic,Gary Grant,Brooks Thompson,Chris Whitney"
40,Antonio Davis
41,"Hubert Davis,Steve Kerr,Tim Legler"
42,Mark Davis
43,Todd Day
44,Sherman Douglas
45,"Chris Dudley,Pervis Ellison,Ervin Johnson,Will Perdue"
46,"Dana Barros,Joe Dumars*"
47,Tony Dumas
48,"Ledell Eackles,Eddie Johnson,Brad Lohaus,Sam Mack,Tracy Moore,Eric Piatkowski,Eldridge Recasner"
49,Tyus Edney
50,Blue Edwards
51,Craig Ehlo
52,Mario Elie
53,Matt Fish
54,Vern Fleming
55,Sherell Ford
56,Chris Gatling
57,Kendall Gill
58,"Steve Bardo,Ron Grandison,Jerry Reynolds,Bryon Russell,Lionel Simmons,Jamie Watson,Dontonio Wingfield"
59,Harvey Grant
60,Horace Grant
61,A.C. Green
62,Tom Hammonds
63,Darrin Hancock
64,Ron Harper
65,Lucious Harris
66,"LaPhonso Ellis,Alan Henderson"
67,Robert Horry
68,Lindsey Hunter
69,Avery Johnson
