Group,Player
0,Malik Allen
1,Tony Allen
2,"Arron Afflalo,Maurice Ager,Blake Ahearn,Derek Anderson,Darrell Armstrong,Carlos Arroyo,Chucky Atkins,Marcus Banks,J.J. Barea,Brent Barry,Marco Belinelli,Matt Bonner,Earl Boykins,Aaron Brooks,Shannon Brown,Greg Buckner,Rasual Butler,Brian Cardinal,Wilson Chandler,Mardy Collins,Mike Conley,Brian Cook,Daequan Cook,Javaris Crittenton,Austin Croshere,Yakhouba Diawara,Dan Dickau,Juan Dixon,Quincy Douby,Richie Frahm,Steve Francis,Pat Garrity,Mickael Gelabale,Devean George,Eddie Gill,Gordan Giricek,Joey Graham,Gerald Green,Anfernee Hardaway,Jason Hart,Trenton Hassell,Walter Herrmann,Robert Horry,Lindsey Hunter,Royal Ivey,Luke Jackson,Casey Jacobsen,Mike James,Anthony Johnson,Bobby Jones,Eddie Jones,Acie Law,Tyronn Lue,Stephon Marbury,Donyell Marshall,Darrick Martin,Jeff McInnis,C.J. Miles,Ronald Murray,Ira Newble,Steve Novak,Kevin Ollie,Andre Owens,Smush Parker,Sasha Pavlovic,Oleksiy Pecherov,Eric Piatkowski,Kasib Powell,Ronnie Price,J.J. Redick,Jeremy Richardson,Luke Ridnour,Sergio Rodriguez,Malik Rose,Kareem Rush,Brian Scalabrine,Ramon Sessions,Bobby Simmons,Eric Snow,Damon Stoudamire,Salim Stoudamire,D.J. Strawberry,Sebastian Telfair,Jacque Vaughn,Von Wafer,Antoine Walker,Darius Washington,C.J. Watson,Mike Wilks,Antoine Wright,Nick Young"
3,"Ray Allen,Carmelo Anthony,Leandro Barbosa,Chauncey Billups,Kobe Bryant,Caron Butler,Jose Calderon,Vince Carter,Jamal Crawford,Baron Davis,Ricky Davis,Mike Dunleavy,Kevin Durant,Monta Ellis,Jordan Farmar,Derek Fisher,Francisco Garcia,Rudy Gay,Manu Ginobili,Ryan Gomes,Ben Gordon,Danny Granger,Jeff Green,Willie Green,Richard Hamilton,Al Harrington,Devin Harris,Grant Hill,Josh Howard,Andre Iguodala,Allen Iverson*,Stephen Jackson,LeBron James,Antawn Jamison,Richard Jefferson,Joe Johnson,Rashard Lewis,Kyle Lowry,Corey Maggette,Shawn Marion,Kevin Martin,Rashad McCants,Tracy McGrady,Andre Miller,Cuttino Mobley,Jamario Moon,Troy Murphy,Steve Nash,Jameer Nelson,Dirk Nowitzki,Mehmet Okur,Travis Outlaw,Anthony Parker,Tony Parker,Chris Paul,Paul Pierce,Tayshaun Prince,Michael Redd,Jason Richardson,Nate Robinson,Brandon Roy,John Salmons,J.R. Smith,Peja Stojakovic,Jason Terry,Al Thornton,Hedo Turkoglu,Dwyane Wade,Gerald Wallace,Rasheed Wallace,Deron Williams,Lou Williams,Mo Williams,Metta World"
4,"Joel Anthony,Hilton Armstrong,James Augustine,Renaldo Balkman,Earl Barron,Maceo Baston,Calvin Booth,Ryan Bowen,Elton Brand,Primoz Brezec,Andre Brown,Kwame Brown,P.J. Brown,Jarron Collins,Jason Collins,Jermareo Davidson,Glen Davis,Paul Davis,Ike Diogu,Michael Doleac,Francisco Elson,Melvin Ely,Nick Fazekas,Adonal Foyle,Dan Gadzuric,Aaron Gray,Adrian Griffin,Othella Harrington,Mike Harris,David Harrison,Spencer Hawes,Nene Hilario,Ryan Hollins,Juwan Howard,Kris Humphries,Steven Hunter,Didier Ilunga-Mbenga,Jared Jeffries,Yi Jianlian,Alexander Johnson,Dahntay Jones,Dwayne Jones,Solomon Jones,Viktor Khryapa,Nenad Krstic,Raef LaFrentz,Carl Landry,Stephane Lasme,Mark Madsen,Jamaal Magloire,Sean Marks,Dominic McGuire,Chris Mihm,Darko Milicic,Randolph Morris,Alonzo Mourning*,Dikembe Mutombo*,Zaza Pachulia,Ruben Patterson,Johan Petro,Scot Pollard,Leon Powe,Josh Powell,Theo Ratliff,Chris Richard,Michael Ruffin,Brian Skinner,Jason Smith,Kirk Snyder,Awvee Storey,Stromile Swift,Kenny Thomas,Anderson Varejao,Jake Voskuhl,Chris Webber,Mario West,Aaron Williams,Justin Williams,Shelden Williams,Brandan Wright,Lorenzen Wright"
5,Gilbert Arenas
6,Kelenna Azubuike
7,Matt Barnes
8,"Charlie Bell,Mike Bibby,Steve Blake,Travis Diener,Chris Duhon,Randy Foye,Jannero Pargo,Chris Quinn,Jerry Stackhouse,Jason Williams"
9,"Raja Bell,Keith Bogans,Matt Carroll,Michael Finley,Daniel Gibson,Jarvis Hayes,Luther Head,Eddie House,Bobby Jackson,Damon Jones,Fred Jones,James Jones,Kyle Korver,Roger Mason,Bostjan Nachbar,Juan Carlos,Morris Peterson,Vladimir Radmanovic,DeShawn Stevenson,Sasha Vujacic,Martell Webster"
10,"Brandon Bass,Andris Biedrins,Andray Blatche,Andrew Bogut,Josh Boone,Andrew Bynum,Marcus Camby,Tyson Chandler,Nick Collison,Samuel Dalembert,Erick Dampier,Jeff Foster,Drew Gooden,Brendan Haywood,Al Horford,Zydrunas Ilgauskas,Chris Kaman,David Lee,Kenyon Martin,Jason Maxiell,Antonio McDyess,Paul Millsap,Nazr Mohammed,Joakim Noah,Shaquille O'Neal*,Fabricio Oberto,Emeka Okafor,Kendrick Perkins,Joel Przybilla,Luis Scola,Craig Smith,Joe Smith,Kurt Thomas,Tyrus Thomas,Hakim Warrick,Chris Wilcox"
11,Mark Blount
12,"LaMarcus Aldridge,Carlos Boozer,Chris Bosh,Luol Deng,Tim Duncan,Kevin Garnett,Pau Gasol,Dwight Howard,Al Jefferson,Brad Miller,Yao Ming*,Lamar Odom,Zach Randolph,Josh Smith,Amar'e Stoudemire,David West,Marvin Williams"
13,Bruce Bowen
14,Corey Brewer
15,Ronnie Brewer
16,Rodney Carney
17,"Anthony Carter,Marko Jaric,Luke Walton"
18,"Sam Cassell,T.J. Ford"
19,Josh Childress
20,Eddy Curry
21,Antonio Daniels
22,Marquis Daniels
23,Carlos Delfino
24,Boris Diaw
25,Keyon Dooling
26,Jared Dudley
27,Maurice Evans
28,Reggie Evans
29,"Rafer Alston,Raymond Felton,Kirk Hinrich,Jarrett Jack,Beno Udrih,Earl Watson"
30,Stephen Graham
31,Matt Harpring
32,"Channing Frye,Udonis Haslem"
33,Chuck Hayes
34,"DeSagana Diop,Amir Johnson,Ronny Turiaf,Sean Williams"
35,Jason Kapono
36,Jason Kidd
37,Andrei Kirilenko
38,Linas Kleiza
39,Brevin Knight
40,Desmond Mason
41,Mike Miller
42,Mikki Moore
43,Eduardo Najera
44,Rasho Nesterovic
45,Jermaine O'Neal
46,"Shane Battier,James Posey"
47,Quentin Richardson
48,Rajon Rondo
49,Quinton Ross
50,Thabo Sefolosha
51,Darius Songaila
52,Rodney Stuckey
53,Wally Szczerbiak
54,"Andrea Bargnani,Andres Nocioni,Tim Thomas"
55,"Mickael Pietrus,Ime Udoka"
56,Charlie Villanueva
57,Ben Wallace
58,Bonzi Wells
59,"Jamaal Tinsley,Delonte West"
60,"Devin Brown,Larry Hughes,Damien Wilkins"
61,Shawne Williams
62,Dorell Wright
63,"Trevor Ariza,Julian Wright"
64,Thaddeus Young
