Group,Player
0,Mahmoud Abdul-Rauf
1,Mark Aguirre
2,Greg Anthony
3,B.J. Armstrong
4,Vincent Askew
5,John Bagley
6,"Danny Ainge,Dana Barros,Matt Bullard,Craig Ehlo,Paul Graham,Brad Lohaus,Steve Smith"
7,John Battle
8,"Rafael Addison,Kenny Anderson,William Bedford,Winston Bennett,Lance Blanks,Kevin Brooks,Dee Brown,Randy Brown,Jud Buechler,Steve Burtt,Rex Chapman,Maurice Cheeks,Pete Chilcutt,Marty Conlon,Wayne Cooper,Brad Davis,Walter Davis,LeRon Ellis,Dave Feitl,Greg Foster,Anthony Frederick,Tom Garrick,Tate George,Mike Gminski,Greg Grant,Rickey Green,Sean Green,Sidney Green,Jack Haley,Scott Hastings,Sean Higgins,Dave Jamerson,Vinnie Johnson,Alec Kessler,Bo Kimble,Negele Knight,Jerome Lane,Doug Lee,Fat Lever,Kevin Lynch,Tharon Mayes,Bob McCann,Rodney Monroe,John Morton,Eric Murdock,Brian Oliver,Jimmy Oliver,Kenny Payne,Elliot Perry,Jim Petersen,Paul Pressey,Brian Quinnett,Kurt Rambis,Mark Randall,David Rivers,Delaney Rudd,Ralph Sampson*,Jeff Sanders,Dwayne Schintzius,Brad Sellers,Brian Shaw,LaBradford Smith,Otis Smith,Tony Smith,Rory Sparrow,Charles Thomas,Tom Tolbert,Andre Turner,Sam Vincent,Randy White,Mitchell Wiggins,Morlon Wiley,Jayson Williams,Randy Wittman,Joe Wolf"
9,David Benoit
10,"Tony Campbell,Tom Chambers,Joe Dumars*,Sean Elliott,Kendall Gill,Harvey Grant,Eddie Johnson,Kevin Johnson,Michael Jordan*,Reggie Lewis,Jeff Malone,Xavier McDaniel,Ricky Pierce,Isiah Thomas*"
11,"Greg Anderson,Anthony Bonner,Kevin Duckworth,Jerome Kersey"
12,Anthony Bowie
13,"Stacey Augmon,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Sam Bowie,Antoine Carr,Terry Catledge,Derrick Coleman,Terry Cummings,Brad Daugherty,Terry Davis,Pervis Ellison,Patrick Ewing*,Kenny Gattison,Armen Gilliam,Horace Grant,A.C. Green,Larry Johnson,Shawn Kemp,Grant Long,Karl Malone*,Moses Malone*,Danny Manning,Sam Mitchell,Dikembe Mutombo*,Larry Nance,Hakeem Olajuwon*,Billy Owens,Robert Parish*,Sam Perkins,Tim Perry,Scottie Pippen*,Clifford Robinson,David Robinson*,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Rik Smits,Larry Stewart,Otis Thorpe,Wayman Tisdale,Buck Williams,Hot Rod,Kevin Willis,Orlando Woolridge"
14,Terrell Brandon
15,Randy Breuer
16,Frank Brickowski
17,"Keith Askins,Tony Brown,Corey Crowder,Danny Ferry,Steve Henson,Rod Higgins,Craig Hodges,Mike Iuzzolino,Henry James,Jim Les,George McCloud,Tracy Moore,Dennis Scott,Greg Sutton,Danny Young"
18,Scott Brooks
19,"Alaa Abdelnaby,Mark Acres,Isaac Austin,Chucky Brown,Mark Bryant,Cedric Ceballos,Anthony Cook,Tom Copa,Vlade Divac,James Donaldson,Sherman Douglas,Tellis Frank,Tom Hammonds,Carl Herrera,Brian Howard,Rich King,Stacey King,Bart Kofoed,Eric Leckner,Cliff Levingston,Alton Lister,Luc Longley,Tim McCormick,Tod Murphy,Jerrod Mustaf,Alan Ogg,Robert Pack,Kevin Pritchard,Tree Rollins,Donald Royal,Jeff Ruland,Mike Sanders,Danny Schayes,Larry Smith,John Turner,Stojko Vrankovic,Ennis Whatley,Kenny Williams,Scott Williams"
20,Willie Burton
21,"Elden Campbell,Chris Dudley,Mark Eaton"
22,Bill Cartwright
23,"Anthony Mason,Ed Pinckney,John Salley"
24,"Victor Alexander,Michael Cage,Duane Causwell,Tyrone Hill,Andrew Lang,Charles Oakley,Olden Polynice,Mark West"
25,Lester Conner
26,Tyrone Corbin
27,Chris Corchiani
28,"Johnny Dawkins,Winston Garland"
29,"Dale Davis,Bison Dele,Chris Gatling,Donald Hodge,J.R. Reid,Stanley Roberts"
30,Greg Dreiling
31,Ledell Eackles
32,Blue Edwards
33,Kevin Edwards
34,Mario Elie
35,Duane Ferrell
36,Vern Fleming
37,Sleepy Floyd
38,Rick Fox
39,Gerald Glass
40,"Mookie Blaylock,Muggsy Bogues,Bimbo Coles,Gary Grant,Mark Jackson,Gary Payton*,Micheal Williams,David Wingate"
41,Jeff Grayer
42,Bob Hansen
43,"Michael Adams,Nick Anderson,Ron Anderson,Willie Anderson,Larry Bird*,Rolando Blackman,Dell Curry,Clyde Drexler*,Dale Ellis,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Dan Majerle,Vernon Maxwell,Reggie Miller*,Chris Mullin*,Chuck Person,Drazen Petrovic*,Terry Porter,Mark Price,Glen Rice,Pooh Richardson,Mitch Richmond*,Alvin Robertson,Rumeal Robinson,Byron Scott,Scott Skiles,Kenny Smith,John Starks,John Stockton*,Sedale Threatt,Spud Webb,Gerald Wilkins,Reggie Williams"
44,Dennis Hopson
45,Avery Johnson
46,Buck Johnson
47,"Manute Bol,Charles Jones,Greg Kite"
48,Joe Kleine
49,Jon Koncak
50,Larry Krystkowiak
51,Marcus Liberty
52,Todd Lichti
53,Mark Macon
54,Sarunas Marciulionis*
55,Rodney McCray
56,Kevin McHale*
57,Derrick McKey
58,Nate McMillan
59,Terry Mills
60,Chris Morris
61,"Steve Kerr,Ed Nealy,Trent Tucker,Kiki Vandeweghe"
62,Johnny Newman
