Group,Player
0,Alvan Adams
1,"Kareem Abdul-Jabbar*,Mark Aguirre,Greg Anderson,John Bagley,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Walter Berry,Larry Bird*,Rolando Blackman,Randy Breuer,Frank Brickowski,Michael Cage,Joe Barry,Bill Cartwright,Terry Catledge,Tom Chambers,Maurice Cheeks,Dave Corzine,Terry Cummings,Brad Daugherty,Clyde Drexler*,Kevin Duckworth,Joe Dumars*,Mark Eaton,James Edwards,Dale Ellis,Alex English*,Patrick Ewing*,Vern Fleming,Sleepy Floyd,Mike Gminski,Horace Grant,A.C. Green,Sidney Green,Derek Harper,Ron Harper,Roy Hinson,Jeff Hornacek,Phil Hubbard,Mark Jackson,Dennis Johnson*,Eddie Johnson,Kevin Johnson,Magic Johnson*,Michael Jordan*,Jerome Kersey,Bernard King*,Joe Kleine,Bill Laimbeer,Allen Leavell,Fat Lever,Jeff Malone,Karl Malone*,Moses Malone*,Tim McCormick,Rodney McCray,Xavier McDaniel,Kevin McHale*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Chuck Person,Terry Porter,Paul Pressey,Blair Rasmussen,Doc Rivers,Alvin Robertson,Cliff Robinson,Dennis Rodman*,Ralph Sampson*,Danny Schayes,Byron Scott,Purvis Short,Jack Sikma,Kenny Smith,Steve Stipanovich,John Stockton*,Roy Tarpley,Reggie Theus,Isiah Thomas*,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Jay Vincent,Kenny Walker,Mark West,Dominique Wilkins*,Gerald Wilkins,Buck Williams,Herb Williams,Hot Rod,John Williams,Kevin Willis,Mike Woodson,James Worthy*"
2,"Michael Adams,Danny Ainge,Richard Anderson,Dudley Bradley,Michael Cooper,Darrell Griffith,Gerald Henderson,Craig Hodges,John Lucas,Mike McGee,Reggie Miller*,Johnny Newman,Trent Tucker,Leon Wood"
3,"Mark Alarie,Steve Alford,Ron Anderson,Vincent Askew,James Bailey,William Bedford,Uwe Blab,Nate Blackwell,Manute Bol,Adrian Branch,Michael Brooks,Mike Brown,Steve Burtt,Tony Campbell,Rick Carlisle,Norris Coleman,Dallas Comegys,Lester Conner,Jeff Cook,Wayne Cooper,Winston Crite,Pat Cummings,Earl Cureton,Charles Davis,Darren Daye,Billy Donovan,Chris Dudley,Franklin Edwards,Chris Engler,Mike Evans,Jim Farmer,Dave Feitl,Kenny Fields,World B.,Stuart Gray,Dave Greenwood,Claude Gregory,Steve Harris,Scott Hastings,Dave Henderson,Kevin Henderson,Conner Henry,Dave Hoppen,Dennis Hopson,Michael Jackson,Buck Johnson,Clemon Johnson,Charles Jones,Charles Jones,Greg Kite,Bart Kofoed,Ralph Lewis,Reggie Lewis,Brad Lohaus,Maurice Lucas,Pace Mannion,Bill Martin,Maurice Martin,Wes Matthews,Kevin McKenna,Mark McNamara,Chris McNealy,Paul Mokeski,Pete Myers,Calvin Natt,Ed Nealy,Martin Nessley,Kurt Nimphius,Jawann Oldham,Louis Orr,Jim Paxson,Robert Reid,Jerry Reynolds,Johnny Rogers,Scott Roth,Mike Sanders,Russ Schoene,Carey Scurry,Jerry Sichting,Scott Skiles,Derek Smith,Larry Smith,Mike Smrek,Rory Sparrow,John Stroeder,Jon Sundvold,Terry Teagle,Bernard Thompson,Bob Thornton,Sedale Threatt,Ray Tolbert,Andrew Toney,Sedric Toney,Kelly Tripucka,Melvin Turpin,Terry Tyler,Danny Vranes,Mark Wade,Milt Wagner,Granville Waiters,Darrell Walker,Chris Washburn,Duane Washington,Chris Welp,Bill Wennington,Clinton Wheeler,Eric White,Tony White,Reggie Williams,Ricky Wilson,David Wingate,Joe Wolf,Orlando Woolridge,Danny Young"
4,John Battle
5,"Walter Davis,Johnny Dawkins,Rod Higgins,John Long,Chris Mullin*,Mark Price,Otis Smith"
6,Otis Birdsong
7,"Larry Krystkowiak,Cedric Maxwell,Fred Roberts"
8,"Antoine Carr,Ben Coleman,James Donaldson,Cliff Levingston,Rick Mahorn,Derrick McKey,Jim Petersen,John Salley"
9,"Steve Colter,Rickey Green,Frank Johnson,Kevin Williams"
10,Tyrone Corbin
11,"Dell Curry,Larry Drew,John Paxson"
12,Quintin Dailey
13,Adrian Dantley*
14,Brad Davis
15,"Caldwell Jones,Alton Lister,Tree Rollins,LaSalle Thompson"
16,"T.R. Dunn,Marc Iavaroni"
17,Craig Ehlo
18,Tellis Frank
19,Winston Garland
20,Armen Gilliam
21,"Mark Acres,Artis Gilmore*,Jon Koncak,Ed Pinckney,Olden Polynice,Kurt Rambis"
22,Petur Gudmundsson
23,Bob Hansen
24,Bill Hanzlik
25,Mike Holton
26,Jay Humphries
27,Steve Johnson
28,Vinnie Johnson
29,Albert King
30,Ben McDonald
31,Nate McMillan
32,Dirk Minniefield
33,Mike Mitchell
34,Sidney Moncrief
35,Ken Norman
36,Ricky Pierce
37,Scottie Pippen*
38,Harold Pressley
39,Detlef Schrempf
40,Brad Sellers
41,"Muggsy Bogues,Darnell Valentine"
42,Kiki Vandeweghe
43,Sam Vincent
44,Pearl Washington
45,Spud Webb
46,Jerome Whitehead
47,Randy Wittman
