Group,Player
0,Rafael Addison
1,Victor Alexander
2,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,B.J. Armstrong,Dana Barros,Mookie Blaylock,Muggsy Bogues,Terrell Brandon,Dee Brown,Scott Burrell,Sam Cassell,Calbert Cheaney,Bimbo Coles,Todd Day,Terry Dehere,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Sean Elliott,Kendall Gill,Tom Gugliotta,Anfernee Hardaway,Tim Hardaway,Derek Harper,Lucious Harris,Hersey Hawkins,Jeff Hornacek,Robert Horry,Allan Houston,Jim Jackson,Mark Jackson,Keith Jennings,Avery Johnson,Larry Johnson,Eddie Jones,Jason Kidd,Toni Kukoc,Dan Majerle,Donyell Marshall,Jamal Mashburn,Vernon Maxwell,Reggie Miller*,Chris Mills,Terry Mills,Chris Morris,Eric Murdock,Lamond Murray,Gary Payton*,Sam Perkins,Elliot Perry,Chuck Person,Scottie Pippen*,Khalid Reeves,Glen Rice,Pooh Richardson,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Jalen Rose,Detlef Schrempf,Byron Scott,Scott Skiles,Kenny Smith,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Rod Strickland,Nick Van,Spud Webb,Dominique Wilkins*,Reggie Williams,Walt Williams"
3,"Michael Adams,Danny Ainge,Greg Anthony,Walter Bond,Anthony Bowie,Scott Brooks,Dell Curry,Hubert Davis,Johnny Dawkins,Blue Edwards,Kevin Edwards,Craig Ehlo,Mario Elie,Dale Ellis,Danny Ferry,Rick Fox,Kevin Gamble,Steve Henson,Steve Kerr,Tim Legler,Brad Lohaus,Jeff Malone,Sarunas Marciulionis*,Lee Mayberry,Chris Mullin*,Johnny Newman,Anthony Peeler,Wesley Person,Eric Piatkowski,Trevor Ruffin,Dennis Scott,Chris Smith,Sedale Threatt,Rex Walters,Morlon Wiley"
4,Vincent Askew
5,"Alaa Abdelnaby,Derrick Alston,Greg Anderson,Willie Anderson,Keith Askins,Anthony Avent,Jon Barry,John Battle,Corie Blount,Anthony Bonner,Sam Bowie,Tim Breaux,Chucky Brown,Mike Brown,Randy Brown,Mark Bryant,Jud Buechler,Mitchell Butler,Tony Campbell,Bill Cartwright,Duane Causwell,Chris Childs,Steve Colter,John Crotty,Bill Curley,Lloyd Daniels,Antonio Davis,Terry Davis,Bison Dele,James Donaldson,Greg Dreiling,Kevin Duckworth,Richard Dumas,Tony Dumas,Pat Durham,Ledell Eackles,Acie Earl,Doug Edwards,James Edwards,Howard Eisley,Harold Ellis,Jo Jo,Duane Ferrell,Matt Fish,Vern Fleming,Sleepy Floyd,Corey Gaines,Kenny Gattison,Greg Graham,Gary Grant,Greg Grant,Jeff Grayer,Andres Guibert,Jack Haley,Tom Hammonds,Darrin Hancock,Jerome Harmon,Antonio Harvey,Carl Herrera,Sean Higgins,Donald Hodge,Byron Houston,Jay Humphries,Lindsey Hunter,Bobby Hurley,Jaren Jackson,Ervin Johnson,Askia Jones,Michael Jordan*,Adam Keefe,Jerome Kersey,Stacey King,Negele Knight,Jon Koncak,Larry Krystkowiak,Eric Leckner,Jim Les,Cliff Levingston,Alton Lister,Ryan Lorthridge,George Lynch,Don MacLean,Mark Macon,Rick Mahorn,Moses Malone*,Darrick Martin,George McCloud,Jim McIlvaine,Aaron McKie,Anthony Miller,Harold Miner,Greg Minor,Eric Mobley,Dwayne Morton,Tracy Murray,Pete Myers,Ivano Newbill,Robert Parish*,Tim Perry,Ricky Pierce,Ed Pinckney,Terry Porter,Kevin Pritchard,Kurt Rambis,Eric Riley,Doc Rivers,Fred Roberts,James Robinson,Carlos Rogers,Tree Rollins,Bryon Russell,Steve Scheffler,Dwayne Schintzius,Rony Seikaly,Charles Shackleford,Lionel Simmons,Dickey Simpkins,Reggie Slater,Doug Smith,Michael Smith,Tony Smith,Elmore Spencer,Felton Spencer,Larry Stewart,Greg Sutton,Zan Tabak,Brooks Thompson,LaSalle Thompson,Anthony Tucker,Henry Turner,Jeff Turner,B.J. Tyler,Kenny Walker,Jamie Watson,David Wesley,Ennis Whatley,Chris Whitney,Herb Williams,Jayson Williams,John Williams,Monty Williams,Trevor Wilson,David Wingate,Joe Wolf,Randy Woods,Haywoode Workman"
6,"Stacey Augmon,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Elden Campbell,Cedric Ceballos,Derrick Coleman,Vlade Divac,Chris Dudley,Patrick Ewing*,Armen Gilliam,Brian Grant,A.C. Green,Grant Hill,Tyrone Hill,Juwan Howard,Popeye Jones,Shawn Kemp,Christian Laettner,Andrew Lang,Grant Long,Karl Malone*,Tony Massenburg,Derrick McKey,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Billy Owens,Bobby Phills,Olden Polynice,Dino Radja,David Robinson*,Rodney Rogers,Sean Rooks,Malik Sealy,Charles Smith,Rik Smits,Bryant Stith,Loy Vaught,Clarence Weatherspoon,Chris Webber,Doug West,Buck Williams,Hot Rod,Kevin Willis,Sharone Wright"
7,"Pervis Ellison,Greg Foster,Sam Mitchell"
8,"Benoit Benjamin,Michael Cage,Antoine Carr,Marty Conlon,Terry Cummings,Dale Davis,Chris Gatling,Matt Geiger,Horace Grant,Danny Manning,Anthony Mason,Oliver Miller,Eric Montross,Gheorghe Muresan,Charles Oakley,Bo Outlaw,Will Perdue,J.R. Reid,Dennis Rodman*,Clifford Rozier,John Salley,Michael Smith,Otis Thorpe,Mark West,Lorenzo Williams"
9,David Benoit
