Group,Player
0,Greg Anthony
1,B.J. Armstrong
2,"Dana Barros,Matt Bullard,Mike Iuzzolino,Brad Lohaus"
3,John Battle
4,"Thurl Bailey,Buck Johnson,Larry Krystkowiak,Sam Mitchell,Doug Smith,Herb Williams"
5,"Alaa Abdelnaby,Mark Acres,Rafael Addison,Kenny Anderson,Vincent Askew,Keith Askins,Isaac Austin,William Bedford,Winston Bennett,Lance Blanks,Terrell Brandon,Randy Breuer,Kevin Brooks,Scott Brooks,Chucky Brown,Dee Brown,Randy Brown,Tony Brown,Mark Bryant,Jud Buechler,Steve Burtt,Bill Cartwright,Cedric Ceballos,Rex Chapman,Maurice Cheeks,Pete Chilcutt,Marty Conlon,Lester Conner,Anthony Cook,Wayne Cooper,Tom Copa,Chris Corchiani,Corey Crowder,Brad Davis,Walter Davis,Bison Dele,Vlade Divac,James Donaldson,Sherman Douglas,Greg Dreiling,James Edwards,LeRon Ellis,Dave Feitl,Danny Ferry,Greg Foster,Tellis Frank,Anthony Frederick,Tom Garrick,Chris Gatling,Tate George,Mike Gminski,Greg Grant,Rickey Green,Sean Green,Sidney Green,Jack Haley,Tom Hammonds,Bob Hansen,Scott Hastings,Steve Henson,Carl Herrera,Rod Higgins,Sean Higgins,Donald Hodge,Craig Hodges,Brian Howard,Dave Jamerson,Henry James,Vinnie Johnson,Steve Kerr,Alec Kessler,Bo Kimble,Rich King,Stacey King,Negele Knight,Bart Kofoed,Jerome Lane,Eric Leckner,Doug Lee,Jim Les,Fat Lever,Cliff Levingston,Todd Lichti,Alton Lister,Luc Longley,Kevin Lynch,Tharon Mayes,Bob McCann,George McCloud,Tim McCormick,Rodney Monroe,Tracy Moore,John Morton,Eric Murdock,Tod Murphy,Jerrod Mustaf,Ed Nealy,Alan Ogg,Brian Oliver,Jimmy Oliver,Robert Pack,Kenny Payne,Will Perdue,Elliot Perry,Jim Petersen,Paul Pressey,Kevin Pritchard,Brian Quinnett,Kurt Rambis,Mark Randall,J.R. Reid,Jerry Reynolds,David Rivers,Tree Rollins,Donald Royal,Delaney Rudd,Jeff Ruland,Ralph Sampson*,Jeff Sanders,Mike Sanders,Danny Schayes,Dwayne Schintzius,Dennis Scott,Brad Sellers,Brian Shaw,Charles Smith,LaBradford Smith,Larry Smith,Otis Smith,Tony Smith,Rory Sparrow,Greg Sutton,Charles Thomas,Tom Tolbert,Trent Tucker,Andre Turner,John Turner,Kiki Vandeweghe,Sam Vincent,Stojko Vrankovic,Darrell Walker,Ennis Whatley,Randy White,Mitchell Wiggins,Morlon Wiley,Jayson Williams,Kenny Williams,Scott Williams,Randy Wittman,Joe Wolf,Danny Young"
6,David Benoit
7,"Michael Adams,Danny Ainge,Nick Anderson,Ron Anderson,Willie Anderson,John Bagley,Larry Bird*,Rolando Blackman,Mookie Blaylock,Muggsy Bogues,Tony Campbell,Tom Chambers,Bimbo Coles,Dell Curry,Johnny Dawkins,Clyde Drexler*,Joe Dumars*,Kevin Edwards,Craig Ehlo,Sean Elliott,Dale Ellis,A.J. English,Winston Garland,Kendall Gill,Gerald Glass,Paul Graham,Gary Grant,Jeff Grayer,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Mark Jackson,Eddie Johnson,Kevin Johnson,Michael Jordan*,Dan Majerle,Jeff Malone,Sarunas Marciulionis*,Vernon Maxwell,Reggie Miller*,Chris Mullin*,Johnny Newman,Gary Payton*,Chuck Person,Drazen Petrovic*,Ricky Pierce,Terry Porter,Mark Price,Glen Rice,Pooh Richardson,Mitch Richmond*,Alvin Robertson,Rumeal Robinson,Byron Scott,Scott Skiles,Kenny Smith,Steve Smith,John Starks,John Stockton*,Rod Strickland,Terry Teagle,Isiah Thomas*,Sedale Threatt,Spud Webb,Gerald Wilkins,Micheal Williams,Reggie Williams,David Wingate,James Worthy*"
8,Anthony Bowie
9,Willie Burton
10,"Greg Anderson,Stacey Augmon,Charles Barkley*,Benoit Benjamin,Anthony Bonner,Sam Bowie,Mike Brown,Michael Cage,Elden Campbell,Antoine Carr,Terry Catledge,Duane Causwell,Derrick Coleman,Tyrone Corbin,Terry Cummings,Brad Daugherty,Terry Davis,Kevin Duckworth,Chris Dudley,Mark Eaton,Pervis Ellison,Patrick Ewing*,Kenny Gattison,Armen Gilliam,Harvey Grant,Horace Grant,A.C. Green,Tyrone Hill,Larry Johnson,Shawn Kemp,Jerome Kersey,Andrew Lang,Reggie Lewis,Grant Long,Karl Malone*,Moses Malone*,Danny Manning,Anthony Mason,Xavier McDaniel,Chris Morris,Dikembe Mutombo*,Larry Nance,Ken Norman,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Robert Parish*,Sam Perkins,Tim Perry,Ed Pinckney,Scottie Pippen*,Olden Polynice,Clifford Robinson,David Robinson*,Dennis Rodman*,John Salley,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Rik Smits,Felton Spencer,Larry Stewart,Otis Thorpe,Wayman Tisdale,Doug West,Buck Williams,Hot Rod,Kevin Willis,Orlando Woolridge"
11,"Victor Alexander,Dale Davis,Stanley Roberts,Mark West"
12,Ledell Eackles
13,Mario Elie
14,Duane Ferrell
15,Vern Fleming
16,"Mahmoud Abdul-Rauf,Sleepy Floyd"
17,Rick Fox
18,"Frank Brickowski,Blue Edwards,Kevin Gamble,Bill Laimbeer,Fred Roberts,Loy Vaught"
19,"Manute Bol,Charles Jones,Greg Kite,Jon Koncak,Jeff Turner"
20,Dennis Hopson
21,Avery Johnson
22,Joe Kleine
23,Marcus Liberty
24,"Mark Aguirre,Mark Macon"
25,Rodney McCray
26,Kevin McHale*
27,Derrick McKey
28,Nate McMillan
29,Terry Mills
30,John Paxson
31,Blair Rasmussen
32,Doc Rivers
33,Charles Shackleford
34,LaSalle Thompson
35,Alexander Volkov
