Group,Player
0,Solomon Alabi
1,Lavoy Allen
2,Tony Allen
3,Al-Farouq Aminu
4,Lou Amundson
5,Chris Andersen
6,"Alan Anderson,James Anderson,Luke Babbitt,Mike Bibby,Earl Boykins,DeMarre Carroll,Keyon Dooling,Wayne Ellington,Maurice Evans,Gary Forbes,Daniel Gibson,Andrew Goudelock,Lester Hudson,Mike James,Armon Johnson,Jason Kapono,Roger Mason,Eric Maynor,Brad Miller,E'Twaun Moore,A.J. Price,Jerry Stackhouse,DaJuan Summers,Reggie Williams"
7,Joel Anthony
8,Gilbert Arenas
9,Trevor Ariza
10,Jeff Ayres
11,Leandro Barbosa
12,"D.J. Augustin,J.J. Barea"
13,Andrea Bargnani
14,Matt Barnes
15,Shane Battier
16,"Ryan Anderson,Nicolas Batum,Jared Dudley,Danny Green,Al Harrington,Antawn Jamison,Marvin Williams"
17,Michael Beasley
18,Rodrigue Beaubois
19,Raja Bell
20,Andris Biedrins
21,Chauncey Billups
22,Bismack Biyombo
23,Andrew Bogut
24,"LaMarcus Aldridge,Brandon Bass,Carlos Boozer,Chris Bosh,Elton Brand,Andrew Bynum,DeMarcus Cousins,Tim Duncan,Kevin Garnett,Marc Gasol,Pau Gasol,Rudy Gay,Paul George,Drew Gooden,Marcin Gortat,Blake Griffin,Roy Hibbert,Dwight Howard,Kris Humphries,Andre Iguodala,Ersan Ilyasova,Al Jefferson,David Lee,Kevin Love,Shawn Marion,Paul Millsap,Greg Monroe,Joakim Noah,Zaza Pachulia,Luis Scola,Josh Smith,Amar'e Stoudemire,Gerald Wallace,David West,Thaddeus Young"
25,Avery Bradley
26,Corey Brewer
27,Ronnie Brewer
28,Derrick Brown
29,"Arron Afflalo,Carmelo Anthony,Kobe Bryant,Vince Carter,Goran Dragic,Kevin Durant,Monta Ellis,Tyreke Evans,Randy Foye,Danilo Gallinari,Danny Granger,James Harden,Devin Harris,Gordon Hayward,Kyrie Irving,Jarrett Jack,LeBron James,Brandon Jennings,Joe Johnson,Ty Lawson,Courtney Lee,Kyle Lowry,Wesley Matthews,O.J. Mayo,Dirk Nowitzki,Tony Parker,Chris Paul,Paul Pierce,Derrick Rose,Ramon Sessions,Jason Terry,Isaiah Thomas,Marcus Thornton,Dwyane Wade,John Wall,Russell Westbrook,Deron Williams,Lou Williams"
30,"Matt Bonner,Chase Budinger,Steve Novak"
31,Alec Burks
32,"Marco Belinelli,Shannon Brown,Caron Butler,Anthony Morrow,Klay Thompson,Nick Young"
33,Jimmy Butler
34,Marcus Camby
