Group,Player
0,Malik Allen
1,Tony Allen
2,"Arron Afflalo,Maurice Ager,Blake Ahearn,Derek Anderson,Gilbert Arenas,Darrell Armstrong,Carlos Arroyo,Chucky Atkins,Marcus Banks,J.J. Barea,Matt Barnes,Earl Barron,Brent Barry,Marco Belinelli,Charlie Bell,Mike Bibby,Matt Bonner,Calvin Booth,Bruce Bowen,Earl Boykins,Aaron Brooks,P.J. Brown,Shannon Brown,Greg Buckner,Rasual Butler,Brian Cardinal,Rodney Carney,Wilson Chandler,Mardy Collins,Brian Cook,Daequan Cook,Javaris Crittenton,Austin Croshere,Jermareo Davidson,Paul Davis,Yakhouba Diawara,Dan Dickau,Travis Diener,Juan Dixon,Quincy Douby,Chris Duhon,Francisco Elson,Steve Francis,Pat Garrity,Mickael Gelabale,Devean George,Eddie Gill,Gordan Giricek,Joey Graham,Gerald Green,Adrian Griffin,Anfernee Hardaway,Jason Hart,Trenton Hassell,Jarvis Hayes,Luther Head,Walter Herrmann,Robert Horry,Eddie House,Juwan Howard,Lindsey Hunter,Bobby Jackson,Luke Jackson,Casey Jacobsen,Mike James,Jared Jeffries,Bobby Jones,Damon Jones,Eddie Jones,Viktor Khryapa,Nenad Krstic,Acie Law,Tyronn Lue,Mark Madsen,Jamaal Magloire,Stephon Marbury,Donyell Marshall,Darrick Martin,Dominic McGuire,Jeff McInnis,Chris Mihm,C.J. Miles,Randolph Morris,Ronald Murray,Ira Newble,Steve Novak,Kevin Ollie,Andre Owens,Jannero Pargo,Smush Parker,Sasha Pavlovic,Oleksiy Pecherov,Eric Piatkowski,Kasib Powell,Ronnie Price,Chris Quinn,J.J. Redick,Jeremy Richardson,Luke Ridnour,Sergio Rodriguez,Malik Rose,Quinton Ross,Kareem Rush,Brian Scalabrine,Ramon Sessions,Bobby Simmons,Eric Snow,Jerry Stackhouse,Damon Stoudamire,Salim Stoudamire,D.J. Strawberry,Ime Udoka,Jacque Vaughn,Von Wafer,Antoine Walker,Darius Washington,C.J. Watson,Delonte West,Mike Wilks,Jason Williams,Shawne Williams,Antoine Wright,Lorenzen Wright,Nick Young"
3,"Ray Allen,Rafer Alston,Carmelo Anthony,Kelenna Azubuike,Leandro Barbosa,Shane Battier,Raja Bell,Chauncey Billups,Steve Blake,Kobe Bryant,Caron Butler,Jose Calderon,Anthony Carter,Vince Carter,Jamal Crawford,Baron Davis,Ricky Davis,Carlos Delfino,Boris Diaw,Mike Dunleavy,Kevin Durant,Monta Ellis,Raymond Felton,Michael Finley,Derek Fisher,Francisco Garcia,Rudy Gay,Manu Ginobili,Ryan Gomes,Ben Gordon,Danny Granger,Willie Green,Richard Hamilton,Al Harrington,Devin Harris,Grant Hill,Kirk Hinrich,Josh Howard,Andre Iguodala,Allen Iverson*,Jarrett Jack,Stephen Jackson,LeBron James,Antawn Jamison,Marko Jaric,Richard Jefferson,Joe Johnson,Jason Kidd,Linas Kleiza,Rashard Lewis,Corey Maggette,Kevin Martin,Rashad McCants,Tracy McGrady,Andre Miller,Mike Miller,Cuttino Mobley,Troy Murphy,Bostjan Nachbar,Steve Nash,Juan Carlos,Jameer Nelson,Andres Nocioni,Dirk Nowitzki,Mehmet Okur,Travis Outlaw,Anthony Parker,Tony Parker,Chris Paul,Paul Pierce,Tayshaun Prince,Michael Redd,Jason Richardson,Nate Robinson,Rajon Rondo,Brandon Roy,John Salmons,DeShawn Stevenson,Peja Stojakovic,Jason Terry,Tim Thomas,Al Thornton,Hedo Turkoglu,Beno Udrih,Charlie Villanueva,Dwyane Wade,Gerald Wallace,Rasheed Wallace,Earl Watson,Martell Webster,Deron Williams,Lou Williams,Mo Williams,Metta World"
4,"Trevor Ariza,Maceo Baston,Andrew Bynum,Jarron Collins,Jason Collins,Glen Davis,Nick Fazekas,Stephen Graham,David Harrison,Ryan Hollins,Alexander Johnson,Amir Johnson,Dwayne Jones,Carl Landry,Sean Marks,Alonzo Mourning*,Dikembe Mutombo*,Zaza Pachulia,Scot Pollard,Leon Powe,Michael Ruffin,Kirk Snyder,Stromile Swift,Brandan Wright,Julian Wright"
5,"Joel Anthony,Hilton Armstrong,James Augustine,Renaldo Balkman,Ryan Bowen,Elton Brand,Primoz Brezec,Andre Brown,Kwame Brown,Ike Diogu,Michael Doleac,Melvin Ely,Adonal Foyle,Richie Frahm,Dan Gadzuric,Aaron Gray,Othella Harrington,Mike Harris,Spencer Hawes,Nene Hilario,Kris Humphries,Steven Hunter,Didier Ilunga-Mbenga,Dahntay Jones,Solomon Jones,Raef LaFrentz,Stephane Lasme,Ruben Patterson,Josh Powell,Theo Ratliff,Chris Richard,Brian Skinner,Jason Smith,Awvee Storey,Kenny Thomas,Anderson Varejao,Jake Voskuhl,Chris Webber,Mario West,Aaron Williams,Justin Williams,Shelden Williams"
6,Andrea Bargnani
7,"Brandon Bass,Andris Biedrins,Andray Blatche,Mark Blount,Josh Boone,Marcus Camby,Tyson Chandler,Nick Collison,Eddy Curry,Samuel Dalembert,Erick Dampier,DeSagana Diop,Jeff Foster,Udonis Haslem,Brendan Haywood,Al Horford,David Lee,Kenyon Martin,Jason Maxiell,Antonio McDyess,Paul Millsap,Nazr Mohammed,Mikki Moore,Rasho Nesterovic,Joakim Noah,Shaquille O'Neal*,Fabricio Oberto,Kendrick Perkins,Joel Przybilla,Luis Scola,Craig Smith,Joe Smith,Kurt Thomas,Ronny Turiaf,Hakim Warrick,Chris Wilcox,Sean Williams,Thaddeus Young"
8,"Keith Bogans,Matt Carroll,Maurice Evans,Jordan Farmar,Daniel Gibson,Fred Jones,James Jones,Kyle Korver,Roger Mason,Morris Peterson,Mickael Pietrus,James Posey,Vladimir Radmanovic,J.R. Smith,Sasha Vujacic"
9,"LaMarcus Aldridge,Andrew Bogut,Carlos Boozer,Chris Bosh,Luol Deng,Tim Duncan,Kevin Garnett,Pau Gasol,Drew Gooden,Jeff Green,Dwight Howard,Zydrunas Ilgauskas,Al Jefferson,Chris Kaman,Andrei Kirilenko,Shawn Marion,Brad Miller,Yao Ming*,Jamario Moon,Lamar Odom,Emeka Okafor,Zach Randolph,Josh Smith,Amar'e Stoudemire,David West,Marvin Williams"
10,Corey Brewer
11,Ronnie Brewer
12,"Sam Cassell,T.J. Ford"
13,Josh Childress
14,Antonio Daniels
15,"Marquis Daniels,Brevin Knight,Sebastian Telfair"
16,Keyon Dooling
17,Jared Dudley
18,Reggie Evans
19,Randy Foye
20,Channing Frye
21,Matt Harpring
22,Chuck Hayes
23,Royal Ivey
24,Yi Jianlian
25,Anthony Johnson
26,Jason Kapono
27,Kyle Lowry
28,Desmond Mason
29,Eduardo Najera
30,Jermaine O'Neal
31,Johan Petro
32,Quentin Richardson
33,Thabo Sefolosha
34,Darius Songaila
35,Rodney Stuckey
36,Wally Szczerbiak
37,Tyrus Thomas
38,"Mike Conley,Jamaal Tinsley"
39,"Darko Milicic,Ben Wallace"
40,Luke Walton
41,Bonzi Wells
42,"Devin Brown,Larry Hughes,Damien Wilkins"
43,Dorell Wright
