Group,Player
0,"Mark Aguirre,Larry Bird*,Rolando Blackman,Tony Brown,Tom Chambers,Maurice Cheeks,Walter Davis,Clyde Drexler*,Joe Dumars*,Dale Ellis,Alex English*,Julius Erving*,Vern Fleming,Sleepy Floyd,Rickey Green,Ron Harper,Jay Humphries,Dennis Johnson*,Eddie Johnson,Magic Johnson*,Vinnie Johnson,Michael Jordan*,Fat Lever,John Long,Jeff Malone,Chris Mullin*,Chuck Person,Terry Porter,Paul Pressey,Doc Rivers,Alvin Robertson,Byron Scott,Derek Smith,John Stockton*,Reggie Theus,Isiah Thomas*,Kiki Vandeweghe,Pearl Washington,Dominique Wilkins*,Gerald Wilkins,Mike Woodson"
1,"Michael Adams,Danny Ainge,Michael Cooper,Brad Davis,Mike Evans,Darrell Griffith,Derek Harper,Craig Hodges,Jeff Hornacek,John Lucas,Mike McGee,Kevin McKenna,Johnny Moore,Jim Paxson,John Paxson,Robert Reid,Detlef Schrempf,Jon Sundvold,Andrew Toney,Trent Tucker,Leon Wood,Danny Young"
2,"Rafael Addison,Mark Alarie,Richard Anderson,Ron Anderson,James Bailey,Greg Ballard,John Battle,William Bedford,Kent Benson,Otis Birdsong,Uwe Blab,Sam Bowie,Dudley Bradley,Adrian Branch,Frank Brickowski,Junior Bridgeman,Michael Brooks,Mike Brown,Tony Campbell,Rick Carlisle,Antoine Carr,Steve Colter,Darwin Cook,Tyrone Corbin,Pat Cummings,Dell Curry,Quintin Dailey,Darryl Dawkins,Darren Daye,Greg Dreiling,Kevin Duckworth,Franklin Edwards,James Edwards,Craig Ehlo,Chris Engler,Dave Feitl,Kenny Fields,World B.,Kenny Gattison,Grant Gondrezick,Lancaster Gordon,Stewart Granger,Stuart Gray,Kenny Green,Steve Harris,Scott Hastings,Conner Henry,Rod Higgins,Mike Holton,Geoff Huston,Marc Iavaroni,Buck Johnson,Clemon Johnson,Eddie Johnson,Frank Johnson,Marques Johnson,Steffond Johnson,Anthony Jones,Tim Kempton,Albert King,Bernard King*,Greg Kite,Larry Krystkowiak,Allen Leavell,Keith Lee,Lewis Lloyd,Pace Mannion,Fernando Martin,Maurice Martin,Wes Matthews,Scooter McCray,Ben McDonald,Mark McNamara,Chris McNealy,Dirk Minniefield,Mike Mitchell,Paul Mokeski,Sidney Moncrief,Perry Moss,Jay Murphy,Pete Myers,Chuck Nevitt,Johnny Newman,Kurt Nimphius,Mike O'Koren,Jawann Oldham,Louis Orr,Michael Phelps,Ben Poquette,Harold Pressley,Mark Price,Jerry Reynolds,Fred Roberts,Johnny Rogers,Dan Roundfield,Jeff Ruland,Walker Russell,Russ Schoene,Carey Scurry,Purvis Short,Scott Skiles,Clinton Smith,Keith Smith,Otis Smith,Mike Smrek,Rory Sparrow,Terence Stansbury,Brook Steppe,Bernard Thompson,Billy Thompson,Bob Thornton,Sedale Threatt,Elston Turner,Jeff Turner,Melvin Turpin,Nick Vanos,Sam Vincent,Danny Vranes,Granville Waiters,Bill Walton*,Chris Washburn,Spud Webb,Marvin Webster,Bill Wennington,Jerome Whitehead,Mitchell Wiggins,Eddie Lee,Gus Williams,Kevin Williams,Ray Williams,Othell Wilson,Al Wood,Brad Wright"
3,"Kareem Abdul-Jabbar*,Alvan Adams,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Walter Berry,Manute Bol,Michael Cage,Kenny Carr,Joe Barry,Bill Cartwright,Terry Catledge,Wayne Cooper,Dave Corzine,Terry Cummings,Earl Cureton,Adrian Dantley*,Brad Daugherty,James Donaldson,Mark Eaton,Patrick Ewing*,Artis Gilmore*,Mike Gminski,A.C. Green,Sidney Green,Dave Greenwood,Roy Hinson,Phil Hubbard,Steve Johnson,Caldwell Jones,Charles Jones,Jerome Kersey,Joe Kleine,Jon Koncak,Bill Laimbeer,Cliff Levingston,Alton Lister,Karl Malone*,Moses Malone*,Cedric Maxwell,Tim McCormick,Rodney McCray,Xavier McDaniel,Kevin McHale*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Jim Petersen,Ricky Pierce,Ed Pinckney,Kurt Rambis,Blair Rasmussen,Tree Rollins,Mike Sanders,Danny Schayes,Brad Sellers,Jack Sikma,Larry Smith,Steve Stipanovich,Roy Tarpley,LaSalle Thompson,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Terry Tyler,Darrell Walker,Kenny Walker,Buck Williams,Herb Williams,Hot Rod,Kevin Willis,Orlando Woolridge,James Worthy*"
4,"Gene Banks,Randy Breuer,Ben Coleman,Dennis Rodman*,John Salley,Ralph Sampson*,Mark West"
5,"John Bagley,Johnny Dawkins,Larry Drew,Gerald Henderson,Kelly Tripucka,Darnell Valentine,David Wingate"
6,T.R. Dunn
7,Bob Hansen
8,Bill Hanzlik
9,Rick Mahorn
10,Nate McMillan
11,Ed Nealy
12,"Maurice Lucas,Mark Olberding"
13,"Kyle Macy,Clint Richardson,Jerry Sichting"
14,"Cliff Robinson,Terry Teagle"
15,Jay Vincent
16,Ennis Whatley
17,Rory White
18,John Williams
19,Randy Wittman
