Group,Player
0,"Mahmoud Abdul-Rauf,Ray Allen,Kenny Anderson,Greg Anthony,Travis Best,Mookie Blaylock,Terrell Brandon,Sam Cassell,Chris Childs,Doug Christie,Tyrone Corbin,Todd Day,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Mario Elie,Dale Ellis,LaPhonso Ellis,Danny Ferry,Michael Finley,Rick Fox,Kendall Gill,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Allan Houston,Lindsey Hunter,Allen Iverson*,Jim Jackson,Mark Jackson,Avery Johnson,Kevin Johnson,Eddie Jones,Michael Jordan*,Jason Kidd,Kerry Kittles,Toni Kukoc,Stephon Marbury,Darrick Martin,Jamal Mashburn,Vernon Maxwell,George McCloud,Reggie Miller*,Chris Mills,Chris Mullin*,Gary Payton*,Anthony Peeler,Sam Perkins,Wesley Person,Bobby Phills,Scottie Pippen*,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Bryon Russell,Detlef Schrempf,Dennis Scott,Malik Sealy,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Dominique Wilkins*,Gerald Wilkins,Walt Williams"
1,Nick Anderson
2,"Cory Alexander,Lee Mayberry,Terry Porter,Khalid Reeves,James Robinson,Brooks Thompson,Charlie Ward"
3,"Shandon Anderson,Willie Anderson,B.J. Armstrong,Darrell Armstrong,Dana Barros,Brent Barry,Jon Barry,Melvin Booker,Scott Brooks,Kobe Bryant,Matt Bullard,Chris Carr,Duane Causwell,Pete Chilcutt,John Crotty,Terry Cummings,Emanual Davis,Terry Dehere,Tony Delk,Duane Ferrell,Kevin Gamble,Anthony Goldwire,Michael Hawkins,Fred Hoiberg,Jaren Jackson,Henry James,Eddie Johnson,Sam Mack,Dan Majerle,Jeff McInnis,Nate McMillan,Chris Morris,Eric Murdock,Steve Nash,Doug Overton,Eric Piatkowski,Brent Price,Eldridge Recasner,Shawn Respert,Byron Scott,Kenny Smith,Rex Walters,Chris Whitney,David Wingate"
4,"Sean Rooks,Donald Royal"
5,"Shareef Abdur-Rahim,Greg Anderson,Isaac Austin,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Marcus Camby,Elden Campbell,Cedric Ceballos,Calbert Cheaney,Derrick Coleman,Antonio Davis,Dale Davis,Mark Davis,Vlade Divac,Patrick Ewing*,Kevin Garnett,Dean Garrett,Armen Gilliam,Horace Grant,A.C. Green,Tom Gugliotta,Tom Hammonds,Carl Herrera,Grant Hill,Tyrone Hill,Juwan Howard,Ervin Johnson,Larry Johnson,Popeye Jones,Shawn Kemp,Christian Laettner,Karl Malone*,Danny Manning,Anthony Mason,Tony Massenburg,Antonio McDyess,Sam Mitchell,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Greg Ostertag,Bo Outlaw,Billy Owens,Will Perdue,Olden Polynice,Bryant Reeves,Rodney Rogers,Arvydas Sabonis*,Rony Seikaly,Joe Smith,Michael Smith,Rik Smits,Felton Spencer,Derek Strong,Otis Thorpe,Gary Trent,Loy Vaught,Antoine Walker,Rasheed Wallace,Clarence Weatherspoon,Chris Webber,Eric Williams,Hot Rod,Corliss Williamson,Kevin Willis,Lorenzen Wright"
6,"Corie Blount,Matt Geiger,John Wallace"
7,"Ashraf Amaya,Vincent Askew,Stacey Augmon,Donnie Boyce,Mark Bradtke,Randy Brown,Michael Cage,Adrian Caldwell,Yinka Dare,Bison Dele,Nate Driggers,Tony Dumas,Acie Earl,Pervis Ellison,Jamie Feick,Todd Fuller,Brian Grant,Litterial Green,Darrin Hancock,Alan Henderson,Mark Hendrickson,Stacey King,Antonio Lang,Eric Leckner,Alton Lister,Grant Long,Rick Mahorn,Amal McCaskill,Xavier McDaniel,Derrick McKey,Greg Minor,Eric Mobley,Martin Muursepp,Ruben Nembhard,Ivano Newbill,Ken Norman,Jermaine O'Neal,Ray Owes,Robert Parish*,Dino Radja,Don Reid,Stanley Roberts,David Robinson*,Lou Roe,Malik Rose,Clifford Rozier,Kevin Salvadori,Danny Schayes,Dickey Simpkins,Charles Smith,Eric Snow,Larry Stewart,Mark Strickland,Brett Szabo,Zan Tabak,Kurt Thomas,LaSalle Thompson,Wayman Tisdale,David Vaughn,Samaki Walker,Ben Wallace,Bill Wennington,Herb Williams,Jerome Williams,Joe Wolf,Sharone Wright,George Zidek"
8,"Rafael Addison,Jerome Allen,Frank Brickowski,Dee Brown,Marcus Brown,Jud Buechler,Scott Burrell,Willie Burton,Mitchell Butler,Randolph Childress,Bimbo Coles,Lloyd Daniels,Hubert Davis,Kevin Duckworth,Blue Edwards,Kevin Edwards,Craig Ehlo,Derek Fisher,Reggie Geary,Greg Graham,Gary Grant,Jeff Grayer,Lucious Harris,Shane Heal,Bobby Hurley,Joe Kleine,Tim Legler,Randy Livingston,John Long,Don MacLean,Rich Manning,Sarunas Marciulionis*,Donny Marshall,Donyell Marshall,Walter McCarty,Loren Meyer,Tracy Moore,Lawrence Moten,Ed O'Bannon,Pooh Richardson,Chris Robinson,Rumeal Robinson,Dwayne Schintzius,Lionel Simmons,Tony Smith,Erick Strickland,Sedale Threatt,Jamie Watson,Donald Whiteside,Reggie Williams,Dontonio Wingfield"
9,"Antoine Carr,Luc Longley"
