Group,Player
0,"Rafael Addison,Jerome Allen,John Amaechi,Greg Anderson,Steve Bardo,Mario Bennett,Travis Best,Corie Blount,Melvin Booker,Anthony Bowie,Marques Bragg,Tim Breaux,Scott Brooks,Randy Brown,Junior Burrough,Mitchell Butler,Jason Caffey,Chris Carr,Duane Causwell,Randolph Childress,Derrick Coleman,Marty Conlon,Tyrone Corbin,Joe Courtney,John Crotty,Yinka Dare,Mark Davis,Terry Davis,Andrew DeClercq,Richard Dumas,Acie Earl,Doug Edwards,James Edwards,Kevin Edwards,Howard Eisley,Vincenzo Esposito,Duane Ferrell,Sherell Ford,Greg Foster,Kevin Gamble,Kenny Gattison,Ron Grandison,Gary Grant,Greg Grant,Tom Hammonds,Antonio Harvey,Carl Herrera,Donald Hodge,Byron Houston,Eddie Johnson,Charles Jones,Reggie Jordan,Jimmy King,Stacey King,Joe Kleine,Martin Lewis,George Lynch,Mark Macon,Rick Mahorn,Jeff Malone,Danny Manning,Rich Manning,Donny Marshall,Donyell Marshall,Jamal Mashburn,Loren Meyer,Anthony Miller,Harold Miner,Tracy Moore,Lawrence Moten,Todd Mundt,Pete Myers,Ed O'Bannon,Dan O'Sullivan,Greg Ostertag,Doug Overton,Cherokee Parks,Tim Perry,Mark Price,Terrence Rencher,Shawn Respert,Jerry Reynolds,Eric Riley,Doc Rivers,Fred Roberts,Stanley Roberts,Lou Roe,Bryon Russell,John Salley,Danny Schayes,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Scott Skiles,Eric Snow,Derek Strong,Bob Sura,LaSalle Thompson,Keith Tower,Jeff Turner,David Vaughn,Jamie Watson,Doug West,Mark West,Dwayne Whitfield,Gerald Wilkins,Herb Williams,Micheal Williams,Monty Williams,Reggie Williams,Scott Williams,Corliss Williamson,David Wingate,Dontonio Wingfield,Haywoode Workman,George Zidek"
1,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Greg Anthony,B.J. Armstrong,Mookie Blaylock,Terrell Brandon,Sam Cassell,Calbert Cheaney,Chris Childs,Bimbo Coles,Dell Curry,Terry Dehere,Vinny Del,Sherman Douglas,Clyde Drexler*,Tyus Edney,Blue Edwards,Sean Elliott,Dale Ellis,Danny Ferry,Michael Finley,Rick Fox,Anfernee Hardaway,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Allan Houston,Jim Jackson,Mark Jackson,Eddie Jones,Michael Jordan*,Jason Kidd,Toni Kukoc,Dan Majerle,Vernon Maxwell,George McCloud,Aaron McKie,Reggie Miller*,Chris Mills,Tracy Murray,Johnny Newman,Gary Payton*,Sam Perkins,Chuck Person,Wesley Person,Bobby Phills,Scottie Pippen*,Terry Porter,Glen Rice,Pooh Richardson,Mitch Richmond*,Isaiah Rider,Alvin Robertson,Clifford Robinson,Glenn Robinson,Detlef Schrempf,Dennis Scott,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Walt Williams"
2,Willie Anderson
3,Vincent Askew
4,Keith Askins
5,"Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,Shawn Bradley,P.J. Brown,Michael Cage,Elden Campbell,Cedric Ceballos,Terry Cummings,Antonio Davis,Dale Davis,Bison Dele,Vlade Divac,Chris Dudley,Patrick Ewing*,Kevin Garnett,Matt Geiger,Armen Gilliam,Brian Grant,Horace Grant,A.C. Green,Tom Gugliotta,Grant Hill,Juwan Howard,Ervin Johnson,Larry Johnson,Popeye Jones,Shawn Kemp,Christian Laettner,Andrew Lang,Grant Long,Karl Malone*,Anthony Mason,Antonio McDyess,Derrick McKey,Oliver Miller,Sam Mitchell,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,Bryant Reeves,David Robinson*,Dennis Rodman*,Arvydas Sabonis*,Rony Seikaly,Joe Smith,Rik Smits,Kurt Thomas,Otis Thorpe,Loy Vaught,Clarence Weatherspoon,Buck Williams,Jayson Williams,Kevin Willis"
6,"Dana Barros,Brent Barry,Brent Price"
7,David Benoit
8,"Chucky Brown,Mark Bryant,Chris Gatling,Adam Keefe,Ed Pinckney,Theo Ratliff,Don Reid,Felton Spencer"
9,"Ashraf Amaya,Mike Brown,Adrian Caldwell,Matt Fish,Darrin Hancock,Tyrone Hill,Antonio Lang,Eric Leckner,Alton Lister,Bob McCann,Eric Mobley,Carlos Rogers,Clifford Rozier,Steve Scheffler,Chris Webber"
10,"Cory Alexander,Jud Buechler,Matt Bullard,Pete Chilcutt,Doug Christie,Ledell Eackles,Anthony Goldwire,Greg Graham,Sean Higgins,Randolph Keys,Voshon Lenard,Brad Lohaus,Sam Mack,Lee Mayberry,Nate McMillan,Eric Piatkowski,Eldridge Recasner,Khalid Reeves,Rumeal Robinson,Tony Smith,Greg Sutton,Rex Walters,Charlie Ward,David Wood"
11,"Michael Adams,Jon Barry,Frank Brickowski,Scott Burrell,Michael Curry,Sasha Danilovic,Lucious Harris,Brooks Thompson,Chris Whitney"
12,Antoine Carr
13,Todd Day
14,Tony Dumas
15,Mario Elie
16,LaPhonso Ellis
17,Vern Fleming
18,Kendall Gill
19,Harvey Grant
20,Alan Henderson
21,Bobby Hurley
22,Avery Johnson
23,Kevin Johnson
24,Magic Johnson*
25,"Hubert Davis,Steve Kerr,Tim Legler"
26,"Anthony Avent,Jerome Kersey,Charles Smith"
27,Chris King
28,Jon Koncak
29,Luc Longley
