Group,Player
0,"Jeff Adrien,Alexis Ajinca,Cole Aldrich,Omer Asik,Jeff Ayres,Bismack Biyombo,Elton Brand,Nick Collison,Ed Davis,Gorgui Dieng,Jeremy Evans,Jermaine O'Neal,Kyle O'Quinn,Greg Oden,Henry Sims,Greg Stiemsma,Ronny Turiaf,Jarvis Varnado,Jeff Withey,Tyler Zeller"
1,Tony Allen
2,Al-Farouq Aminu
3,Ryan Anderson
4,Giannis Antetokounmpo
5,"Arron Afflalo,Carmelo Anthony,Trevor Ariza,D.J. Augustin,Matt Barnes,Nicolas Batum,Eric Bledsoe,Alec Burks,DeMarre Carroll,Michael Carter-Williams,Darren Collison,Mike Conley,Jamal Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Mike Dunleavy,Kevin Durant,Monta Ellis,Tyreke Evans,Channing Frye,Rudy Gay,Paul George,Manu Ginobili,Eric Gordon,Jeff Green,James Harden,Gordon Hayward,Gerald Henderson,George Hill,Kyrie Irving,Reggie Jackson,LeBron James,Brandon Jennings,Brandon Knight,Ty Lawson,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Kevin Martin,Josh McRoberts,Dirk Nowitzki,Victor Oladipo,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Ramon Sessions,Lance Stephenson,Jeff Teague,Isaiah Thomas,P.J. Tucker,Evan Turner,Dion Waiters,Kemba Walker,John Wall,Russell Westbrook,Deron Williams,Nick Young"
6,Pero Antic
7,"Ray Allen,James Anderson,Bradley Beal,Marco Belinelli,Jose Calderon,Vince Carter,Wilson Chandler,Randy Foye,Gerald Green,Richard Jefferson,Joe Johnson,Kyle Korver,Courtney Lee,Wesley Matthews,Jodie Meeks,Khris Middleton,Mike Miller,Patty Mills,Terrence Ross,J.R. Smith,Klay Thompson,Martell Webster"
8,Darrell Arthur
9,"Gustavo Ayon,Kenyon Martin,Andre Roberson,Jan Vesely"
10,"Byron Mullens,Charlie Villanueva"
11,Andrea Bargnani
12,Harrison Barnes
13,Michael Beasley
14,Patrick Beverley
15,"Joel Anthony,Chris Babb,Luke Babbitt,Leandro Barbosa,Will Barton,Kent Bazemore,Anthony Bennett,Chauncey Billups,Ronnie Brewer,MarShon Brooks,Lorenzo Brown,Shannon Brown,Kobe Bryant,Chase Budinger,Reggie Bullock,Dwight Buycks,Isaiah Canaan,Dionte Christmas,Earl Clark,Ian Clark,Victor Claver,Jason Collins,Luigi Datome,Brandon Davies,Austin Daye,Toney Douglas,Jordan Farmar,Landry Fields,Jamaal Franklin,Diante Garrett,Alonzo Gee,Archie Goodwin,Ben Gordon,Danny Granger,Willie Green,Jorge Gutierrez,Jordan Hamilton,Al Harrington,Manny Harris,Solomon Hill,Robbie Hummel,Stephen Jackson,Antawn Jamison,John Jenkins,Orlando Johnson,Sergey Karasev,Doron Lamb,Shane Larkin,John Lucas,Roger Mason,Jason Maxiell,Eric Maynor,Luc Mbah,Ray McCallum,C.J. McCollum,Gal Mekel,Andre Miller,Quincy Miller,Darius Morris,Donatas Motiejunas,Arnett Moultrie,Shabazz Muhammad,Toure' Murry,Steve Nash,Nemanja Nedovic,James Nunnally,Travis Outlaw,Quincy Pondexter,Otto Porter,Phil Pressey,Ronnie Price,Anthony Randolph,Glen Rice,Luke Ridnour,Derrick Rose,Brandon Rush,John Salmons,Dennis Schroder,Tornike Shengelia,Alexey Shved,Chris Singleton,Peyton Siva,Donald Sloan,Ish Smith,Tony Snell,Julyan Stone,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Garrett Temple,Jason Terry,Hasheem Thabeet,Hedo Turkoglu,Beno Udrih,Casper Ware,Nate Wolters,Metta World"
16,DeJuan Blair
17,Steve Blake
18,Avery Bradley
19,Corey Brewer
20,"Matt Bonner,Rasual Butler,Chris Copeland,Chris Douglas-Roberts,Wayne Ellington,Chris Johnson,James Jones,Perry Jones,Cartier Martin,Darius Miller,Steve Novak,Mirza Teletovic,Anthony Tolliver,Dorell Wright"
21,"J.J. Barea,Jerryd Bayless,Aaron Brooks,Trey Burke,Jordan Crawford,Jarrett Jack,Shelvin Mack,Jameer Nelson,Brian Roberts,Greivis Vasquez,Mo Williams"
22,Caron Butler
23,Jimmy Butler
24,Will Bynum
25,Nick Calathes
26,"Kentavious Caldwell-Pope,E'Twaun Moore"
27,Omri Casspi
28,Mario Chalmers
29,"Chris Andersen,Andrew Bogut,Trevor Booker,Tyson Chandler,Samuel Dalembert,Jordan Hill,Kris Humphries,Kosta Koufos,Nikola Pekovic,Mason Plumlee,Tiago Splitter,Brandan Wright"
30,Norris Cole
31,"LaMarcus Aldridge,Brandon Bass,Andray Blatche,Carlos Boozer,Chris Bosh,DeMarcus Cousins,Anthony Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,Spencer Hawes,John Henson,Roy Hibbert,J.J. Hickson,Dwight Howard,Serge Ibaka,Al Jefferson,Amir Johnson,Terrence Jones,DeAndre Jordan,Enes Kanter,David Lee,Robin Lopez,Paul Millsap,Greg Monroe,Markieff Morris,Timofey Mozgov,Joakim Noah,Miles Plumlee,Zach Randolph,Luis Scola,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Anderson Varejao,Nikola Vucevic,David West"
32,"Jae Crowder,Rashard Lewis"
33,Dante Cunningham
34,Glen Davis
35,Nando De
