Group,Player
0,Alvan Adams
1,"Michael Adams,Danny Ainge,Dale Ellis,Derek Harper,Chris Mullin*,Mark Price,Byron Scott"
2,Mark Alarie
3,Richard Anderson
4,Ron Anderson
5,John Bagley
6,"Kareem Abdul-Jabbar*,Thurl Bailey,Patrick Ewing*,Mike Gminski,Roy Hinson,Larry Nance"
7,John Battle
8,Walter Berry
9,"Mark Aguirre,Charles Barkley*,Larry Bird*,Rolando Blackman,Tom Chambers,Clyde Drexler*,Alex English*,Michael Jordan*,Xavier McDaniel,Dominique Wilkins*,James Worthy*"
10,Otis Birdsong
11,"James Bailey,William Bedford,Uwe Blab,Mike Brown,Dallas Comegys,Winston Crite,Pat Cummings,Chris Dudley,Chris Engler,Dave Feitl,Kenny Fields,Stuart Gray,Dave Greenwood,Claude Gregory,Dave Hoppen,Clemon Johnson,Charles Jones,Greg Kite,Larry Krystkowiak,Maurice Lucas,Mark McNamara,Paul Mokeski,Martin Nessley,Olden Polynice,Larry Smith,Mike Smrek,John Stroeder,Bob Thornton,Ray Tolbert,Danny Vranes,Chris Washburn"
12,"Jeff Malone,Purvis Short,Reggie Theus,Gerald Wilkins,Mike Woodson"
13,Dudley Bradley
14,"Steve Alford,Vincent Askew,Adrian Branch,Michael Brooks,Norris Coleman,Lester Conner,Jeff Cook,Dennis Hopson,Ralph Lewis,Reggie Lewis,Bill Martin,Maurice Martin,Chris McNealy,Calvin Natt,Louis Orr,Scott Roth,Rory Sparrow,Bernard Thompson,Mark Wade,Duane Washington,Reggie Williams,David Wingate,Joe Wolf"
15,"Greg Anderson,Randy Breuer,Dave Corzine,Tim McCormick,Mychal Thompson,Kenny Walker,Hot Rod,Kevin Willis"
16,Terry Catledge
17,"Maurice Cheeks,Vern Fleming,Jeff Hornacek,Mark Jackson,Magic Johnson*,Terry Porter,Paul Pressey,Doc Rivers,John Stockton*,Isiah Thomas*"
18,Ben Coleman
19,Steve Colter
20,Michael Cooper
21,"Manute Bol,Wayne Cooper,Jawann Oldham"
22,Tyrone Corbin
23,"Frank Brickowski,Terry Cummings,Brad Daugherty,Kevin Duckworth,Jerome Kersey,Bill Laimbeer,Karl Malone*,Moses Malone*,Rodney McCray,Hakeem Olajuwon*,Sam Perkins,Cliff Robinson,Jack Sikma,Steve Stipanovich,Otis Thorpe,Wayman Tisdale"
24,Earl Cureton
25,Dell Curry
26,Quintin Dailey
27,Adrian Dantley*
28,Brad Davis
29,"Nate Blackwell,Steve Burtt,Charles Davis,Billy Donovan,Franklin Edwards,Jim Farmer,World B.,Steve Harris,Dave Henderson,Kevin Henderson,Michael Jackson,Bart Kofoed,Pace Mannion,Pete Myers,Jim Paxson,Ricky Pierce,Johnny Rogers,Scott Skiles,Derek Smith,Terry Teagle,Milt Wagner,Tony White"
30,"Walter Davis,John Long"
31,Johnny Dawkins
32,"Tony Campbell,Darren Daye"
33,"James Donaldson,Cliff Levingston,Rick Mahorn,Derrick McKey,Robert Parish*,Jim Petersen"
34,Larry Drew
35,"Fat Lever,Alvin Robertson,John Williams"
36,"Joe Dumars*,Sleepy Floyd,Dennis Johnson*"
37,T.R. Dunn
38,"Benoit Benjamin,Mark Eaton"
39,James Edwards
40,Craig Ehlo
41,Tellis Frank
42,Winston Garland
43,Armen Gilliam
44,"Mark Acres,Artis Gilmore*"
45,"Michael Cage,Bill Cartwright,A.C. Green,Charles Oakley,Dennis Rodman*,Danny Schayes,Roy Tarpley,Buck Williams"
46,Sidney Green
47,Darrell Griffith
48,Petur Gudmundsson
49,Bob Hansen
50,Bill Hanzlik
51,Ron Harper
52,Scott Hastings
53,"Rick Carlisle,Mike Evans,Conner Henry,Wes Matthews,Kevin McKenna,Andrew Toney,Sedric Toney,Kelly Tripucka,Ricky Wilson,Leon Wood,Danny Young"
54,Rod Higgins
55,"Gerald Henderson,Craig Hodges,Mike McGee,Trent Tucker"
56,Mike Holton
57,Phil Hubbard
58,Jay Humphries
59,Marc Iavaroni
60,Buck Johnson
61,Eddie Johnson
62,"Rickey Green,Frank Johnson"
63,"Kevin Johnson,Allen Leavell"
64,Steve Johnson
65,Vinnie Johnson
66,Caldwell Jones
67,Charles Jones
68,Albert King
69,Bernard King*
70,Joe Kleine
71,Jon Koncak
72,Alton Lister
73,John Lucas
74,Cedric Maxwell
75,Ben McDonald
76,Kevin McHale*
77,Nate McMillan
78,Reggie Miller*
79,Dirk Minniefield
80,Mike Mitchell
81,Sidney Moncrief
82,Ed Nealy
83,Johnny Newman
84,"Brad Lohaus,Kurt Nimphius"
85,Ken Norman
86,John Paxson
87,Chuck Person
88,Ed Pinckney
89,Scottie Pippen*
90,Harold Pressley
91,Kurt Rambis
92,Blair Rasmussen
93,Robert Reid
94,Jerry Reynolds
95,Fred Roberts
96,Tree Rollins
97,"Antoine Carr,John Salley"
98,Mike Sanders
99,Russ Schoene
100,Detlef Schrempf
101,Carey Scurry
102,Brad Sellers
103,Jerry Sichting
104,Kenny Smith
105,Otis Smith
106,Jon Sundvold
107,"Horace Grant,LaSalle Thompson"
108,Sedale Threatt
109,Melvin Turpin
110,Terry Tyler
111,"Muggsy Bogues,Darnell Valentine"
112,Kiki Vandeweghe
113,Jay Vincent
114,Granville Waiters
115,Darrell Walker
116,Pearl Washington
117,"Sam Vincent,Spud Webb"
118,Chris Welp
119,Bill Wennington
120,Mark West
121,Clinton Wheeler
122,Eric White
123,Jerome Whitehead
124,"Joe Barry,Ralph Sampson*,Herb Williams"
125,Kevin Williams
126,Randy Wittman
127,Orlando Woolridge
