Group,Player
0,Alaa Abdelnaby
1,Mahmoud Abdul-Rauf
2,Rafael Addison
3,Victor Alexander
4,"Michael Adams,Greg Anthony,Walter Bond,Scott Brooks,Kevin Edwards,Tim Legler,Jeff Malone,Chris Mullin*,Ricky Pierce,Morlon Wiley"
5,Vincent Askew
6,Keith Askins
7,"Kenny Anderson,Nick Anderson,B.J. Armstrong,Charles Barkley*,Dana Barros,Mookie Blaylock,Terrell Brandon,Dee Brown,Sam Cassell,Calbert Cheaney,Todd Day,Vinny Del,Clyde Drexler*,Joe Dumars*,Sean Elliott,Kendall Gill,Tom Gugliotta,Anfernee Hardaway,Tim Hardaway,Derek Harper,Lucious Harris,Hersey Hawkins,Jeff Hornacek,Keith Jennings,Larry Johnson,Eddie Jones,Toni Kukoc,Dan Majerle,Jamal Mashburn,Derrick McKey,Reggie Miller*,Eric Murdock,Gary Payton*,Sam Perkins,Scottie Pippen*,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Jalen Rose,Detlef Schrempf,Scott Skiles,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Rod Strickland,Nick Van,Spud Webb,Dominique Wilkins*,Reggie Williams,Walt Williams"
8,"Willie Anderson,Anthony Bowie,Blue Edwards,Corey Gaines,Gary Grant,Ryan Lorthridge,Terry Porter,Trevor Ruffin,Chris Smith,Tony Smith,Greg Sutton,Brooks Thompson,Rex Walters,Jamie Watson"
9,Benoit Benjamin
10,David Benoit
11,"Greg Anderson,Anthony Avent,Corie Blount,Pervis Ellison,Ervin Johnson,Joe Kleine,Alton Lister,Luc Longley,Robert Parish*,Carlos Rogers"
12,Anthony Bonner
13,Sam Bowie
14,"Derrick Alston,John Battle,Tim Breaux,Mike Brown,Bill Cartwright,Steve Colter,John Crotty,Bill Curley,Lloyd Daniels,Terry Davis,Greg Dreiling,Kevin Duckworth,Richard Dumas,Tony Dumas,Ledell Eackles,Acie Earl,James Edwards,Jo Jo,Duane Ferrell,Vern Fleming,Greg Graham,Jeff Grayer,Andres Guibert,Jack Haley,Sean Higgins,Donald Hodge,Byron Houston,Jaren Jackson,Askia Jones,Larry Krystkowiak,Cliff Levingston,Don MacLean,Moses Malone*,Harold Miner,Dwayne Morton,Tracy Murray,Ivano Newbill,Tim Perry,Fred Roberts,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Doug Smith,Michael Smith,LaSalle Thompson,Anthony Tucker,Henry Turner,Jeff Turner,Kenny Walker,Herb Williams,John Williams,Monty Williams,Trevor Wilson,David Wingate"
15,"Shawn Bradley,P.J. Brown"
16,Randy Brown
17,"Chucky Brown,Mark Bryant,Eric Leckner,Rick Mahorn,Anthony Miller,Eric Mobley,Charles Shackleford"
18,Jud Buechler
19,Scott Burrell
20,Willie Burton
21,Mitchell Butler
22,Tony Campbell
23,Antoine Carr
24,Cedric Ceballos
25,Rex Chapman
26,Pete Chilcutt
27,Bimbo Coles
28,Marty Conlon
29,Tyrone Corbin
30,"Dell Curry,Hubert Davis,Danny Ferry,Allan Houston,Steve Kerr,Wesley Person,Dennis Scott"
31,"Danny Ainge,Mario Elie,Kenny Smith"
32,"Doug Edwards,Matt Fish,Kenny Gattison,Stacey King,George Lynch,Aaron McKie,Kurt Rambis,Eric Riley,Bryon Russell,Reggie Slater,Elmore Spencer,Larry Stewart,Zan Tabak"
33,Terry Dehere
34,"Bison Dele,Chris Gatling"
35,"Stacey Augmon,Vin Baker,Elden Campbell,Derrick Coleman,Dale Davis,Vlade Divac,Patrick Ewing*,Armen Gilliam,Brian Grant,Horace Grant,Grant Hill,Tyrone Hill,Juwan Howard,Popeye Jones,Shawn Kemp,Christian Laettner,Grant Long,Karl Malone*,Anthony Mason,Oliver Miller,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Will Perdue,Olden Polynice,Dino Radja,J.R. Reid,David Robinson*,Dennis Rodman*,Charles Smith,Michael Smith,Rik Smits,Otis Thorpe,Loy Vaught,Clarence Weatherspoon,Buck Williams,Hot Rod,Kevin Willis"
36,James Donaldson
37,Sherman Douglas
38,"Chris Childs,Howard Eisley,Sleepy Floyd,Greg Grant,Jay Humphries,Lindsey Hunter,Bobby Hurley,Negele Knight,Jim Les,Darrick Martin,Kevin Pritchard,B.J. Tyler,Chris Whitney,Randy Woods"
39,"Pat Durham,Darrin Hancock"
40,Craig Ehlo
41,Harold Ellis
42,Greg Foster
43,Rick Fox
44,Winston Garland
45,Matt Geiger
46,Harvey Grant
47,A.C. Green
48,Tom Hammonds
49,Jerome Harmon
50,Ron Harper
51,Antonio Harvey
