Group,Player
0,Derek Anderson
1,Kenny Anderson
2,Greg Anthony
3,"Ray Allen,Nick Anderson,Shandon Anderson,Darrell Armstrong,Mike Bibby,Chauncey Billups,Mookie Blaylock,Kobe Bryant,Doug Christie,Mario Elie,Sean Elliott,Michael Finley,Anfernee Hardaway,Tim Hardaway,Hersey Hawkins,Jeff Hornacek,Allan Houston,Lindsey Hunter,Allen Iverson*,Mark Jackson,Larry Johnson,Eddie Jones,Jason Kidd,Kerry Kittles,Toni Kukoc,Stephon Marbury,Reggie Miller*,Chris Mills,Sam Mitchell,Lamond Murray,Tyrone Nesby,Gary Payton*,Bobby Phills,Paul Pierce,Scottie Pippen*,Terry Porter,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Jalen Rose,Bryon Russell,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Damon Stoudamire,Rod Strickland,Nick Van,Antoine Walker,Charlie Ward,David Wesley,Jason Williams"
4,"Cory Alexander,Chris Anstey,B.J. Armstrong,Keith Askins,Thurl Bailey,Toby Bailey,Drew Barry,Corey Beck,Corey Benjamin,Corie Blount,Keith Booth,Bruce Bowen,Earl Boykins,Gerald Brown,Matt Bullard,Scott Burrell,Mitchell Butler,Antoine Carr,Chris Carr,Cory Carr,Sam Cassell,Cedric Ceballos,Pete Chilcutt,Austin Croshere,John Crotty,William Cunningham,Bill Curley,Ricky Davis,Terry Dehere,Tony Delk,Bryce Drew,Blue Edwards,LaPhonso Ellis,Brian Evans,Greg Foster,Marlon Garnett,Harvey Grant,Ed Gray,Al Harrington,Lucious Harris,Michael Hawkins,J.R. Henderson,Carl Herrera,Jerald Honeycutt,Troy Hudson,Randell Jackson,Anthony Johnson,Charles Jones,Damon Jones,Popeye Jones,Reggie Jordan,Steve Kerr,Jerome Kersey,Joe Kleine,Christian Laettner,Raef LaFrentz,Andrew Lang,Rusty LaRue,Tim Legler,Voshon Lenard,Rashard Lewis,Tyronn Lue,Don MacLean,Rick Mahorn,Matt Maloney,Darrick Martin,Lee Mayberry,Walter McCarty,Jim McIlvaine,Jeff McInnis,Derrick McKey,Roshown McLeod,Greg Minor,Nazr Mohammed,Chris Morris,Eric Murdock,Tracy Murray,Moochie Norris,Charles O'Bannon,Doug Overton,Billy Owens,Ruben Patterson,Anthony Peeler,Sam Perkins,Elliot Perry,Eldridge Recasner,Khalid Reeves,Rodrick Rhodes,Pooh Richardson,James Robinson,Dennis Rodman*,Danny Schayes,Dennis Scott,Malik Sealy,Jeffrey Sheppard,Charles Smith,Ryan Stack,Vladimir Stepania,Erick Strickland,Johnny Taylor,Loy Vaught,Rex Walters,Eric Washington,Bill Wennington,Mark West,DeJuan Wheat,Chris Whitney,Dominique Wilkins*,Hot Rod"
5,Stacey Augmon
6,"Tariq Abdul-Wahad,Isaac Austin,Kendall Gill,Cedric Henderson,Larry Hughes"
7,"Duane Causwell,Keon Clark,Todd Fuller,Pat Garrity,Armen Gilliam,Tom Hammonds,Mark Hendrickson,Zydrunas Ilgauskas,Adam Keefe,Anthony Miller,Jermaine O'Neal,Robert Pack,Andrae Patterson,Scot Pollard,Eric Riley,Sean Rooks,Charles Shackleford,Brian Skinner,Reggie Slater,Felton Spencer,Michael Stewart,Mark Strickland,Derek Strong,David Vaughn,Samaki Walker,Doug West,Jahidi White,Aaron Williams"
8,Vin Baker
9,"Shareef Abdur-Rahim,Charles Barkley*,Shawn Bradley,P.J. Brown,Elden Campbell,Vince Carter,Derrick Coleman,Erick Dampier,Antonio Davis,Vlade Divac,Tim Duncan,Patrick Ewing*,Danny Fortson,Kevin Garnett,Matt Geiger,Brian Grant,Horace Grant,Tom Gugliotta,Matt Harpring,Alan Henderson,Grant Hill,Juwan Howard,Antawn Jamison,Shawn Kemp,Grant Long,George Lynch,Karl Malone*,Antonio McDyess,Tracy McGrady,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Michael Olowokandi,Greg Ostertag,Theo Ratliff,David Robinson*,Glenn Robinson,Arvydas Sabonis*,Detlef Schrempf,Dickey Simpkins,Joe Smith,Rik Smits,Maurice Taylor,Gary Trent,Keith Van,Rasheed Wallace,Chris Webber,Jayson Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
10,"Dana Barros,Brent Barry,Dee Brown,Dell Curry,Hubert Davis,Joe Dumars*,Dale Ellis,Danny Ferry,Rick Fox,Sam Mack,Dan Majerle,Vernon Maxwell,George McCloud,Cuttino Mobley,Chris Mullin*,Eric Piatkowski,Brent Price,Bryant Stith,Peja Stojakovic,Walt Williams"
11,Jon Barry
12,Travis Best
13,Chucky Brown
14,"Randy Brown,Brevin Knight,Eric Snow"
15,Jason Caffey
16,"Tony Battie,Marcus Camby,Dale Davis,Andrew DeClercq,Dean Garrett,Ervin Johnson,Luc Longley,Don Reid,Malik Rose,Michael Smith,Robert Traylor,Ben Wallace,Jerome Williams"
17,Kelvin Cato
18,Rex Chapman
19,Calbert Cheaney
20,Chris Childs
21,"Terrell Brandon,Bimbo Coles"
22,Chris Crawford
23,Terry Cummings
24,Michael Curry
25,"Muggsy Bogues,Antonio Daniels"
26,Kornel David
27,"Terry Davis,Travis Knight,Jelani McCoy,Will Perdue,John Thomas"
28,"Mark Bryant,Bison Dele,Danny Manning,Tony Massenburg,Vitaly Potapenko,Kurt Thomas,Otis Thorpe"
29,"Michael Dickerson,Wesley Person"
30,Michael Doleac
31,Sherman Douglas
32,Howard Eisley
33,Jamie Feick
34,"Chris Dudley,Adonal Foyle"
35,Chris Gatling
36,Derek Harper
37,Ron Harper
38,"Lawrence Funderburke,Othella Harrington,J.R. Reid,Clarence Weatherspoon"
39,Tyrone Hill
40,Robert Horry
41,Bobby Jackson
42,"Jud Buechler,Tyrone Corbin,Jaren Jackson,Chuck Person"
43,Jim Jackson
44,Avery Johnson
45,Felipe Lopez
46,Donyell Marshall
47,Jamal Mashburn
48,Aaron McKie
49,Ron Mercer
50,Brad Miller
51,Eric Montross
52,"Derek Fisher,Steve Nash"
53,Johnny Newman
54,Dirk Nowitzki
55,Charles Oakley
56,Bo Outlaw
57,"A.C. Green,Cherokee Parks"
58,Olden Polynice
59,Bryant Reeves
60,Glen Rice
61,Rodney Rogers
62,John Stockton*
63,Bob Sura
64,Tim Thomas
65,John Wallace
66,"Vinny Del,Alvin Williams"
67,Eric Williams
68,Haywoode Workman
