Group,Player
0,Mark Acres
1,"Michael Adams,Danny Ainge,Muggsy Bogues,Maurice Cheeks,Johnny Dawkins,Sherman Douglas,Joe Dumars*,Craig Ehlo,Dale Ellis,Vern Fleming,Sleepy Floyd,Tim Hardaway,Derek Harper,Hersey Hawkins,Dennis Hopson,Jay Humphries,Mark Jackson,Dennis Johnson*,Eddie Johnson,Kevin Johnson,Magic Johnson*,Reggie Miller*,Johnny Newman,Chuck Person,Terry Porter,Mark Price,Pooh Richardson,Byron Scott,John Stockton*,Rod Strickland,Isiah Thomas*,Kelly Tripucka,Sam Vincent,Spud Webb,Gerald Wilkins"
2,Mark Alarie
3,Greg Anderson
4,Nick Anderson
5,Richard Anderson
6,John Battle
7,Kenny Battle
8,"Randy Allen,Ken Bannister,William Bedford,Winston Bennett,Uwe Blab,Stanley Brundy,Mark Bryant,Adrian Caldwell,Ben Coleman,Pat Cummings,Charles Davis,Terry Davis,Greg Dreiling,Pervis Ellison,Stuart Gray,Dave Greenwood,Jack Haley,Tom Hammonds,Roy Hinson,Mike Holton,Dave Hoppen,Tito Horford,Ed Horton,Steve Johnson,Caldwell Jones,Tim Kempton,Frank Kornet,Larry Krystkowiak,Gary Leonard,Lewis Lloyd,Roy Marble,Jeff Martin,Anthony Mason,Tim McCormick,Carlton McKinney,Mark McNamara,Scott Meents,Paul Mokeski,Mike Morrison,Kurt Nimphius,Dyron Nix,Zarko Paspalj,Will Perdue,Jim Petersen,Brian Quinnett,Robert Reid,Tree Rollins,Doug Roth,Jim Rowinski,Brian Rowsom,Ralph Sampson*,Jeff Sanders,Brad Sellers,Mike Smrek,Bob Thornton,Henry Turner,Jeff Turner,Chris Welp,Bill Wennington,Doug West,Randy White,Eddie Lee,Mike Williams,Joe Wolf"
9,"Ron Anderson,Thurl Bailey,Antoine Carr,Terry Catledge,Walter Davis,Kevin Duckworth,James Edwards,Alex English*,Mike Gminski,Jeff Malone,Purvis Short,Terry Teagle"
10,Manute Bol
11,"Steve Alford,B.J. Armstrong,John Bagley,Mookie Blaylock,Anthony Bowie,Tony Brown,Derrick Chievous,Lanard Copeland,Quintin Dailey,Byron Dinkins,Larry Drew,Jim Farmer,Kevin Gamble,Winston Garland,Greg Grant,Rickey Green,Scott Haffner,Eddie Hughes,Byron Irvin,Jaren Jackson,Avery Johnson,Eric Johnson,Anthony Jones,Todd Lichti,John Long,Sidney Lowe,John Lucas,George McCloud,Johnny Moore,John Morton,Pete Myers,Jim Paxson,Kenny Payne,David Rivers,Delaney Rudd,Jerry Sichting,Michael Smith,Rory Sparrow,Jon Sundvold,Jay Taylor,Sedric Toney,Andre Turner,Kelvin Upshaw,Kiki Vandeweghe,Jay Vincent,Morlon Wiley,Reggie Williams,Randy Wittman,Leon Wood,Mike Woodson"
12,Sam Bowie
13,Frank Brickowski
14,Chucky Brown
15,"Bill Laimbeer,Tod Murphy,Ken Norman,Rony Seikaly,Billy Thompson"
16,"Mike Brown,Jon Koncak,Eric Leckner,Calvin Natt,Ed Nealy,Ed Pinckney,Melvin Turpin,Kenny Walker"
17,"Randy Breuer,Joe Barry,Herb Williams"
18,Bill Cartwright
19,"Mark Aguirre,Willie Anderson,Charles Barkley*,Benoit Benjamin,Larry Bird*,Rolando Blackman,Michael Cage,Tony Campbell,Tom Chambers,Tyrone Corbin,Terry Cummings,Vlade Divac,James Donaldson,Clyde Drexler*,Mark Eaton,Patrick Ewing*,Armen Gilliam,Horace Grant,A.C. Green,Jeff Hornacek,Buck Johnson,Charles Jones,Michael Jordan*,Jerome Kersey,Bernard King*,Fat Lever,Reggie Lewis,Rick Mahorn,Karl Malone*,Moses Malone*,Danny Manning,Rodney McCray,Xavier McDaniel,Kevin McHale*,Derrick McKey,Chris Mullin*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Scottie Pippen*,Blair Rasmussen,Mitch Richmond*,Alvin Robertson,David Robinson*,Dennis Rodman*,John Salley,Detlef Schrempf,Charles Smith,Rik Smits,Reggie Theus,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Darrell Walker,Mark West,Dominique Wilkins*,Buck Williams,Hot Rod,Kevin Willis,James Worthy*"
20,Rex Chapman
21,Steve Colter
22,Lester Conner
23,Michael Cooper
24,Wayne Cooper
25,Dell Curry
26,Adrian Dantley*
27,Brad Daugherty
28,"Brad Davis,Gerald Henderson"
29,Chris Dudley
30,T.R. Dunn
31,Ledell Eackles
32,Blue Edwards
33,"Kevin Edwards,Vinnie Johnson"
34,Tellis Frank
35,Tom Garrick
36,Gary Grant
37,Harvey Grant
38,Jeff Grayer
39,Bob Hansen
40,Bill Hanzlik
41,Ron Harper
42,Scott Hastings
43,Rod Higgins
44,"Dana Barros,Scott Brooks,Darrell Griffith,Craig Hodges,Steve Kerr,Harold Pressley,Scott Skiles,Trent Tucker"
45,Shawn Kemp
46,Randolph Keys
47,Stacey King
48,Greg Kite
49,Joe Kleine
50,Andrew Lang
51,Cliff Levingston
52,Brad Lohaus
53,Grant Long
54,Dan Majerle
55,Sarunas Marciulionis*
56,Vernon Maxwell
57,Mike McGee
58,Nate McMillan
59,Sam Mitchell
60,Chris Morris
61,John Paxson
