Group,Player
0,"Steven Adams,Lavoy Allen,Omer Asik,Aron Baynes,Bismack Biyombo,Trevor Booker,Clint Capela,Willie Cauley-Stein,Tyson Chandler,Ed Davis,Tim Duncan,Taj Gibson,Rudy Gobert,Jerami Grant,JaMychal Green,Roy Hibbert,Nene Hilario,Jordan Hill,Dwight Howard,Amir Johnson,DeAndre Jordan,Kosta Koufos,Alex Len,Ian Mahinmi,Timofey Mozgov,Zaza Pachulia,Mason Plumlee,Tristan Thompson,Myles Turner,Jonas Valanciunas,Hassan Whiteside,Cody Zeller"
1,"Alexis Ajinca,Lou Amundson,Alan Anderson,James Anderson,Justin Anderson,Kyle Anderson,D.J. Augustin,Jeff Ayres,Luke Babbitt,Cameron Bairstow,Leandro Barbosa,Andrea Bargnani,Jerryd Bayless,Marco Belinelli,Nemanja Bjelica,DeJuan Blair,Steve Blake,Matt Bonner,Elton Brand,Aaron Brooks,Anthony Brown,Markel Brown,Chase Budinger,Reggie Bullock,Trey Burke,Alec Burks,Caron Butler,Rasual Butler,DeMarre Carroll,Vince Carter,Ian Clark,Norris Cole,Nick Collison,Pat Connaughton,Chris Copeland,Jared Cunningham,Seth Curry,Troy Daniels,Bryce Dejean-Jones,Matthew Dellavedova,Spencer Dinwiddie,Toney Douglas,Mike Dunleavy,Cleanthony Early,Jarell Eddie,Wayne Ellington,James Ennis,Tyler Ennis,Tyreke Evans,Jordan Farmar,Randy Foye,Tim Frazier,Channing Frye,Kevin Garnett,Manu Ginobili,Drew Gooden,Archie Goodwin,Eric Gordon,Jerian Grant,Gerald Green,P.J. Hairston,Jordan Hamilton,Tyler Hansbrough,Tim Hardaway,Devin Harris,Udonis Haslem,Spencer Hawes,Mario Hezonja,Solomon Hill,Darrun Hilliard,Kirk Hinrich,Justin Holiday,Rondae Hollis-Jefferson,Marcelo Huertas,Kris Humphries,R.J. Hunter,Joe Ingles,Damien Inglis,Al Jefferson,Richard Jefferson,John Jenkins,Brandon Jennings,Jonas Jerebko,Chris Johnson,Orlando Johnson,Tyler Johnson,James Jones,Terrence Jones,Tyus Jones,Chris Kaman,Sergey Karasev,Ryan Kelly,Sean Kilpatrick,Jeremy Lamb,Ty Lawson,Meyers Leonard,Shelvin Mack,Devyn Marble,Kendall Marshall,Jarell Martin,O.J. Mayo,Ray McCallum,Chris McCullough,K.J. McDaniels,Ben McLemore,Jordan McRae,Josh McRoberts,Mike Miller,Elijah Millsap,E'Twaun Moore,Anthony Morrow,Donatas Motiejunas,Xavier Munford,Shabazz Napier,Gary Neal,Jameer Nelson,Raul Neto,Andrew Nicholson,Joakim Noah,Jusuf Nurkic,Kyle O'Quinn,Kelly Oubre,Kostas Papanikolaou,Lamar Patterson,Adreian Payne,Cameron Payne,Nikola Pekovic,Paul Pierce,Norman Powell,Phil Pressey,Ronnie Price,Pablo Prigioni,Tayshaun Prince,Josh Richardson,Austin Rivers,Brian Roberts,Glenn Robinson,Thomas Robinson,Terry Rozier,Damjan Rudez,Brandon Rush,Robert Sacre,JaKarr Sampson,Mike Scott,Kevin Seraphin,Iman Shumpert,Henry Sims,Kyle Singler,Donald Sloan,Josh Smith,Tony Snell,Jason Terry,Lance Thomas,Marcus Thornton,Anthony Tolliver,Axel Toupane,Beno Udrih,Anderson Varejao,Greivis Vasquez,Rashad Vaughn,Charlie Villanueva,Sasha Vujacic,C.J. Watson,Briante Weber,Sonny Weems,C.J. Wilcox,Mo Williams,Christian Wood,Metta World,Delon Wright,Tony Wroten,James Young,Joe Young,Nick Young,Tyler Zeller"
2,"Arron Afflalo,LaMarcus Aldridge,Tony Allen,Al-Farouq Aminu,Ryan Anderson,Giannis Antetokounmpo,Carmelo Anthony,Trevor Ariza,J.J. Barea,Harrison Barnes,Matt Barnes,Will Barton,Nicolas Batum,Kent Bazemore,Bradley Beal,Patrick Beverley,Bojan Bogdanovic,Devin Booker,Chris Bosh,Avery Bradley,Kobe Bryant,Jimmy Butler,Jose Calderon,Kentavious Caldwell-Pope,Isaiah Canaan,Michael Carter-Williams,Omri Casspi,Jordan Clarkson,Darren Collison,Mike Conley,DeMarcus Cousins,Robert Covington,Allen Crabbe,Jamal Crawford,Jae Crowder,Stephen Curry,Anthony Davis,Luol Deng,DeMar DeRozan,Gorgui Dieng,Goran Dragic,Andre Drummond,Jared Dudley,Kevin Durant,Monta Ellis,Kenneth Faried,Derrick Favors,Raymond Felton,Evan Fournier,Langston Galloway,Pau Gasol,Rudy Gay,Paul George,Aaron Gordon,Marcin Gortat,Danny Green,Draymond Green,Jeff Green,James Harden,Gary Harris,Tobias Harris,Gordon Hayward,George Hill,Jrue Holiday,Rodney Hood,Al Horford,Serge Ibaka,Ersan Ilyasova,Kyrie Irving,Reggie Jackson,LeBron James,Joe Johnson,Wesley Johnson,Nikola Jokic,Cory Joseph,Enes Kanter,Brandon Knight,Kyle Korver,Zach LaVine,Courtney Lee,Kawhi Leonard,Damian Lillard,Jeremy Lin,Brook Lopez,Robin Lopez,Kevin Love,Kyle Lowry,Wesley Matthews,C.J. McCollum,Doug McDermott,Khris Middleton,C.J. Miles,Patty Mills,Paul Millsap,Nikola Mirotic,Greg Monroe,Marcus Morris,Markieff Morris,Emmanuel Mudiay,Shabazz Muhammad,Nerlens Noel,Dirk Nowitzki,Jahlil Okafor,Victor Oladipo,Kelly Olynyk,Jabari Parker,Tony Parker,Chandler Parsons,Patrick Patterson,Chris Paul,Elfrid Payton,Otto Porter,Kristaps Porzingis,Julius Randle,Zach Randolph,J.J. Redick,Rajon Rondo,Derrick Rose,Terrence Ross,Ricky Rubio,D'Angelo Russell,Dennis Schroder,Ish Smith,J.R. Smith,Nik Stauskas,Jared Sullinger,Jeff Teague,Mirza Teletovic,Garrett Temple,Isaiah Thomas,Hollis Thompson,Klay Thompson,Karl-Anthony Towns,P.J. Tucker,Evan Turner,Nikola Vucevic,Dwyane Wade,Dion Waiters,Kemba Walker,John Wall,Russell Westbrook,Andrew Wiggins,Deron Williams,Marvin Williams,Thaddeus Young"
3,"Corey Brewer,Stanley Johnson,Marcus Smart"
4,"Quincy Acy,Cole Aldrich,Chris Andersen,Brandon Bass,Michael Beasley,Tarik Black,Dewayne Dedmon,Boris Diaw,Jeremy Evans,Festus Ezeli,Cristiano Felicio,Montrezl Harrell,John Henson,J.J. Hickson,Ryan Hollins,Richaun Holmes,James Johnson,Michael Kidd-Gilchrist,Carl Landry,David Lee,Boban Marjanovic,James Michael,JaVale McGee,Salah Mejri,Andre Miller,Mike Muscala,Larry Nance,Lucas Nogueira,Kendrick Perkins,Miles Plumlee,Dwight Powell,Willie Reed,Jonathon Simmons,Greg Smith,Tiago Splitter,Amar'e Stoudemire,Jason Thompson,T.J. Warren,Jeff Withey,Brandan Wright"
5,Eric Bledsoe
6,Andrew Bogut
7,Dante Cunningham
8,Marc Gasol
9,Blake Griffin
