Group,Player
0,Derek Anderson
1,Kenny Anderson
2,Nick Anderson
3,Shandon Anderson
4,"Cory Alexander,Greg Anthony"
5,B.J. Armstrong
6,Darrell Armstrong
7,Vincent Askew
8,Stacey Augmon
9,"Shareef Abdur-Rahim,Isaac Austin,Vin Baker,Charles Barkley*,Antonio Davis,Bison Dele,Tim Duncan,Kevin Garnett,Matt Geiger,Armen Gilliam,Brian Grant,Tom Gugliotta,Alan Henderson,Grant Hill,Tyrone Hill,Juwan Howard,Zydrunas Ilgauskas,Larry Johnson,Michael Jordan*,Shawn Kemp,Christian Laettner,Karl Malone*,Danny Manning,Anthony Mason,Antonio McDyess,Sam Mitchell,Alonzo Mourning*,Lamond Murray,Dikembe Mutombo*,Shaquille O'Neal*,Theo Ratliff,Bryant Reeves,Clifford Robinson,David Robinson*,Arvydas Sabonis*,Detlef Schrempf,Rik Smits,Rasheed Wallace,Chris Webber,Jayson Williams,Corliss Williamson,Kevin Willis"
10,Tony Battie
11,Corey Beck
12,Mario Bennett
13,David Benoit
14,Travis Best
15,Corie Blount
16,Muggsy Bogues
17,Bruce Bowen
18,Anthony Bowie
19,Terrell Brandon
20,"Jon Barry,Scott Brooks,Gary Grant,Nate McMillan"
21,"Brent Barry,Dee Brown"
22,Randy Brown
23,Mark Bryant
24,Jud Buechler
25,Matt Bullard
26,Scott Burrell
27,Jason Caffey
28,Michael Cage
29,"Shawn Bradley,Marcus Camby"
30,Elden Campbell
31,Antoine Carr
32,Kelvin Cato
33,Cedric Ceballos
34,Pete Chilcutt
35,"Ray Allen,Kobe Bryant,Sam Cassell,Rex Chapman,Doug Christie,Clyde Drexler*,Joe Dumars*,Michael Finley,Tim Hardaway,Hersey Hawkins,Jeff Hornacek,Allan Houston,Allen Iverson*,Jim Jackson,Eddie Jones,Kerry Kittles,Toni Kukoc,Voshon Lenard,Stephon Marbury,Jamal Mashburn,Reggie Miller*,Chris Mullin*,Tracy Murray,Gary Payton*,Wesley Person,Glen Rice,Mitch Richmond*,Isaiah Rider,Rodney Rogers,Bryon Russell,Steve Smith,Jerry Stackhouse,John Starks,Damon Stoudamire,Rod Strickland,Keith Van,David Wesley"
36,"Duane Causwell,Keith Closs,Chris Dudley,Adonal Foyle,Eric Montross,Jermaine O'Neal,Eric Riley,Felton Spencer,Stojko Vrankovic"
37,Derrick Coleman
38,Tyrone Corbin
39,Chris Crawford
40,"Mahmoud Abdul-Rauf,Tariq Abdul-Wahad,Chris Anstey,Mitchell Butler,Austin Croshere,Kevin Edwards,Duane Ferrell,Chris Garner,Kiwane Garris,Reggie Geary,Harvey Grant,Mark Hendrickson,Carl Herrera,Joe Kleine,Andrew Lang,Xavier McDaniel,Ivano Newbill,Charles O'Bannon,Robert Pack,Ricky Pierce,Mark Pope,Roy Rogers,Malik Rose,Donald Royal,Bryant Stith,Johnny Taylor,Loy Vaught,Bubba Wells,Doug West,Brandon Williams,Herb Williams,Joe Wolf"
41,"Rick Brunson,John Crotty,Litterial Green,Bobby Hurley,Gerald Madkins,Kevin Ollie,Doug Overton,Rodrick Rhodes,God Shammgod,Bob Sura,Jacque Vaughn"
42,Terry Cummings
43,Dell Curry
44,Michael Curry
45,Antonio Daniels
46,Hubert Davis
47,Mark Davis
48,Terry Davis
49,Andrew DeClercq
50,Vinny Del
51,Tony Delk
52,Sherman Douglas
53,Tyus Edney
54,Blue Edwards
55,Mario Elie
56,"Keith Askins,Sean Elliott,Danny Ferry,Brad Lohaus"
57,Harold Ellis
58,LaPhonso Ellis
59,Pervis Ellison
60,Brian Evans
61,Patrick Ewing*
62,Tony Farmer
63,"Greg Anderson,Jamie Feick,Shawnelle Scott,Travis Williams"
64,"Chris Childs,Derek Fisher"
65,Danny Fortson
66,Greg Foster
67,Rick Fox
68,Todd Fuller
69,Chris Gatling
70,Kendall Gill
71,"P.J. Brown,Dale Davis,Horace Grant,Robert Horry,Ervin Johnson,Bo Outlaw"
72,A.C. Green
73,Derek Harper
74,Ron Harper
75,"Lawrence Funderburke,Tom Hammonds,Othella Harrington,Tony Massenburg"
76,Lucious Harris
77,Cedric Henderson
78,Fred Hoiberg
79,"James Collins,Ledell Eackles,Ed Gray,Anfernee Hardaway,Jerald Honeycutt,Henry James,Rusty LaRue,Vernon Maxwell,Chris Morris,Martin Muursepp,Anthony Parker,Shawn Respert,Chris Robinson,Charles Smith,Latrell Sprewell,Carl Thomas,Brooks Thompson,DeJuan Wheat"
80,Lindsey Hunter
81,Bobby Jackson
82,"Mookie Blaylock,Mark Jackson,Jason Kidd"
83,Anthony Johnson
84,Avery Johnson
85,"Chris Carr,Eddie Johnson,Sam Mack,James Robinson"
86,Kevin Johnson
87,Popeye Jones
88,Reggie Jordan
89,Adam Keefe
90,Steve Kerr
91,Jerome Kersey
92,Brevin Knight
93,Travis Knight
94,Priest Lauderdale
95,Grant Long
96,"Erick Dampier,Luc Longley,Clarence Weatherspoon"
97,George Lynch
98,Matt Maloney
99,"Chauncey Billups,Anthony Goldwire,Darrick Martin,Khalid Reeves"
100,"Terry Dehere,Lee Mayberry"
101,Walter McCarty
102,George McCloud
103,Tracy McGrady
104,"Jim McIlvaine,Greg Ostertag,Michael Stewart"
105,Derrick McKey
106,Aaron McKie
107,"Calbert Cheaney,Ron Mercer"
108,Marko Milic
109,Anthony Miller
110,Oliver Miller
111,Chris Mills
112,Terry Mills
113,Greg Minor
114,Eric Murdock
115,"Dana Barros,Steve Nash,Terry Porter,Nick Van"
116,Johnny Newman
117,Charles Oakley
118,"Vlade Divac,Hakeem Olajuwon*"
119,Billy Owens
120,Cherokee Parks
121,Anthony Peeler
122,Will Perdue
123,"Dan Majerle,Sam Perkins"
124,Elliot Perry
125,Chuck Person
126,Bobby Phills
127,"Dale Ellis,Eric Piatkowski"
128,Scottie Pippen*
129,Olden Polynice
130,Vitaly Potapenko
131,Brent Price
132,"Howard Eisley,Mark Price"
133,Eldridge Recasner
134,Don Reid
135,J.R. Reid
136,"Bimbo Coles,Pooh Richardson,Brian Shaw,Erick Strickland,Gerald Wilkins"
137,Stanley Roberts
138,Glenn Robinson
139,Dennis Rodman*
140,"Bill Curley,Carlos Rogers"
141,Jalen Rose
142,Danny Schayes
143,"Jaren Jackson,Dennis Scott"
144,Malik Sealy
145,Rony Seikaly
146,"Benoit Benjamin,Darvin Ham,Dickey Simpkins"
147,Reggie Slater
