Group,Player
0,Alaa Abdelnaby
1,Victor Alexander
2,"Mahmoud Abdul-Rauf,Michael Adams,Danny Ainge,Nick Anderson,B.J. Armstrong,Mookie Blaylock,Frank Brickowski,Matt Bullard,Rex Chapman,Bimbo Coles,Dell Curry,Lloyd Daniels,Todd Day,Clyde Drexler*,Joe Dumars*,Blue Edwards,Craig Ehlo,Sean Elliott,Dale Ellis,Kevin Gamble,Kendall Gill,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Michael Jordan*,Reggie Lewis,Dan Majerle,Vernon Maxwell,Derrick McKey,Reggie Miller*,Chris Mullin*,Anthony Peeler,Chuck Person,Drazen Petrovic*,Ricky Pierce,Terry Porter,Mark Price,Glen Rice,Mitch Richmond*,Byron Scott,Dennis Scott,Scott Skiles,Kenny Smith,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Isiah Thomas*,Spud Webb,Dominique Wilkins*,Gerald Wilkins,Reggie Williams,Walt Williams,James Worthy*"
3,"Rafael Addison,Mark Aguirre,Ron Anderson,Willie Anderson,Keith Askins,Steve Bardo,Jon Barry,John Battle,Tony Bennett,Rolando Blackman,Alex Blackwell,Lance Blanks,Walter Bond,Anthony Bowie,Kevin Brooks,Jud Buechler,Dexter Cambridge,Terry Catledge,Doug Christie,Duane Cooper,Joe Courtney,Hubert Davis,James Edwards,Sleepy Floyd,Winston Garland,Tate George,Gerald Glass,Paul Graham,Greg Grant,Jeff Grayer,Litterial Green,Steve Henson,Sean Higgins,Mike Iuzzolino,Jaren Jackson,Jim Jackson,Buck Johnson,Dave Johnson,Frank Johnson,Steve Kerr,Greg Kite,Negele Knight,Tim Legler,Todd Lichti,Kevin Lynch,Sam Mack,Don MacLean,Mark Macon,Lee Mayberry,Travis Mays,George McCloud,Rodney McCray,Tracy Moore,Isaiah Morris,Tracy Murray,Ed Nealy,Melvin Newbern,Doug Overton,Gerald Paddio,John Paxson,Kenny Payne,Bobby Phills,Gary Plummer,Paul Pressey,Brent Price,Blair Rasmussen,Jeff Sanders,Malik Sealy,Brad Sellers,Brian Shaw,Chris Smith,Larry Smith,Andre Spencer,Bryant Stith,Lamont Strothers,Kiki Vandeweghe,Darrell Walker,Morlon Wiley,Corey Williams,Kennard Winchester,Randy Woods,Danny Young"
4,Greg Anthony
5,Stacey Augmon
6,"Anthony Avent,Terry Davis,Kevin Duckworth,Doug Smith"
7,Thurl Bailey
8,"Chucky Brown,Larry Krystkowiak"
9,David Benoit
10,"Kenny Anderson,Muggsy Bogues,Dee Brown,Mark Jackson,Nate McMillan,Eric Murdock,Gary Payton*,Pooh Richardson,Doc Rivers,Alvin Robertson,Rod Strickland,Sedale Threatt,Micheal Williams"
11,Anthony Bonner
12,Sam Bowie
13,Terrell Brandon
14,"Isaac Austin,Benoit Benjamin,Manute Bol,Randy Breuer,Willie Burton,Pete Chilcutt,Marty Conlon,Radisav Curcic,Bison Dele,Greg Dreiling,Greg Foster,Sidney Green,Jay Guidinger,Tom Hammonds,Stephen Howard,Thomas Jordan,Tim Kempton,Alton Lister,Luc Longley,Moses Malone*,Oliver Miller,Jerrod Mustaf,Walter Palmer,Ed Pinckney,Tree Rollins,Danny Schayes,Charles Shackleford,Elmore Spencer,LaSalle Thompson,Robert Werdann,Herb Williams,Jayson Williams,Lorenzo Williams,Joe Wolf"
15,"Scott Brooks,Mario Elie"
16,"Mike Brown,Chris Dudley,Byron Houston,Joe Kleine,Bob McCann,Felton Spencer,Randy White"
17,"Randy Brown,Gary Grant,Jay Humphries,Rumeal Robinson"
18,"Mark Bryant,Duane Causwell,Chris Gatling,Kenny Gattison,Carl Herrera,Will Perdue,Mark West"
19,Elden Campbell
20,"Mark Acres,Matt Geiger,Mike Gminski,Scott Hastings,Alec Kessler,Bernard King*,Stacey King,Marlon Maxey,Mark Randall,Steve Scheffler,David Wood"
21,Cedric Ceballos
22,Tom Chambers
23,"Vincent Askew,Maurice Cheeks,Chris Corchiani,John Crotty,Keith Jennings"
