Group,Player
0,"Furkan Aldemir,Lou Amundson,Chris Andersen,Joel Anthony,Jeff Ayres,Bismack Biyombo,Tarik Black,Nick Collison,Glen Davis,Dewayne Dedmon,Joey Dorsey,Jeremy Evans,Reggie Evans,Festus Ezeli,JaMychal Green,Jorge Gutierrez,Tyler Hansbrough,Ryan Hollins,Terrence Jones,Jerome Jordan,David Lee,Meyers Leonard,Ian Mahinmi,Jason Maxiell,James Michael,Mitch McGary,JaVale McGee,Josh McRoberts,Mike Muscala,Kyle O'Quinn,Kendrick Perkins,Miles Plumlee,Thomas Robinson,Robert Sacre,Larry Sanders,Greg Smith,Tiago Splitter,Jarnell Stokes,Anderson Varejao,T.J. Warren,Jeff Withey"
1,"Lavoy Allen,Dante Cunningham,Kevin Garnett"
2,"Quincy Acy,Steven Adams,Alexis Ajinca,Cole Aldrich,LaMarcus Aldridge,Tony Allen,Giannis Antetokounmpo,Omer Asik,Brandon Bass,Aron Baynes,Andrew Bogut,Trevor Booker,Carlos Boozer,Tyson Chandler,DeMarcus Cousins,Anthony Davis,Ed Davis,Gorgui Dieng,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Rudy Gobert,Marcin Gortat,John Henson,Roy Hibbert,J.J. Hickson,Nene Hilario,Jordan Hill,Al Horford,Dwight Howard,Kris Humphries,Serge Ibaka,Al Jefferson,Amir Johnson,James Johnson,DeAndre Jordan,Chris Kaman,Enes Kanter,Michael Kidd-Gilchrist,Kosta Koufos,Carl Landry,Alex Len,Brook Lopez,Robin Lopez,Greg Monroe,Donatas Motiejunas,Timofey Mozgov,Joakim Noah,Nerlens Noel,Jusuf Nurkic,Zaza Pachulia,Mason Plumlee,Zach Randolph,Luis Scola,Kevin Seraphin,Henry Sims,Jason Smith,Marreese Speights,Amar'e Stoudemire,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Nikola Vucevic,David West,Hassan Whiteside,Brandan Wright,Tyler Zeller"
3,Al-Farouq Aminu
4,"Alan Anderson,Patrick Beverley,Steve Blake,Bojan Bogdanovic,Caron Butler,Rasual Butler,Jared Dudley,Mike Dunleavy,Wayne Ellington,Dante Exum,Channing Frye,Langston Galloway,Joe Ingles,Richard Jefferson,Anthony Morrow,Jameer Nelson,Quincy Pondexter,Iman Shumpert,Kyle Singler,Marcus Smart,Jason Terry,Hollis Thompson,Anthony Tolliver"
5,"Jordan Adams,Jeff Adrien,Kyle Anderson,Darrell Arthur,Luke Babbitt,Leandro Barbosa,Andrea Bargnani,Earl Barron,Will Barton,Michael Beasley,Marco Belinelli,Anthony Bennett,DeJuan Blair,Matt Bonner,Elton Brand,Jabari Brown,Lorenzo Brown,Markel Brown,Chase Budinger,Reggie Bullock,Alec Burks,Dwight Buycks,Nick Calathes,Jose Calderon,Isaiah Canaan,Vince Carter,Ian Clark,Chris Copeland,Bryce Cotton,Allen Crabbe,Samuel Dalembert,Troy Daniels,Luigi Datome,Brandon Davies,Austin Daye,Matthew Dellavedova,Spencer Dinwiddie,Toney Douglas,Chris Douglas-Roberts,Larry Drew,Cleanthony Early,James Ennis,Tyler Ennis,Jordan Farmar,Raymond Felton,Landry Fields,Randy Foye,Tim Frazier,Jimmer Fredette,Joel Freeland,Francisco Garcia,Alonzo Gee,Drew Gooden,Archie Goodwin,Aaron Gordon,Ben Gordon,Danny Granger,Erick Green,Willie Green,P.J. Hairston,Jordan Hamilton,Justin Hamilton,Maurice Harkless,Gary Harris,Joe Harris,Udonis Haslem,Chuck Hayes,Brendan Haywood,Kirk Hinrich,Justin Holiday,Rodney Hood,Robbie Hummel,Bernard James,Cory Jefferson,John Jenkins,Jonas Jerebko,Chris Johnson,Nick Johnson,Tyler Johnson,Dahntay Jones,James Jones,Perry Jones,Sergey Karasev,Ryan Kelly,Jeremy Lamb,Joffrey Lauvergne,Ricky Ledo,Jon Leuer,John Lucas,Shelvin Mack,Devyn Marble,Shawn Marion,Kendall Marshall,Cartier Martin,Kenyon Martin,C.J. McCollum,Doug McDermott,Mike Miller,Quincy Miller,Patty Mills,Elijah Millsap,Nazr Mohammed,E'Twaun Moore,Darius Morris,Shabazz Muhammad,Shabazz Napier,Gary Neal,Andrew Nicholson,Steve Novak,Johnny O'Bryant,Kostas Papanikolaou,Jabari Parker,Adreian Payne,Dwight Powell,Phil Pressey,A.J. Price,Ronnie Price,Pablo Prigioni,Shavlik Randolph,Jason Richardson,Luke Ridnour,Brian Roberts,Glenn Robinson,Nate Robinson,Ricky Rubio,Damjan Rudez,Brandon Rush,John Salmons,Mike Scott,Thabo Sefolosha,Ramon Sessions,Alexey Shved,Donald Sloan,Ish Smith,Tony Snell,Nik Stauskas,Jeffery Taylor,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Malcolm Thomas,Marcus Thornton,Hedo Turkoglu,Ekpe Udoh,Charlie Villanueva,Noah Vonleh,Henry Walker,Gerald Wallace,Travis Wear,Martell Webster,Shayne Whittington,C.J. Wilcox,Elliot Williams,Reggie Williams,Shawne Williams,Nate Wolters,Dorell Wright,James Young,Nick Young"
6,Pero Antic
7,"Ryan Anderson,Trevor Ariza,Matt Barnes,Nicolas Batum,DeMarre Carroll,Robert Covington,Jae Crowder,Evan Fournier,Danilo Gallinari,Eric Gordon,Danny Green,Gerald Green,Tim Hardaway,Devin Harris,Wesley Johnson,Kyle Korver,Courtney Lee,Wesley Matthews,O.J. Mayo,Ben McLemore,C.J. Miles,Nikola Mirotic,Marcus Morris,Kelly Olynyk,Patrick Patterson,Paul Pierce,J.J. Redick,Terrence Ross,J.R. Smith,P.J. Tucker,Greivis Vasquez,Marvin Williams"
8,J.J. Barea
9,Kent Bazemore
