Group,Player
0,Quincy Acy
1,Alexis Ajinca
2,Cole Aldrich
3,Lavoy Allen
4,Tony Allen
5,"Alan Anderson,Jerryd Bayless,Reggie Bullock,Vince Carter,Mike Dunleavy,Jarell Eddie,Tim Hardaway,James Jones,Anthony Morrow,Jason Terry"
6,"Lou Amundson,James Anderson,Cameron Bairstow,DeJuan Blair,Steve Blake,Elton Brand,Anthony Brown,Markel Brown,Pat Connaughton,Chris Copeland,Jared Cunningham,Spencer Dinwiddie,Cleanthony Early,Tyler Ennis,Jordan Farmar,Tim Frazier,Drew Gooden,Jerian Grant,Udonis Haslem,Kirk Hinrich,Justin Holiday,Marcelo Huertas,R.J. Hunter,Damien Inglis,Brandon Jennings,Chris Johnson,Orlando Johnson,Tyus Jones,Ryan Kelly,Ty Lawson,Devyn Marble,Kendall Marshall,Jarell Martin,O.J. Mayo,Ray McCallum,Josh McRoberts,Elijah Millsap,Xavier Munford,Shabazz Napier,Jameer Nelson,Kelly Oubre,Kostas Papanikolaou,Lamar Patterson,Adreian Payne,Cameron Payne,Nikola Pekovic,Norman Powell,Phil Pressey,Terry Rozier,Robert Sacre,Iman Shumpert,Henry Sims,Kyle Singler,Axel Toupane,Beno Udrih,Anderson Varejao,Greivis Vasquez,Sasha Vujacic,C.J. Watson,Briante Weber,Sonny Weems,Metta World,James Young,Joe Young,Nick Young"
7,Justin Anderson
8,Kyle Anderson
9,Ryan Anderson
10,Darrell Arthur
11,Omer Asik
12,D.J. Augustin
13,Jeff Ayres
14,Luke Babbitt
15,Leandro Barbosa
16,J.J. Barea
17,Andrea Bargnani
18,Harrison Barnes
19,"Al-Farouq Aminu,Matt Barnes,Robert Covington"
20,"Carmelo Anthony,Trevor Ariza,Will Barton,Patrick Beverley,Chris Bosh,Avery Bradley,Jimmy Butler,Kentavious Caldwell-Pope,Mike Conley,Stephen Curry,DeMar DeRozan,Goran Dragic,Kevin Durant,Monta Ellis,Evan Fournier,Paul George,Draymond Green,James Harden,Gary Harris,Tobias Harris,Gordon Hayward,George Hill,Jrue Holiday,Rodney Hood,Al Horford,Kyrie Irving,Reggie Jackson,LeBron James,Brandon Knight,Courtney Lee,Kawhi Leonard,Damian Lillard,Kyle Lowry,Wesley Matthews,C.J. McCollum,Khris Middleton,Paul Millsap,Marcus Morris,Dirk Nowitzki,Victor Oladipo,Tony Parker,Chris Paul,J.R. Smith,Jeff Teague,Isaiah Thomas,Klay Thompson,Dwyane Wade,Kemba Walker,John Wall,Russell Westbrook,Deron Williams"
21,Brandon Bass
22,Nicolas Batum
23,Kent Bazemore
24,Michael Beasley
25,"Marco Belinelli,Wayne Ellington,Gerald Green"
26,"Jae Crowder,Luol Deng,Otto Porter"
27,Nemanja Bjelica
28,Eric Bledsoe
29,"Arron Afflalo,Bojan Bogdanovic"
30,Andrew Bogut
31,"Matt Bonner,James Ennis,Tyler Johnson,Andre Miller,Jonathon Simmons"
32,Trevor Booker
33,Aaron Brooks
34,Kobe Bryant
35,Chase Budinger
36,Alec Burks
37,Rasual Butler
38,Jose Calderon
39,Isaiah Canaan
40,"DeMarre Carroll,Chris McCullough"
41,Michael Carter-Williams
42,Omri Casspi
43,"Willie Cauley-Stein,Kosta Koufos,Timofey Mozgov"
44,Mario Chalmers
45,"Bismack Biyombo,Tyson Chandler"
46,"Ian Clark,John Jenkins,Chris Kaman,Sergey Karasev,Jordan McRae,Brian Roberts,Damjan Rudez,Mo Williams"
47,"Bradley Beal,Devin Booker,Jordan Clarkson,Jamal Crawford,Jeff Green,Joe Johnson,Zach LaVine"
48,Norris Cole
49,Darren Collison
50,Allen Crabbe
51,Dante Cunningham
52,"Seth Curry,Sean Kilpatrick,Gary Neal"
53,Troy Daniels
54,"LaMarcus Aldridge,Giannis Antetokounmpo,Aron Baynes,DeMarcus Cousins,Anthony Davis,Derrick Favors,Marc Gasol,Pau Gasol,Marcin Gortat,Jordan Hill,Brook Lopez,Robin Lopez,Greg Monroe,Karl-Anthony Towns,Jonas Valanciunas,Nikola Vucevic,Hassan Whiteside"
55,"Steven Adams,Clint Capela,Ed Davis,Gorgui Dieng,Taj Gibson,Rudy Gobert,Aaron Gordon,Dwight Howard,Amir Johnson,Nikola Jokic,DeAndre Jordan,Ian Mahinmi,Zaza Pachulia,Mason Plumlee,Tristan Thompson,Cody Zeller"
56,"Chris Andersen,Dewayne Dedmon,Jeremy Evans,Festus Ezeli,Cristiano Felicio,Montrezl Harrell,John Henson,Ryan Hollins,Richaun Holmes,Michael Kidd-Gilchrist,James Michael,JaVale McGee,Salah Mejri,Mike Muscala,Lucas Nogueira,Miles Plumlee,Willie Reed,Tiago Splitter,Amar'e Stoudemire,Jason Thompson,Jeff Withey,Brandan Wright"
57,"Caron Butler,Bryce Dejean-Jones,Jordan Hamilton,Darrun Hilliard,K.J. McDaniels,Donatas Motiejunas,Glenn Robinson,C.J. Wilcox"
58,Matthew Dellavedova
59,Boris Diaw
60,Toney Douglas
61,"Andre Drummond,Jared Sullinger,Thaddeus Young"
62,Jared Dudley
63,Tim Duncan
64,Tyreke Evans
65,Raymond Felton
66,Channing Frye
67,Langston Galloway
68,Rudy Gay
69,Alonzo Gee
70,Manu Ginobili
71,Eric Gordon
72,Jerami Grant
73,Danny Green
74,JaMychal Green
75,Blake Griffin
76,Tyler Hansbrough
77,Devin Harris
78,Spencer Hawes
79,Gerald Henderson
80,Mario Hezonja
81,Roy Hibbert
82,"Tarik Black,J.J. Hickson,Greg Smith"
83,Nene Hilario
84,Solomon Hill
85,"Kevin Garnett,Rondae Hollis-Jefferson"
86,Kris Humphries
87,Andre Iguodala
88,Ersan Ilyasova
89,Joe Ingles
90,Jarrett Jack
91,Al Jefferson
92,Richard Jefferson
93,Jonas Jerebko
94,James Johnson
95,Stanley Johnson
96,Wesley Johnson
97,Terrence Jones
98,Cory Joseph
99,Frank Kaminsky
100,"Kenneth Faried,Enes Kanter"
101,Kyle Korver
102,Jeremy Lamb
103,Carl Landry
104,"Shane Larkin,T.J. McConnell"
105,Joffrey Lauvergne
106,David Lee
107,Meyers Leonard
108,Jon Leuer
109,Jeremy Lin
110,Shaun Livingston
111,Kevin Love
112,Trey Lyles
113,Shelvin Mack
114,Boban Marjanovic
115,Kevin Martin
116,Luc Mbah
117,Doug McDermott
118,Ben McLemore
119,Mike Miller
120,Patty Mills
121,Nikola Mirotic
122,E'Twaun Moore
123,Markieff Morris
124,Emmanuel Mudiay
125,Shabazz Muhammad
126,Larry Nance
127,Raul Neto
128,Andrew Nicholson
129,Joakim Noah
130,Nerlens Noel
131,Jusuf Nurkic
132,Johnny O'Bryant
133,Kyle O'Quinn
134,Jahlil Okafor
135,Kelly Olynyk
136,Jabari Parker
137,Chandler Parsons
138,Patrick Patterson
139,"Nick Collison,Kendrick Perkins"
140,"Randy Foye,P.J. Hairston,Paul Pierce,Tony Snell,Rashad Vaughn"
141,Bobby Portis
142,"Serge Ibaka,Kristaps Porzingis"
143,Dwight Powell
144,Ronnie Price
145,Pablo Prigioni
146,Tayshaun Prince
147,"Alex Len,Julius Randle"
148,Zach Randolph
149,J.J. Redick
150,Josh Richardson
151,Austin Rivers
152,"Maurice Harkless,Andre Roberson"
153,Thomas Robinson
154,Rajon Rondo
155,Derrick Rose
156,"C.J. Miles,Terrence Ross"
157,Ricky Rubio
158,D'Angelo Russell
159,JaKarr Sampson
160,Luis Scola
161,Mike Scott
162,Thabo Sefolosha
163,Kevin Seraphin
164,Ramon Sessions
165,Donald Sloan
166,Marcus Smart
167,"Elfrid Payton,Dennis Schroder,Ish Smith"
168,Jason Smith
169,Josh Smith
170,Marreese Speights
171,Nik Stauskas
172,Lance Stephenson
173,Rodney Stuckey
174,Mirza Teletovic
175,Garrett Temple
176,Lance Thomas
177,Hollis Thompson
178,"Trey Burke,Marcus Thornton"
179,"Brandon Rush,Anthony Tolliver"
180,P.J. Tucker
181,Evan Turner
182,Myles Turner
183,Charlie Villanueva
184,Noah Vonleh
185,"Corey Brewer,Dion Waiters"
186,T.J. Warren
187,David West
188,Andrew Wiggins
189,Derrick Williams
190,"Danilo Gallinari,Lou Williams"
191,Marvin Williams
192,Justise Winslow
193,Christian Wood
194,Delon Wright
195,"Archie Goodwin,Tony Wroten"
196,Tyler Zeller
