Group,Player
0,Chris Andersen
1,Derek Anderson
2,Shandon Anderson
3,Gilbert Arenas
4,"Rafer Alston,Darrell Armstrong,Kirk Hinrich,Mike James,Mike Miller,Jason Williams"
5,Stacey Augmon
6,Vin Baker
7,Marcus Banks
8,Leandro Barbosa
9,Brent Barry
10,Jon Barry
11,Shane Battier
12,Raja Bell
13,Jonathan Bender
14,"Kenny Anderson,Travis Best,Rick Brunson,Dan Dickau,Keyon Dooling,Rick Fox,Eddie Gill,Willie Green,Troy Hudson,Avery Johnson,Ron Mercer,Moochie Norris,Doug Overton,Robert Pack,Milt Palacio,Jannero Pargo,Luke Ridnour,Jerry Stackhouse,Erick Strickland,Rod Strickland,Jacque Vaughn,Frank Williams,Mo Williams,Shammond Williams"
15,"Ray Allen,Carmelo Anthony,Carlos Arroyo,Mike Bibby,Chauncey Billups,Kobe Bryant,Vince Carter,Sam Cassell,Jamal Crawford,Baron Davis,Ricky Davis,Mike Dunleavy,Michael Finley,Steve Francis,Manu Ginobili,Richard Hamilton,Larry Hughes,Jim Jackson,Stephen Jackson,LeBron James,Richard Jefferson,Joe Johnson,Eddie Jones,Jason Kidd,Kerry Kittles,Rashard Lewis,Stephon Marbury,Shawn Marion,Donyell Marshall,Tracy McGrady,Jeff McInnis,Andre Miller,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Tony Parker,Gary Payton*,Paul Pierce,Michael Redd,Jason Richardson,Latrell Sprewell,Peja Stojakovic,Damon Stoudamire,Jason Terry,Tim Thomas,Keith Van,Dwyane Wade,Antoine Walker,Rasheed Wallace,Metta World"
16,"Steve Blake,Howard Eisley"
17,"Corie Blount,Francisco Elson"
18,Keith Bogans
19,"Tony Battie,Calvin Booth,Michael Doleac,Dikembe Mutombo*"
20,"Shareef Abdur-Rahim,Mark Blount,Carlos Boozer,Chris Bosh,Elton Brand,Kwame Brown,P.J. Brown,Erick Dampier,Tim Duncan,Kevin Garnett,Pau Gasol,Al Harrington,Juwan Howard,Zydrunas Ilgauskas,Andrei Kirilenko,Jamaal Magloire,Kenyon Martin,Desmond Mason,Brad Miller,Yao Ming*,Jermaine O'Neal,Shaquille O'Neal*,Lamar Odom,Mehmet Okur,Zach Randolph,Joe Smith,Amar'e Stoudemire,Stromile Swift,Kenny Thomas,Kurt Thomas"
21,Bruce Bowen
22,Earl Boykins
23,Shawn Bradley
