Group,Player
0,"Cory Alexander,Jerome Allen,Travis Best,Randolph Childress,Doug Christie,John Crotty,Kevin Edwards,Howard Eisley,Anthony Goldwire,Greg Graham,Greg Grant,Bobby Hurley,Darrick Martin,Pete Myers,Mark Price,Khalid Reeves,Shawn Respert,Rumeal Robinson,Brian Shaw,Scott Skiles,Tony Smith,Eric Snow,Greg Sutton,Rex Walters,Charlie Ward,Micheal Williams,Haywoode Workman"
1,Derrick Alston
2,"Rafael Addison,John Amaechi,Ashraf Amaya,Greg Anderson,Anthony Avent,Steve Bardo,Mario Bennett,Corie Blount,Melvin Booker,Marques Bragg,Tim Breaux,Mike Brown,Junior Burrough,Mitchell Butler,Jason Caffey,Adrian Caldwell,Chris Carr,Derrick Coleman,Marty Conlon,Joe Courtney,Yinka Dare,Terry Davis,Andrew DeClercq,Richard Dumas,Acie Earl,Doug Edwards,James Edwards,LaPhonso Ellis,Vincenzo Esposito,Duane Ferrell,Matt Fish,Sherell Ford,Greg Foster,Kevin Gamble,Kenny Gattison,Ron Grandison,Gary Grant,Tom Hammonds,Darrin Hancock,Antonio Harvey,Alan Henderson,Carl Herrera,Tyrone Hill,Donald Hodge,Byron Houston,Charles Jones,Reggie Jordan,Jimmy King,Stacey King,Joe Kleine,Antonio Lang,Eric Leckner,Martin Lewis,Alton Lister,Don MacLean,Rick Mahorn,Jeff Malone,Rich Manning,Donny Marshall,Donyell Marshall,Jamal Mashburn,Tony Massenburg,Bob McCann,Loren Meyer,Anthony Miller,Harold Miner,Eric Mobley,Lawrence Moten,Todd Mundt,Ed O'Bannon,Dan O'Sullivan,Greg Ostertag,Doug Overton,Robert Parish*,Cherokee Parks,Tim Perry,Don Reid,Terrence Rencher,Jerry Reynolds,Eric Riley,Fred Roberts,Stanley Roberts,Lou Roe,Donald Royal,Clifford Rozier,Bryon Russell,John Salley,Danny Schayes,Steve Scheffler,Dwayne Schintzius,Lionel Simmons,LaSalle Thompson,Keith Tower,Jeff Turner,David Vaughn,Jamie Watson,Mark West,Dwayne Whitfield,Gerald Wilkins,Herb Williams,Monty Williams,Reggie Williams,Scott Williams,Corliss Williamson,David Wingate,Dontonio Wingfield,George Zidek"
3,"Nick Anderson,Mookie Blaylock,Calbert Cheaney,Dell Curry,Vinny Del,Clyde Drexler*,Sean Elliott,Dale Ellis,Danny Ferry,Michael Finley,Rick Fox,Derek Harper,Ron Harper,Hersey Hawkins,Robert Horry,Allan Houston,Jim Jackson,Eddie Jones,Jason Kidd,Dan Majerle,Vernon Maxwell,George McCloud,Aaron McKie,Chris Mills,Tracy Murray,Gary Payton*,Sam Perkins,Chuck Person,Wesley Person,Bobby Phills,Scottie Pippen*,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Dennis Scott,Steve Smith,Latrell Sprewell,John Starks,Bryant Stith,Nick Van,Walt Williams"
4,Willie Anderson
5,"Mahmoud Abdul-Rauf,Kenny Anderson,Greg Anthony,B.J. Armstrong,Dana Barros,Brent Barry,Terrell Brandon,Dee Brown,Sam Cassell,Rex Chapman,Chris Childs,Bimbo Coles,Hubert Davis,Terry Dehere,Sherman Douglas,Joe Dumars*,Tyus Edney,Kendall Gill,Anfernee Hardaway,Tim Hardaway,Jeff Hornacek,Mark Jackson,Avery Johnson,Kevin Johnson,Toni Kukoc,Reggie Miller*,Chris Mullin*,Anthony Peeler,Elliot Perry,Terry Porter,Brent Price,Pooh Richardson,Detlef Schrempf,John Stockton*,Damon Stoudamire,Rod Strickland,Sedale Threatt,David Wesley"
6,Vincent Askew
7,Keith Askins
8,"Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,Shawn Bradley,Chucky Brown,P.J. Brown,Mark Bryant,Michael Cage,Elden Campbell,Cedric Ceballos,Terry Cummings,Dale Davis,Bison Dele,Vlade Divac,Patrick Ewing*,Kevin Garnett,Matt Geiger,Armen Gilliam,Brian Grant,Horace Grant,Tom Gugliotta,Grant Hill,Juwan Howard,Ervin Johnson,Larry Johnson,Popeye Jones,Michael Jordan*,Shawn Kemp,Christian Laettner,Grant Long,Luc Longley,Karl Malone*,Anthony Mason,Antonio McDyess,Derrick McKey,Oliver Miller,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,Bryant Reeves,David Robinson*,Arvydas Sabonis*,Rony Seikaly,Joe Smith,Rik Smits,Kurt Thomas,Otis Thorpe,Loy Vaught,Clarence Weatherspoon,Hot Rod,Jayson Williams,Kevin Willis"
9,"Mario Elie,Steve Kerr,Tim Legler"
