Group,Player
0,Lavoy Allen
1,Tony Allen
2,Giannis Antetokounmpo
3,"Arron Afflalo,Carmelo Anthony,D.J. Augustin,Bradley Beal,Chris Bosh,Avery Bradley,Corey Brewer,Alec Burks,Jimmy Butler,Michael Carter-Williams,Mario Chalmers,Darren Collison,Mike Conley,Jamal Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Kevin Durant,Monta Ellis,Tyreke Evans,Rudy Gay,Paul George,Manu Ginobili,Eric Gordon,Jeff Green,James Harden,Gordon Hayward,Gerald Henderson,Kyrie Irving,Reggie Jackson,LeBron James,Brandon Jennings,Joe Johnson,Brandon Knight,Ty Lawson,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Kevin Martin,Wesley Matthews,Jodie Meeks,Paul Millsap,Dirk Nowitzki,Victor Oladipo,Chandler Parsons,Chris Paul,Paul Pierce,Ricky Rubio,Ramon Sessions,Josh Smith,Lance Stephenson,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Evan Turner,Dion Waiters,Kemba Walker,John Wall,Russell Westbrook,Deron Williams,Tony Wroten,Nick Young,Thaddeus Young"
4,"Ray Allen,James Anderson,Trevor Ariza,Matt Barnes,Nicolas Batum,Marco Belinelli,Patrick Beverley,Jose Calderon,DeMarre Carroll,Vince Carter,Wilson Chandler,Boris Diaw,Mike Dunleavy,Randy Foye,Channing Frye,Danny Green,Gerald Green,Tim Hardaway,Spencer Hawes,George Hill,Richard Jefferson,Wesley Johnson,Kyle Korver,Jeremy Lamb,Courtney Lee,Kawhi Leonard,Josh McRoberts,Khris Middleton,C.J. Miles,Mike Miller,Patty Mills,Marcus Morris,Anthony Morrow,Pablo Prigioni,Terrence Ross,Mike Scott,Kyle Singler,J.R. Smith,Mirza Teletovic,Klay Thompson,Anthony Tolliver,P.J. Tucker,Martell Webster,Marvin Williams"
5,Darrell Arthur
6,"Jeff Adrien,Alexis Ajinca,Chris Andersen,Omer Asik,Jeff Ayres,Bismack Biyombo,Tyson Chandler,Nick Collison,Ed Davis,Jeremy Evans,Ryan Hollins,Jermaine O'Neal,Kendrick Perkins,Mason Plumlee,Thomas Robinson,Robert Sacre,Henry Sims,Tiago Splitter,Greg Stiemsma,Jeff Withey,Brandan Wright,Tyler Zeller"
7,Andrea Bargnani
8,"Quincy Acy,Lou Amundson,Ryan Anderson,Joel Anthony,Pero Antic,Gustavo Ayon,Chris Babb,Luke Babbitt,Leandro Barbosa,Will Barton,Shane Battier,Aron Baynes,Anthony Bennett,Chauncey Billups,Matt Bonner,Ronnie Brewer,MarShon Brooks,Lorenzo Brown,Shannon Brown,Kobe Bryant,Chase Budinger,Reggie Bullock,Rasual Butler,Dwight Buycks,Andrew Bynum,Isaiah Canaan,Dionte Christmas,Earl Clark,Ian Clark,Victor Claver,Jason Collins,Chris Copeland,Jae Crowder,Luigi Datome,Brandon Davies,Austin Daye,Nando De,Dewayne Dedmon,Matthew Dellavedova,Toney Douglas,Chris Douglas-Roberts,Wayne Ellington,Jordan Farmar,Vitor Faverani,Landry Fields,Jamaal Franklin,Jimmer Fredette,Joel Freeland,Francisco Garcia,Diante Garrett,Alonzo Gee,Rudy Gobert,Archie Goodwin,Ben Gordon,Danny Granger,Aaron Gray,Willie Green,Jorge Gutierrez,Jordan Hamilton,Josh Harrellson,Al Harrington,Devin Harris,Manny Harris,Udonis Haslem,Chuck Hayes,Solomon Hill,Robbie Hummel,Stephen Jackson,Bernard James,Antawn Jamison,John Jenkins,Jonas Jerebko,Chris Johnson,Orlando Johnson,James Jones,Perry Jones,Sergey Karasev,Andrei Kirilenko,Doron Lamb,Carl Landry,Shane Larkin,Alex Len,Meyers Leonard,Jon Leuer,Rashard Lewis,John Lucas,Cartier Martin,Kenyon Martin,Roger Mason,Jason Maxiell,Eric Maynor,Luc Mbah,Ray McCallum,C.J. McCollum,Gal Mekel,Darius Miller,Quincy Miller,Nazr Mohammed,E'Twaun Moore,Darius Morris,Donatas Motiejunas,Arnett Moultrie,Shabazz Muhammad,Byron Mullens,Toure' Murry,Mike Muscala,Steve Nash,Gary Neal,Nemanja Nedovic,Steve Novak,James Nunnally,Greg Oden,Daniel Orton,Travis Outlaw,Jannero Pargo,Quincy Pondexter,Otto Porter,Ronnie Price,Anthony Randolph,Glen Rice,Luke Ridnour,Andre Roberson,Nate Robinson,Derrick Rose,Brandon Rush,Larry Sanders,Dennis Schroder,Thabo Sefolosha,Tornike Shengelia,Alexey Shved,Chris Singleton,Peyton Siva,Donald Sloan,Jason Smith,Tony Snell,Julyan Stone,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Garrett Temple,Jason Terry,Hasheem Thabeet,Jamaal Tinsley,Ronny Turiaf,Hedo Turkoglu,Jeremy Tyler,Ekpe Udoh,Beno Udrih,Jarvis Varnado,Charlie Villanueva,Casper Ware,C.J. Watson,Earl Watson,Shawne Williams,Metta World,Chris Wright,Dorell Wright"
9,"LaMarcus Aldridge,Al-Farouq Aminu,Brandon Bass,Andray Blatche,Andrew Bogut,Carlos Boozer,DeMarcus Cousins,Samuel Dalembert,Anthony Davis,Glen Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,Tobias Harris,John Henson,Roy Hibbert,J.J. Hickson,Jordan Hill,Dwight Howard,Kris Humphries,Serge Ibaka,Al Jefferson,Amir Johnson,Terrence Jones,DeAndre Jordan,Enes Kanter,Kosta Koufos,David Lee,Robin Lopez,Greg Monroe,Markieff Morris,Timofey Mozgov,Joakim Noah,Nikola Pekovic,Miles Plumlee,Zach Randolph,Amar'e Stoudemire,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Anderson Varejao,Nikola Vucevic,David West"
10,"J.J. Barea,Jerryd Bayless,Aaron Brooks,Norris Cole,Shelvin Mack"
11,Kent Bazemore
12,"Alan Anderson,Caron Butler,Derek Fisher,Evan Fournier,O.J. Mayo,Marcus Thornton"
13,Steve Blake
14,Eric Bledsoe
15,"DeJuan Blair,Trevor Booker,Elton Brand,Kyle O'Quinn"
16,Will Bynum
17,Nick Calathes
18,Omri Casspi
19,"Harrison Barnes,Trey Burke,Jordan Crawford,Raymond Felton,Kirk Hinrich,Jarrett Jack,Ben McLemore,Jameer Nelson,Brian Roberts,Iman Shumpert,Greivis Vasquez,Mo Williams"
20,Dante Cunningham
21,Gorgui Dieng
22,Jared Dudley
23,"Steven Adams,Reggie Evans,Tyler Hansbrough,Michael Kidd-Gilchrist,Ian Mahinmi"
24,Kevin Garnett
25,"Michael Beasley,Drew Gooden,James Johnson"
26,Draymond Green
27,Maurice Harkless
28,"Cole Aldrich,Mike Harris,Cory Joseph,Brook Lopez,Andre Miller,Miroslav Raduljica"
29,Xavier Henry
30,Nene Hilario
31,Jrue Holiday
32,Al Horford
33,Andre Iguodala
34,Ersan Ilyasova
35,Ryan Kelly
36,Shaun Livingston
37,Shawn Marion
38,Kendall Marshall
39,Andrew Nicholson
40,Kelly Olynyk
41,Zaza Pachulia
42,Tony Parker
43,Patrick Patterson
44,Phil Pressey
45,Tayshaun Prince
46,J.J. Redick
47,Austin Rivers
48,"Kentavious Caldwell-Pope,John Salmons"
49,Luis Scola
50,"Chris Kaman,Kevin Seraphin"
51,Marreese Speights
52,Hollis Thompson
53,Jan Vesely
54,Dwyane Wade
55,Gerald Wallace
56,Derrick Williams
57,Elliot Williams
58,Lou Williams
59,"Rajon Rondo,Ish Smith,Nate Wolters"
60,Cody Zeller
