Group,Player
0,"Shareef Abdur-Rahim,Isaac Austin,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Jason Caffey,Marcus Camby,Elden Campbell,Calbert Cheaney,Derrick Coleman,Erick Dampier,Antonio Davis,Dale Davis,Terry Davis,Andrew DeClercq,Bison Dele,Vlade Divac,Tim Duncan,LaPhonso Ellis,Danny Fortson,Kevin Garnett,Dean Garrett,Matt Geiger,Kendall Gill,Armen Gilliam,Brian Grant,Horace Grant,A.C. Green,Ron Harper,Alan Henderson,Cedric Henderson,Grant Hill,Tyrone Hill,Robert Horry,Juwan Howard,Zydrunas Ilgauskas,Ervin Johnson,Larry Johnson,Michael Jordan*,Shawn Kemp,Christian Laettner,George Lynch,Karl Malone*,Danny Manning,Donyell Marshall,Anthony Mason,Walter McCarty,Antonio McDyess,Ron Mercer,Sam Mitchell,Alonzo Mourning*,Lamond Murray,Dikembe Mutombo*,Jermaine O'Neal,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Greg Ostertag,Bo Outlaw,Billy Owens,Cherokee Parks,Will Perdue,Vitaly Potapenko,Theo Ratliff,Bryant Reeves,Stanley Roberts,Clifford Robinson,David Robinson*,Glenn Robinson,Dennis Rodman*,Arvydas Sabonis*,Joe Smith,Rik Smits,Michael Stewart,Zan Tabak,Maurice Taylor,Otis Thorpe,Antoine Walker,Samaki Walker,Ben Wallace,John Wallace,Rasheed Wallace,Clarence Weatherspoon,Chris Webber,Jayson Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
1,"Cory Alexander,Greg Anthony,Brent Barry,David Benoit,Dee Brown,Matt Bullard,Scott Burrell,Pete Chilcutt,Terry Dehere,Derek Harper,Eddie Johnson,Sam Mack,Dan Majerle,Matt Maloney,Lee Mayberry,George McCloud,Sam Perkins,Chuck Person,Brent Price,Eldridge Recasner,James Robinson,Eric Washington,Walt Williams"
2,Derek Anderson
3,Kenny Anderson
4,Nick Anderson
5,Shandon Anderson
6,"Mahmoud Abdul-Rauf,Tariq Abdul-Wahad,Greg Anderson,Chris Anstey,Vincent Askew,Bruce Bowen,Chucky Brown,Rick Brunson,Mitchell Butler,Antoine Carr,Duane Causwell,Keith Closs,Marty Conlon,Chris Crawford,Austin Croshere,John Crotty,Bill Curley,Mark Davis,Chris Dudley,Tyus Edney,Kevin Edwards,Tony Farmer,Jamie Feick,Duane Ferrell,Adonal Foyle,Todd Fuller,Chris Garner,Kiwane Garris,Reggie Geary,Harvey Grant,Ed Gray,Litterial Green,Anfernee Hardaway,Lucious Harris,Mark Hendrickson,Carl Herrera,Bobby Hurley,Popeye Jones,Jerome Kersey,Joe Kleine,Andrew Lang,Priest Lauderdale,Grant Long,Rick Mahorn,Xavier McDaniel,Derrick McKey,Greg Minor,Eric Montross,Ivano Newbill,Charles O'Bannon,Kevin Ollie,Doug Overton,Robert Pack,Ricky Pierce,Mark Pope,J.R. Reid,Rodrick Rhodes,Pooh Richardson,Eric Riley,Roy Rogers,Sean Rooks,Malik Rose,Donald Royal,Shawnelle Scott,God Shammgod,Latrell Sprewell,Kebu Stewart,Bryant Stith,Bob Sura,Johnny Taylor,David Vaughn,Jacque Vaughn,Loy Vaught,Stojko Vrankovic,Bubba Wells,Bill Wennington,Doug West,Mark West,Brandon Williams,Eric Williams,Herb Williams,Micheal Williams,Scott Williams,Travis Williams,David Wingate,Joe Wolf"
7,Darrell Armstrong
8,"Keith Askins,Jon Barry,Corey Beck,Scott Brooks,Chris Carr,James Collins,Ledell Eackles,Sean Elliott,Brian Evans,Danny Ferry,Gary Grant,Fred Hoiberg,Jerald Honeycutt,Henry James,Rusty LaRue,Brad Lohaus,Gerald Madkins,Vernon Maxwell,Nate McMillan,Terry Mills,Chris Morris,Martin Muursepp,Anthony Parker,Chris Robinson,Charles Smith,Carl Thomas,Brooks Thompson,DeJuan Wheat,Alvin Williams"
9,Stacey Augmon
