Group,Player
0,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Willie Anderson,B.J. Armstrong,Muggsy Bogues,Dee Brown,Todd Day,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Blue Edwards,Kevin Edwards,Sean Elliott,Rick Fox,Kendall Gill,Anfernee Hardaway,Ron Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Jim Jackson,Mark Jackson,Avery Johnson,Kevin Johnson,Toni Kukoc,Jamal Mashburn,Reggie Miller*,Chris Mullin*,Eric Murdock,Pete Myers,Ken Norman,Gary Payton*,Scottie Pippen*,Mark Price,Glen Rice,Mitch Richmond*,Isaiah Rider,Scott Skiles,Steve Smith,Latrell Sprewell,John Stockton*,Rod Strickland,Sedale Threatt,Spud Webb,Dominique Wilkins*,Gerald Wilkins,Micheal Williams,Reggie Williams"
1,Vincent Askew
2,"Mark Aguirre,Anthony Bowie,Scott Brooks,Jud Buechler,Greg Dreiling,Joe Kleine,Bill Laimbeer,Chris Morris,Tracy Murray,Rex Walters,Ennis Whatley,David Wingate"
3,"Alaa Abdelnaby,Ron Anderson,Keith Askins,Isaac Austin,Anthony Avent,John Battle,Tony Bennett,David Benoit,Rolando Blackman,Corie Blount,Manute Bol,Walter Bond,Sam Bowie,Randy Breuer,Kevin Brooks,Randy Brown,Mark Bryant,Matt Bullard,Evers Burns,Scott Burrell,Willie Burton,Antoine Carr,Bill Cartwright,Duane Causwell,Marty Conlon,Lester Conner,Anthony Cook,Duane Cooper,Chris Corchiani,Joe Courtney,John Crotty,Lloyd Daniels,Brian Davis,Terry Davis,Terry Dehere,Kevin Duckworth,Acie Earl,Doug Edwards,James Edwards,Harold Ellis,LeRon Ellis,Pervis Ellison,Jo Jo,Danny Ferry,Vern Fleming,Sleepy Floyd,Tellis Frank,Mike Gminski,Greg Graham,Paul Graham,Josh Grant,Jeff Grayer,Litterial Green,Sean Green,Jay Guidinger,Tom Hammonds,Lucious Harris,Antonio Harvey,Scott Haskin,Carl Herrera,Rod Higgins,Donald Hodge,Byron Houston,Bobby Hurley,Jaren Jackson,Dave Johnson,Ervin Johnson,Frank Johnson,Charles Jones,Reggie Jordan,Adam Keefe,Tim Kempton,Jerome Kersey,Warren Kidd,Stacey King,Greg Kite,Larry Krystkowiak,Jim Les,Marcus Liberty,Todd Lichti,Brad Lohaus,Mark Macon,Gerald Madkins,Rick Mahorn,Moses Malone*,Bob Martin,Marlon Maxey,Lee Mayberry,Darnell Mee,Sam Mitchell,Darren Morningstar,Gheorghe Muresan,Jerrod Mustaf,Larry Nance,Jimmy Oliver,Bo Outlaw,Doug Overton,Gerald Paddio,John Paxson,Anthony Peeler,Mike Peplowski,Will Perdue,Elliot Perry,Kurt Rambis,Mark Randall,Eric Riley,Doc Rivers,Stanley Roberts,James Robinson,Rumeal Robinson,Tree Rollins,Bryon Russell,Danny Schayes,Steve Scheffler,Dwayne Schintzius,Malik Sealy,Charles Smith,LaBradford Smith,Reggie Smith,Andre Spencer,Derek Strong,LaSalle Thompson,Tom Tolbert,Kenny Walker,Bill Wennington,David Wesley,Randy White,Chris Whitney,Morlon Wiley,Herb Williams,Jayson Williams,John Williams,Kenny Williams,Lorenzo Williams,Scott Williams,Randy Woods"
4,"Greg Anderson,Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,Frank Brickowski,Elden Campbell,Derrick Coleman,Brad Daugherty,Antonio Davis,Dale Davis,Vlade Divac,LaPhonso Ellis,Patrick Ewing*,Armen Gilliam,Horace Grant,A.C. Green,Tom Gugliotta,Shawn Kemp,Christian Laettner,Grant Long,George Lynch,Don MacLean,Karl Malone*,Danny Manning,Xavier McDaniel,Derrick McKey,Oliver Miller,Terry Mills,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Robert Parish*,Olden Polynice,Dino Radja,Clifford Robinson,David Robinson*,Dennis Rodman*,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Rik Smits,Elmore Spencer,Felton Spencer,Bryant Stith,Otis Thorpe,Wayman Tisdale,Loy Vaught,Clarence Weatherspoon,Chris Webber,Doug West,Buck Williams,Hot Rod,Kevin Willis,Orlando Woolridge"
5,"Victor Alexander,Anthony Bonner,Michael Cage"
6,Shawn Bradley
7,Terrell Brandon
8,Mike Brown
9,P.J. Brown
