Group,Player
0,"Arron Afflalo,Ryan Anderson,Carmelo Anthony,Nicolas Batum,Kobe Bryant,Mario Chalmers,Mike Conley,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Kevin Durant,Monta Ellis,Tyreke Evans,Channing Frye,Danilo Gallinari,Paul George,Danny Granger,James Harden,Al Harrington,Devin Harris,Gordon Hayward,Gerald Henderson,Jrue Holiday,Andre Iguodala,Kyrie Irving,Jarrett Jack,LeBron James,Antawn Jamison,Brandon Jennings,Joe Johnson,Ty Lawson,Kevin Love,Kyle Lowry,O.J. Mayo,Dirk Nowitzki,Tony Parker,Chris Paul,Paul Pierce,Derrick Rose,Ramon Sessions,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Marcus Thornton,Dwyane Wade,John Wall,Gerald Wallace,Russell Westbrook,Deron Williams,Lou Williams,Marvin Williams"
1,Tony Allen
2,Al-Farouq Aminu
3,"Cole Aldrich,Chris Andersen,Gustavo Ayon,Renaldo Balkman,Dante Cunningham,Jeremy Evans,Hamed Haddadi,Jordan Hill,Al Horford,Ivan Johnson,Jerome Jordan,Kosta Koufos,Jon Leuer,Vernon Macklin,Ian Mahinmi,Luc Mbah,Timofey Mozgov,Emeka Okafor,Daniel Orton,Anthony Randolph,Brian Scalabrine,James Singleton,Ronny Turiaf,Chris Wilcox,Sean Williams,Brandan Wright,Chris Wright"
4,"Raja Bell,Daequan Cook,Gerald Green,Willie Green,James Jones,Mike Miller,Mickael Pietrus,Vladimir Radmanovic,Quentin Richardson,Anthony Tolliver,Henry Walker,Martell Webster"
5,Trevor Ariza
6,"Solomon Alabi,Andrew Bogut,Mickell Gladness,Jermaine O'Neal,Hassan Whiteside"
7,"D.J. Augustin,J.J. Barea"
8,Andrea Bargnani
9,"Ray Allen,Leandro Barbosa,Shane Battier,Marco Belinelli,Matt Bonner,MarShon Brooks,Shannon Brown,Chase Budinger,Caron Butler,Vince Carter,Jamal Crawford,Jordan Crawford,Carlos Delfino,Mike Dunleavy,Randy Foye,Ben Gordon,Danny Green,George Hill,Richard Jefferson,Brandon Knight,Kyle Korver,Courtney Lee,Kevin Martin,Wesley Matthews,Jodie Meeks,C.J. Miles,Anthony Morrow,Gary Neal,Steve Novak,J.J. Redick,Jason Richardson,Nate Robinson,Brandon Rush,Jason Terry,Klay Thompson,Kemba Walker,Mo Williams,Metta World,Dorell Wright,Nick Young"
10,"Jerryd Bayless,Stephen Curry,Jordan Farmar,Manu Ginobili,John Lucas,Patty Mills,Jannero Pargo"
11,Michael Beasley
12,Rodrigue Beaubois
13,Chauncey Billups
14,"Bismack Biyombo,Glen Davis,Udonis Haslem,J.J. Hickson,Enes Kanter,Jason Maxiell,Marreese Speights,Tristan Thompson"
15,"Steve Blake,Norris Cole,Chris Duhon,Derek Fisher,Kirk Hinrich,Stephen Jackson,Anthony Parker"
