Group,Player
0,"Tariq Abdul-Wahad,Courtney Alexander,Rafer Alston,John Amaechi,Chris Andersen,Kenny Anderson,Carlos Arroyo,Chucky Atkins,Stacey Augmon,Vin Baker,Maceo Baston,Lonny Baxter,Jonathan Bender,Corey Benjamin,Corie Blount,Calvin Booth,Ryan Bowen,Primoz Brezec,Damone Brown,Kedrick Brown,Randy Brown,Tierre Brown,Rick Brunson,Greg Buckner,Pat Burke,Rasual Butler,Jason Caffey,Marcus Camby,Elden Campbell,Anthony Carter,Chris Childs,Speedy Claxton,Bimbo Coles,Jason Collier,Jarron Collins,Austin Croshere,John Crotty,Emanual Davis,Hubert Davis,Dan Dickau,DeSagana Diop,Juan Dixon,Michael Doleac,Keyon Dooling,Mike Dunleavy,LaPhonso Ellis,Melvin Ely,Evan Eschmeyer,Danny Ferry,Marcus Fizer,Danny Fortson,Greg Foster,Jeff Foster,Tremaine Fowlkes,Lawrence Funderburke,Dan Gadzuric,Devean George,Tom Gugliotta,Marcus Haislip,Darvin Ham,Tim Hardaway,Adam Harrington,Trenton Hassell,Juaquin Hawkins,Grant Hill,Tyrone Hill,Fred Hoiberg,Eddie House,Ryan Humphrey,Lindsey Hunter,Steven Hunter,Jermaine Jackson,Casey Jacobsen,Jerome James,Chris Jefferies,Jared Jeffries,Anthony Johnson,Avery Johnson,Ervin Johnson,Ken Johnson,Damon Jones,Fred Jones,Popeye Jones,Steve Kerr,Brevin Knight,Travis Knight,Sean Lampley,Dan Langhi,Art Long,Grant Long,Todd MacCulloch,Mark Madsen,Matt Maloney,Sean Marks,Roger Mason,Tony Massenburg,Jeff McInnis,Stanislav Medvedenko,Ron Mercer,Chris Mihm,Chris Mills,Nazr Mohammed,Jerome Moiso,Terence Morris,Tracy Murray,Dikembe Mutombo*,Mamadou N'Diaye,Lee Nailon,Eduardo Najera,Moochie Norris,Charles Oakley,Olumide Oyedeji,Robert Pack,Scott Padgett,Jannero Pargo,Smush Parker,Cherokee Parks,Scot Pollard,Vitaly Potapenko,Tayshaun Prince,Joel Przybilla,Igor Rakocevic,Zeljko Rebraca,Efthimi Rentzias,Quentin Richardson,Eddie Robinson,Rodney Rogers,Sean Rooks,Kareem Rush,Bryon Russell,John Salmons,Jeryl Sasser,Kenny Satterfield,Predrag Savovic,Brian Scalabrine,Ansu Sesay,Brian Shaw,Bobby Simmons,Reggie Slater,Tamar Slay,Joe Smith,Steve Smith,Vladimir Stepania,DeShawn Stevenson,Michael Stewart,Damon Stoudamire,Rod Strickland,Bruno Sundov,Bob Sura,Etan Thomas,Oscar Torres,Robert Traylor,Jake Tsakalidis,Nikoloz Tskitishvili,Hedo Turkoglu,Jake Voskuhl,Dajuan Wagner,Samaki Walker,Gerald Wallace,Jiri Welsch,Jahidi White,Chris Whitney,Chris Wilcox,Mike Wilks,Frank Williams,Monty Williams,Scott Williams,Walt Williams,Kevin Willis,Loren Woods,Qyntel Woods,Vincent Yarbrough,Wang Zhizhi"
1,"Ray Allen,Derek Anderson,Shandon Anderson,Gilbert Arenas,Darrell Armstrong,Brent Barry,Jon Barry,Shane Battier,Travis Best,Mike Bibby,Chauncey Billups,Bruce Bowen,J.R. Bremer,Kobe Bryant,Caron Butler,Vince Carter,Sam Cassell,Doug Christie,Jamal Crawford,Baron Davis,Ricky Davis,Tony Delk,Howard Eisley,Michael Finley,Derek Fisher,Rick Fox,Steve Francis,Pat Garrity,Kendall Gill,Gordan Giricek,Dion Glover,Richard Hamilton,Matt Harpring,Lucious Harris,Allan Houston,Troy Hudson,Larry Hughes,Allen Iverson*,Bobby Jackson,Stephen Jackson,Mike James,Antawn Jamison,Marko Jaric,Joe Johnson,Eddie Jones,Jumaine Jones,Michael Jordan*,Jason Kidd,Kerry Kittles,Toni Kukoc,Voshon Lenard,Rashard Lewis,Corey Maggette,Karl Malone*,Stephon Marbury,Shawn Marion,Jamal Mashburn,Walter McCarty,Tracy McGrady,Aaron McKie,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Lamar Odom,Tony Parker,Gary Payton*,Anthony Peeler,Wesley Person,Morris Peterson,Eric Piatkowski,Paul Pierce,Scottie Pippen*,James Posey,Vladimir Radmanovic,Michael Redd,Glen Rice,Jason Richardson,Clifford Robinson,Glenn Robinson,Jalen Rose,Eric Snow,Latrell Sprewell,Jerry Stackhouse,John Stockton*,Peja Stojakovic,Erick Strickland,Wally Szczerbiak,Jason Terry,Tim Thomas,Jamaal Tinsley,Nick Van,Keith Van,Antoine Walker,Rasheed Wallace,Charlie Ward,Bonzi Wells,David Wesley,Rodney White,Alvin Williams,Eric Williams,Jason Williams,Jay Williams,Shammond Williams,Metta World"
2,"Michael Bradley,Kelvin Cato,Eddy Curry,Andrew DeClercq,Alan Henderson,Anthony Mason,Jelani McCoy,Bo Outlaw,Ruben Patterson,Zach Randolph,Brian Skinner,Gary Trent"
3,Raja Bell
4,Earl Boykins
5,"Shareef Abdur-Rahim,Malik Allen,Tony Battie,Mark Blount,Carlos Boozer,Shawn Bradley,Elton Brand,Kwame Brown,P.J. Brown,Tyson Chandler,Keon Clark,Derrick Coleman,Jason Collins,Erick Dampier,Dale Davis,Vlade Divac,Tim Duncan,Adonal Foyle,Kevin Garnett,Pau Gasol,Drew Gooden,Brian Grant,Al Harrington,Othella Harrington,Donnell Harvey,Brendan Haywood,Nene Hilario,Juwan Howard,Zydrunas Ilgauskas,Richard Jefferson,Shawn Kemp,Andrei Kirilenko,Christian Laettner,Jamaal Magloire,Donyell Marshall,Kenyon Martin,Desmond Mason,Brad Miller,Yao Ming*,Troy Murphy,Rasho Nesterovic,Jermaine O'Neal,Shaquille O'Neal*,Greg Ostertag,Theo Ratliff,David Robinson*,Malik Rose,Arvydas Sabonis*,Amar'e Stoudemire,Stromile Swift,Kenny Thomas,Kurt Thomas,Ben Wallace,Clarence Weatherspoon,Chris Webber,Aaron Williams,Jerome Williams,Corliss Williamson,Lorenzen Wright"
6,Calbert Cheaney
7,Michael Curry
8,Antonio Daniels
9,Antonio Davis
