Group,Player
0,Malik Allen
1,"Ray Allen,Derek Anderson,Shandon Anderson,Gilbert Arenas,Darrell Armstrong,Brent Barry,Shane Battier,Mike Bibby,Chauncey Billups,J.R. Bremer,Kobe Bryant,Caron Butler,Vince Carter,Sam Cassell,Doug Christie,Jamal Crawford,Baron Davis,Ricky Davis,Tony Delk,Howard Eisley,Michael Finley,Derek Fisher,Rick Fox,Steve Francis,Pat Garrity,Gordan Giricek,Dion Glover,Richard Hamilton,Matt Harpring,Allan Houston,Troy Hudson,Larry Hughes,Allen Iverson*,Bobby Jackson,Stephen Jackson,Mike James,Antawn Jamison,Marko Jaric,Joe Johnson,Eddie Jones,Jumaine Jones,Michael Jordan*,Jason Kidd,Kerry Kittles,Toni Kukoc,Voshon Lenard,Rashard Lewis,Corey Maggette,Karl Malone*,Stephon Marbury,Shawn Marion,Jamal Mashburn,Tracy McGrady,Aaron McKie,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Steve Nash,Dirk Nowitzki,Lamar Odom,Tony Parker,Gary Payton*,Anthony Peeler,Morris Peterson,Paul Pierce,Scottie Pippen*,James Posey,Vladimir Radmanovic,Michael Redd,Jason Richardson,Clifford Robinson,Glenn Robinson,Jalen Rose,Eric Snow,Latrell Sprewell,Jerry Stackhouse,John Stockton*,Peja Stojakovic,Wally Szczerbiak,Jason Terry,Tim Thomas,Jamaal Tinsley,Nick Van,Keith Van,Antoine Walker,Rasheed Wallace,Charlie Ward,Bonzi Wells,David Wesley,Alvin Williams,Jason Williams,Jay Williams,Shammond Williams,Metta World"
2,"Kenny Anderson,Jeff McInnis,Ron Mercer"
3,"Tariq Abdul-Wahad,Courtney Alexander,Rafer Alston,John Amaechi,Chris Andersen,Carlos Arroyo,Chucky Atkins,Stacey Augmon,Vin Baker,Lonny Baxter,Jonathan Bender,Corey Benjamin,Calvin Booth,Primoz Brezec,Damone Brown,Kedrick Brown,Randy Brown,Tierre Brown,Rick Brunson,Pat Burke,Rasual Butler,Jason Caffey,Marcus Camby,Elden Campbell,Anthony Carter,Chris Childs,Speedy Claxton,Bimbo Coles,Jason Collier,Jarron Collins,Austin Croshere,John Crotty,Emanual Davis,Hubert Davis,Dan Dickau,DeSagana Diop,Juan Dixon,Michael Doleac,Keyon Dooling,LaPhonso Ellis,Evan Eschmeyer,Danny Ferry,Marcus Fizer,Danny Fortson,Greg Foster,Jeff Foster,Tremaine Fowlkes,Lawrence Funderburke,Tom Gugliotta,Marcus Haislip,Darvin Ham,Tim Hardaway,Adam Harrington,Juaquin Hawkins,Fred Hoiberg,Eddie House,Ryan Humphrey,Lindsey Hunter,Jermaine Jackson,Casey Jacobsen,Jerome James,Chris Jefferies,Jared Jeffries,Anthony Johnson,Avery Johnson,Ervin Johnson,Ken Johnson,Damon Jones,Fred Jones,Popeye Jones,Steve Kerr,Travis Knight,Sean Lampley,Dan Langhi,Art Long,Grant Long,Mark Madsen,Matt Maloney,Sean Marks,Roger Mason,Tony Massenburg,Stanislav Medvedenko,Chris Mihm,Chris Mills,Nazr Mohammed,Terence Morris,Tracy Murray,Dikembe Mutombo*,Mamadou N'Diaye,Lee Nailon,Moochie Norris,Charles Oakley,Olumide Oyedeji,Robert Pack,Jannero Pargo,Smush Parker,Scot Pollard,Vitaly Potapenko,Tayshaun Prince,Joel Przybilla,Igor Rakocevic,Efthimi Rentzias,Quentin Richardson,Sean Rooks,Kareem Rush,John Salmons,Jeryl Sasser,Kenny Satterfield,Predrag Savovic,Brian Scalabrine,Ansu Sesay,Brian Shaw,Bobby Simmons,Reggie Slater,Tamar Slay,Steve Smith,DeShawn Stevenson,Michael Stewart,Damon Stoudamire,Rod Strickland,Bruno Sundov,Bob Sura,Etan Thomas,Oscar Torres,Robert Traylor,Jake Tsakalidis,Nikoloz Tskitishvili,Hedo Turkoglu,Dajuan Wagner,Jiri Welsch,Jahidi White,Chris Whitney,Mike Wilks,Frank Williams,Monty Williams,Scott Williams,Walt Williams,Loren Woods,Vincent Yarbrough,Wang Zhizhi"
4,"Maceo Baston,Corie Blount,Ryan Bowen,Melvin Ely,Dan Gadzuric,Grant Hill,Steven Hunter,Todd MacCulloch,Jerome Moiso,Eduardo Najera,Cherokee Parks,Zeljko Rebraca,Jake Voskuhl,Gerald Wallace,Chris Wilcox,Kevin Willis,Qyntel Woods"
5,Raja Bell
6,"Tony Battie,Carlos Boozer,Michael Bradley,Shawn Bradley,Kwame Brown,P.J. Brown,Kelvin Cato,Tyson Chandler,Keon Clark,Eddy Curry,Erick Dampier,Dale Davis,Andrew DeClercq,Adonal Foyle,Othella Harrington,Donnell Harvey,Brendan Haywood,Alan Henderson,Shawn Kemp,Christian Laettner,Anthony Mason,Jelani McCoy,Rasho Nesterovic,Greg Ostertag,Bo Outlaw,Ruben Patterson,Zach Randolph,David Robinson*,Brian Skinner,Stromile Swift,Kenny Thomas,Gary Trent,Ben Wallace,Clarence Weatherspoon"
7,Earl Boykins
8,"Shareef Abdur-Rahim,Elton Brand,Derrick Coleman,Vlade Divac,Tim Duncan,Kevin Garnett,Pau Gasol,Drew Gooden,Brian Grant,Al Harrington,Nene Hilario,Juwan Howard,Zydrunas Ilgauskas,Richard Jefferson,Andrei Kirilenko,Jamaal Magloire,Donyell Marshall,Kenyon Martin,Desmond Mason,Brad Miller,Yao Ming*,Troy Murphy,Jermaine O'Neal,Shaquille O'Neal*,Theo Ratliff,Malik Rose,Amar'e Stoudemire,Kurt Thomas,Chris Webber,Jerome Williams,Corliss Williamson,Lorenzen Wright"
9,Greg Buckner
