Group,Player
0,"LaMarcus Aldridge,Lavoy Allen,Tony Allen,Al-Farouq Aminu,Omer Asik,Brandon Bass,Bismack Biyombo,Andray Blatche,Carlos Boozer,Chris Bosh,Elton Brand,Jimmy Butler,Tyson Chandler,DeMarcus Cousins,Dante Cunningham,Samuel Dalembert,Anthony Davis,Ed Davis,Andre Drummond,Tim Duncan,Reggie Evans,Festus Ezeli,Kenneth Faried,Derrick Favors,Kevin Garnett,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,Tyler Hansbrough,Tobias Harris,Spencer Hawes,Roy Hibbert,J.J. Hickson,Nene Hilario,Al Horford,Dwight Howard,Kris Humphries,Serge Ibaka,Al Jefferson,Amir Johnson,DeAndre Jordan,Chris Kaman,Enes Kanter,Michael Kidd-Gilchrist,Andrei Kirilenko,Kosta Koufos,Carl Landry,David Lee,Brook Lopez,Robin Lopez,Ian Mahinmi,Shawn Marion,Jason Maxiell,JaVale McGee,Paul Millsap,Greg Monroe,Andrew Nicholson,Joakim Noah,Jermaine O'Neal,Emeka Okafor,Zaza Pachulia,Nikola Pekovic,Kendrick Perkins,Zach Randolph,Larry Sanders,Luis Scola,Kevin Seraphin,Jason Smith,Josh Smith,Marreese Speights,Tiago Splitter,Greg Stiemsma,Jason Thompson,Tristan Thompson,P.J. Tucker,Ekpe Udoh,Jonas Valanciunas,Nikola Vucevic,David West,Thaddeus Young,Tyler Zeller"
1,"Ray Allen,Matt Barnes,Caron Butler,Jose Calderon,Mario Chalmers,Carlos Delfino,Mike Dunleavy,Randy Foye,Danny Green,Antawn Jamison,Jason Kidd,Kyle Korver,Courtney Lee,Kawhi Leonard,C.J. Miles,Thabo Sefolosha,Jason Terry,Marcus Thornton,Martell Webster,Dorell Wright"
2,"Arron Afflalo,Ryan Anderson,Carmelo Anthony,J.J. Barea,Harrison Barnes,Nicolas Batum,Jerryd Bayless,Bradley Beal,Marco Belinelli,Eric Bledsoe,Corey Brewer,Kobe Bryant,Vince Carter,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Danilo Gallinari,Rudy Gay,Alonzo Gee,Paul George,Manu Ginobili,Ben Gordon,Jeff Green,James Harden,Gordon Hayward,Gerald Henderson,George Hill,Kirk Hinrich,Jrue Holiday,Andre Iguodala,Ersan Ilyasova,Kyrie Irving,Jarrett Jack,LeBron James,Brandon Jennings,Joe Johnson,Brandon Knight,Ty Lawson,Damian Lillard,Jeremy Lin,Kyle Lowry,Kevin Martin,Wesley Matthews,O.J. Mayo,Andre Miller,Markieff Morris,Jameer Nelson,Dirk Nowitzki,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Tayshaun Prince,J.J. Redick,Luke Ridnour,Nate Robinson,Ricky Rubio,John Salmons,Alexey Shved,Kyle Singler,J.R. Smith,Lance Stephenson,Rodney Stuckey,Jeff Teague,Isaiah Thomas,Klay Thompson,Evan Turner,Greivis Vasquez,Dwyane Wade,Dion Waiters,Kemba Walker,John Wall,Russell Westbrook,Deron Williams,Derrick Williams,Metta World"
3,"Cole Aldrich,Chris Andersen,Joel Anthony,Gustavo Ayon,Aron Baynes,Andris Biedrins,DeJuan Blair,Trevor Booker,Kwame Brown,DeMarre Carroll,Nick Collison,Boris Diaw,Jeremy Evans,Landry Fields,Aaron Gray,John Henson,Jordan Hill,Ryan Hollins,Bernard James,Chris Johnson,Ivan Johnson,Viacheslav Kravtsov,Meyers Leonard,Jon Leuer,Kenyon Martin,Arnett Moultrie,Timofey Mozgov,Kyle O'Quinn,Daniel Orton,Anthony Randolph,Shavlik Randolph,Mike Scott,Greg Smith,Amar'e Stoudemire,Jared Sullinger,Hasheem Thabeet,Lance Thomas,Ronny Turiaf,Anderson Varejao,Jan Vesely,Chris Wilcox,Brandan Wright"
4,"Alan Anderson,Trevor Ariza,D.J. Augustin,Shane Battier,Shannon Brown,Will Bynum,Toney Douglas,Wayne Ellington,Jodie Meeks,Gary Neal,Steve Novak,Brian Roberts,Beno Udrih,C.J. Watson,Marvin Williams,Mo Williams,Nick Young"
5,"Quincy Acy,James Anderson,Darrell Arthur,Jeff Ayres,Luke Babbitt,Leandro Barbosa,Andrea Bargnani,Rodrigue Beaubois,Patrick Beverley,Chauncey Billups,Steve Blake,Keith Bogans,Matt Bonner,Avery Bradley,Aaron Brooks,MarShon Brooks,Chase Budinger,Omri Casspi,Wilson Chandler,Victor Claver,Norris Cole,Chris Copeland,Jae Crowder,Austin Daye,Nando De,Chris Duhon,Kim English,Derek Fisher,Evan Fournier,Jimmer Fredette,Francisco Garcia,Mickael Gelabale,Daniel Gibson,Gerald Green,Willie Green,Jordan Hamilton,Al Harrington,Royal Ivey,Reggie Jackson,Stephen Jackson,Mike James,Richard Jefferson,John Jenkins,Jonas Jerebko,Chris Johnson,Orlando Johnson,Wesley Johnson,James Jones,Terrence Jones,Cory Joseph,Jeremy Lamb,Rashard Lewis,DeAndre Liggins,John Lucas,Shelvin Mack,Kendall Marshall,Cartier Martin,Roger Mason,Eric Maynor,Khris Middleton,Darius Miller,Mike Miller,Patty Mills,Darius Morris,Anthony Morrow,Donatas Motiejunas,Troy Murphy,Travis Outlaw,Jannero Pargo,Johan Petro,Mickael Pietrus,Quincy Pondexter,A.J. Price,Pablo Prigioni,Jason Richardson,Terrence Ross,Iman Shumpert,Jerry Stackhouse,DeShawn Stevenson,Jeffery Taylor,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Kurt Thomas,Jamaal Tinsley,Anthony Tolliver,Charlie Villanueva,Rasheed Wallace,James White,Damien Wilkins,Lou Williams,Reggie Williams,Terrence Williams"
6,"Jeff Adrien,Lou Amundson,Earl Barron,Will Barton,Kent Bazemore,Ronnie Brewer,Alec Burks,Marcus Camby,Jason Collins,Daequan Cook,Marquis Daniels,DeSagana Diop,Devin Ebanks,Joel Freeland,Diante Garrett,Drew Gooden,Draymond Green,Hamed Haddadi,Ben Hansbrough,Terrel Harris,Chuck Hayes,Brendan Haywood,Xavier Henry,Grant Hill,Justin Holiday,Josh Howard,Jared Jeffries,Charles Jenkins,James Johnson,Dahntay Jones,DeQuan Jones,Dominique Jones,Kevin Jones,Perry Jones,Linas Kleiza,Doron Lamb,Malcolm Lee,Kevin Love,Corey Maggette,Luc Mbah,Dominic McGuire,Nazr Mohammed,Jeremy Pargo,Sasha Pavlovic,Ronnie Price,Vladimir Radmanovic,Austin Rivers,Thomas Robinson,Brandon Roy,Robert Sacre,Samardo Samuels,Chris Singleton,Donald Sloan,Ish Smith,Nolan Smith,Tyshawn Taylor,Marquis Teague,Tyrus Thomas,Hedo Turkoglu,Luke Walton,Hakim Warrick,Earl Watson,Maalik Wayns,Tony Wroten,Sam Young"
7,Michael Beasley
8,Andrew Bogut
9,Earl Clark
