Group,Player
131,Jusuf Nurkic
132,"Joel Anthony,Kyle O'Quinn"
133,Kelly Olynyk
134,Zaza Pachulia
135,Jabari Parker
136,"Jordan Clarkson,Tony Parker"
137,"DeMarre Carroll,Kyle Korver,Wesley Matthews,Chandler Parsons,Paul Pierce,J.J. Redick"
138,Patrick Patterson
139,"Michael Carter-Williams,Elfrid Payton,Rajon Rondo,Evan Turner"
140,Nikola Pekovic
141,Kendrick Perkins
142,Otto Porter
143,Ronnie Price
144,Pablo Prigioni
145,Tayshaun Prince
146,Austin Rivers
147,Andre Roberson
148,Thomas Robinson
149,Ricky Rubio
150,"Luke Babbitt,Caron Butler,Terrence Ross,Damjan Rudez,Kyle Singler,Tony Snell,Hollis Thompson,Hedo Turkoglu"
151,"Jason Maxiell,Robert Sacre"
152,JaKarr Sampson
153,Larry Sanders
154,Mike Scott
155,Thabo Sefolosha
156,Kevin Seraphin
157,Ramon Sessions
158,Iman Shumpert
159,Alexey Shved
160,Henry Sims
161,Marcus Smart
162,J.R. Smith
163,Jason Smith
164,Josh Smith
165,Marreese Speights
166,"Chris Andersen,James Johnson,David Lee,Tiago Splitter,Brandan Wright"
167,Lance Stephenson
168,Amar'e Stoudemire
169,Garrett Temple
170,Jason Terry
171,Lance Thomas
172,Jason Thompson
173,"Richard Jefferson,Quincy Pondexter,Anthony Tolliver"
174,P.J. Tucker
175,Ekpe Udoh
176,Beno Udrih
177,Charlie Villanueva
178,Dwyane Wade
179,Dion Waiters
180,Gerald Wallace
181,T.J. Warren
182,C.J. Watson
183,"Alexis Ajinca,John Henson,Dwight Howard,Hassan Whiteside"
184,"Dwight Powell,Shayne Whittington"
185,Andrew Wiggins
186,Derrick Williams
187,"Jamal Crawford,Isaiah Thomas,Lou Williams"
188,Marvin Williams
189,Dorell Wright
190,Tony Wroten
191,Nick Young
192,"Markieff Morris,Thaddeus Young"
193,Cody Zeller
